dc (V),cdd@Vgs 0.25 ,cdd@Vgs 0.251 ,cdd@Vgs 0.252 ,cdd@Vgs 0.253 ,cdd@Vgs 0.254 ,cdd@Vgs 0.255 ,cdd@Vgs 0.256 ,cdd@Vgs 0.257 ,cdd@Vgs 0.258 ,cdd@Vgs 0.259 ,cdd@Vgs 0.26 ,cdd@Vgs 0.261 ,cdd@Vgs 0.262 ,cdd@Vgs 0.263 ,cdd@Vgs 0.264 ,cdd@Vgs 0.265 ,cdd@Vgs 0.266 ,cdd@Vgs 0.267 ,cdd@Vgs 0.268 ,cdd@Vgs 0.269 ,cdd@Vgs 0.27 ,cdd@Vgs 0.271 ,cdd@Vgs 0.272 ,cdd@Vgs 0.273 ,cdd@Vgs 0.274 ,cdd@Vgs 0.275 ,cdd@Vgs 0.276 ,cdd@Vgs 0.277 ,cdd@Vgs 0.278 ,cdd@Vgs 0.279 ,cdd@Vgs 0.28 ,cdd@Vgs 0.281 ,cdd@Vgs 0.282 ,cdd@Vgs 0.283 ,cdd@Vgs 0.284 ,cdd@Vgs 0.285 ,cdd@Vgs 0.286 ,cdd@Vgs 0.287 ,cdd@Vgs 0.288 ,cdd@Vgs 0.289 ,cdd@Vgs 0.29 ,cdd@Vgs 0.291 ,cdd@Vgs 0.292 ,cdd@Vgs 0.293 ,cdd@Vgs 0.294 ,cdd@Vgs 0.295 ,cdd@Vgs 0.296 ,cdd@Vgs 0.297 ,cdd@Vgs 0.298 ,cdd@Vgs 0.299 ,cdd@Vgs 0.3 ,cdd@Vgs 0.301 ,cdd@Vgs 0.302 ,cdd@Vgs 0.303 ,cdd@Vgs 0.304 ,cdd@Vgs 0.305 ,cdd@Vgs 0.306 ,cdd@Vgs 0.307 ,cdd@Vgs 0.308 ,cdd@Vgs 0.309 ,cdd@Vgs 0.31 ,cdd@Vgs 0.311 ,cdd@Vgs 0.312 ,cdd@Vgs 0.313 ,cdd@Vgs 0.314 ,cdd@Vgs 0.315 ,cdd@Vgs 0.316 ,cdd@Vgs 0.317 ,cdd@Vgs 0.318 ,cdd@Vgs 0.319 ,cdd@Vgs 0.32 ,cdd@Vgs 0.321 ,cdd@Vgs 0.322 ,cdd@Vgs 0.323 ,cdd@Vgs 0.324 ,cdd@Vgs 0.325 ,cdd@Vgs 0.326 ,cdd@Vgs 0.327 ,cdd@Vgs 0.328 ,cdd@Vgs 0.329 ,cdd@Vgs 0.33 
548E-3,11.468142E-15,11.468849E-15,11.469557E-15,11.470268E-15,11.470980E-15,11.471693E-15,11.472408E-15,11.473125E-15,11.473844E-15,11.474564E-15,11.475286E-15,11.476010E-15,11.476736E-15,11.477463E-15,11.478192E-15,11.478922E-15,11.479654E-15,11.480388E-15,11.481124E-15,11.481861E-15,11.482600E-15,11.483341E-15,11.484084E-15,11.484828E-15,11.485574E-15,11.486322E-15,11.487071E-15,11.487822E-15,11.488575E-15,11.489329E-15,11.490086E-15,11.490844E-15,11.491603E-15,11.492365E-15,11.493128E-15,11.493892E-15,11.494659E-15,11.495427E-15,11.496197E-15,11.496969E-15,11.497742E-15,11.498517E-15,11.499294E-15,11.500073E-15,11.500853E-15,11.501635E-15,11.502419E-15,11.503204E-15,11.503991E-15,11.504780E-15,11.505571E-15,11.506363E-15,11.507157E-15,11.507952E-15,11.508750E-15,11.509549E-15,11.510350E-15,11.511152E-15,11.511956E-15,11.512762E-15,11.513570E-15,11.514379E-15,11.515190E-15,11.516002E-15,11.516817E-15,11.517633E-15,11.518450E-15,11.519270E-15,11.520091E-15,11.520913E-15,11.521738E-15,11.522564E-15,11.523391E-15,11.524221E-15,11.525052E-15,11.525884E-15,11.526718E-15,11.527554E-15,11.528392E-15,11.529231E-15,11.530072E-15
550E-3,11.462390E-15,11.463093E-15,11.463798E-15,11.464505E-15,11.465214E-15,11.465924E-15,11.466636E-15,11.467350E-15,11.468065E-15,11.468782E-15,11.469501E-15,11.470221E-15,11.470943E-15,11.471667E-15,11.472392E-15,11.473120E-15,11.473848E-15,11.474579E-15,11.475311E-15,11.476045E-15,11.476781E-15,11.477519E-15,11.478258E-15,11.478999E-15,11.479741E-15,11.480485E-15,11.481231E-15,11.481979E-15,11.482729E-15,11.483480E-15,11.484233E-15,11.484987E-15,11.485743E-15,11.486501E-15,11.487261E-15,11.488023E-15,11.488786E-15,11.489551E-15,11.490317E-15,11.491086E-15,11.491856E-15,11.492627E-15,11.493401E-15,11.494176E-15,11.494953E-15,11.495732E-15,11.496512E-15,11.497294E-15,11.498078E-15,11.498863E-15,11.499651E-15,11.500440E-15,11.501230E-15,11.502023E-15,11.502817E-15,11.503612E-15,11.504410E-15,11.505209E-15,11.506010E-15,11.506813E-15,11.507617E-15,11.508423E-15,11.509231E-15,11.510040E-15,11.510851E-15,11.511664E-15,11.512478E-15,11.513294E-15,11.514112E-15,11.514932E-15,11.515753E-15,11.516576E-15,11.517400E-15,11.518226E-15,11.519054E-15,11.519884E-15,11.520715E-15,11.521548E-15,11.522382E-15,11.523218E-15,11.524056E-15
552E-3,11.456654E-15,11.457354E-15,11.458056E-15,11.458759E-15,11.459464E-15,11.460171E-15,11.460880E-15,11.461590E-15,11.462302E-15,11.463016E-15,11.463731E-15,11.464448E-15,11.465167E-15,11.465887E-15,11.466610E-15,11.467333E-15,11.468059E-15,11.468786E-15,11.469515E-15,11.470246E-15,11.470978E-15,11.471712E-15,11.472448E-15,11.473185E-15,11.473925E-15,11.474666E-15,11.475408E-15,11.476153E-15,11.476899E-15,11.477646E-15,11.478396E-15,11.479147E-15,11.479900E-15,11.480655E-15,11.481411E-15,11.482169E-15,11.482929E-15,11.483690E-15,11.484454E-15,11.485219E-15,11.485985E-15,11.486754E-15,11.487524E-15,11.488296E-15,11.489069E-15,11.489845E-15,11.490622E-15,11.491400E-15,11.492181E-15,11.492963E-15,11.493747E-15,11.494533E-15,11.495320E-15,11.496109E-15,11.496900E-15,11.497692E-15,11.498486E-15,11.499282E-15,11.500080E-15,11.500879E-15,11.501680E-15,11.502483E-15,11.503287E-15,11.504094E-15,11.504901E-15,11.505711E-15,11.506522E-15,11.507335E-15,11.508150E-15,11.508966E-15,11.509784E-15,11.510603E-15,11.511425E-15,11.512248E-15,11.513072E-15,11.513899E-15,11.514727E-15,11.515556E-15,11.516388E-15,11.517221E-15,11.518055E-15
554E-3,11.450934E-15,11.451631E-15,11.452329E-15,11.453029E-15,11.453731E-15,11.454435E-15,11.455140E-15,11.455847E-15,11.456556E-15,11.457266E-15,11.457978E-15,11.458692E-15,11.459407E-15,11.460124E-15,11.460843E-15,11.461563E-15,11.462286E-15,11.463009E-15,11.463735E-15,11.464462E-15,11.465191E-15,11.465922E-15,11.466654E-15,11.467389E-15,11.468124E-15,11.468862E-15,11.469601E-15,11.470342E-15,11.471085E-15,11.471829E-15,11.472575E-15,11.473323E-15,11.474073E-15,11.474824E-15,11.475577E-15,11.476332E-15,11.477088E-15,11.477847E-15,11.478606E-15,11.479368E-15,11.480131E-15,11.480896E-15,11.481663E-15,11.482432E-15,11.483202E-15,11.483974E-15,11.484748E-15,11.485523E-15,11.486300E-15,11.487079E-15,11.487860E-15,11.488642E-15,11.489426E-15,11.490212E-15,11.490999E-15,11.491788E-15,11.492579E-15,11.493372E-15,11.494166E-15,11.494962E-15,11.495760E-15,11.496559E-15,11.497360E-15,11.498163E-15,11.498968E-15,11.499774E-15,11.500582E-15,11.501392E-15,11.502203E-15,11.503016E-15,11.503831E-15,11.504647E-15,11.505465E-15,11.506285E-15,11.507107E-15,11.507930E-15,11.508755E-15,11.509581E-15,11.510409E-15,11.511239E-15,11.512071E-15
556E-3,11.445230E-15,11.445923E-15,11.446619E-15,11.447316E-15,11.448014E-15,11.448714E-15,11.449416E-15,11.450120E-15,11.450825E-15,11.451532E-15,11.452241E-15,11.452951E-15,11.453663E-15,11.454377E-15,11.455093E-15,11.455810E-15,11.456529E-15,11.457249E-15,11.457971E-15,11.458695E-15,11.459421E-15,11.460148E-15,11.460877E-15,11.461608E-15,11.462341E-15,11.463075E-15,11.463811E-15,11.464548E-15,11.465288E-15,11.466029E-15,11.466771E-15,11.467516E-15,11.468262E-15,11.469010E-15,11.469760E-15,11.470511E-15,11.471264E-15,11.472019E-15,11.472775E-15,11.473534E-15,11.474294E-15,11.475055E-15,11.475819E-15,11.476584E-15,11.477351E-15,11.478119E-15,11.478890E-15,11.479662E-15,11.480435E-15,11.481211E-15,11.481988E-15,11.482767E-15,11.483548E-15,11.484330E-15,11.485114E-15,11.485900E-15,11.486688E-15,11.487477E-15,11.488268E-15,11.489061E-15,11.489855E-15,11.490651E-15,11.491449E-15,11.492249E-15,11.493050E-15,11.493853E-15,11.494658E-15,11.495464E-15,11.496272E-15,11.497082E-15,11.497894E-15,11.498707E-15,11.499522E-15,11.500338E-15,11.501157E-15,11.501977E-15,11.502798E-15,11.503622E-15,11.504447E-15,11.505273E-15,11.506102E-15
558E-3,11.439542E-15,11.440233E-15,11.440924E-15,11.441618E-15,11.442313E-15,11.443010E-15,11.443709E-15,11.444409E-15,11.445111E-15,11.445815E-15,11.446520E-15,11.447227E-15,11.447936E-15,11.448646E-15,11.449358E-15,11.450072E-15,11.450788E-15,11.451505E-15,11.452224E-15,11.452944E-15,11.453667E-15,11.454391E-15,11.455116E-15,11.455844E-15,11.456573E-15,11.457304E-15,11.458036E-15,11.458770E-15,11.459506E-15,11.460244E-15,11.460983E-15,11.461725E-15,11.462467E-15,11.463212E-15,11.463958E-15,11.464706E-15,11.465456E-15,11.466207E-15,11.466961E-15,11.467715E-15,11.468472E-15,11.469230E-15,11.469990E-15,11.470752E-15,11.471516E-15,11.472281E-15,11.473048E-15,11.473817E-15,11.474587E-15,11.475359E-15,11.476133E-15,11.476909E-15,11.477686E-15,11.478465E-15,11.479246E-15,11.480028E-15,11.480813E-15,11.481599E-15,11.482386E-15,11.483176E-15,11.483967E-15,11.484760E-15,11.485554E-15,11.486351E-15,11.487149E-15,11.487948E-15,11.488750E-15,11.489553E-15,11.490358E-15,11.491164E-15,11.491972E-15,11.492782E-15,11.493594E-15,11.494407E-15,11.495223E-15,11.496039E-15,11.496858E-15,11.497678E-15,11.498500E-15,11.499323E-15,11.500149E-15
560E-3,11.433871E-15,11.434558E-15,11.435246E-15,11.435937E-15,11.436629E-15,11.437322E-15,11.438018E-15,11.438715E-15,11.439413E-15,11.440114E-15,11.440816E-15,11.441519E-15,11.442225E-15,11.442932E-15,11.443640E-15,11.444351E-15,11.445063E-15,11.445777E-15,11.446492E-15,11.447210E-15,11.447929E-15,11.448649E-15,11.449372E-15,11.450096E-15,11.450821E-15,11.451549E-15,11.452278E-15,11.453009E-15,11.453741E-15,11.454476E-15,11.455212E-15,11.455949E-15,11.456689E-15,11.457430E-15,11.458173E-15,11.458918E-15,11.459664E-15,11.460412E-15,11.461162E-15,11.461913E-15,11.462667E-15,11.463422E-15,11.464178E-15,11.464937E-15,11.465697E-15,11.466459E-15,11.467222E-15,11.467988E-15,11.468755E-15,11.469524E-15,11.470294E-15,11.471066E-15,11.471840E-15,11.472616E-15,11.473393E-15,11.474173E-15,11.474954E-15,11.475736E-15,11.476521E-15,11.477307E-15,11.478094E-15,11.478884E-15,11.479675E-15,11.480468E-15,11.481263E-15,11.482059E-15,11.482857E-15,11.483657E-15,11.484459E-15,11.485262E-15,11.486067E-15,11.486874E-15,11.487682E-15,11.488492E-15,11.489304E-15,11.490118E-15,11.490933E-15,11.491750E-15,11.492569E-15,11.493389E-15,11.494211E-15
562E-3,11.428215E-15,11.428899E-15,11.429584E-15,11.430271E-15,11.430960E-15,11.431650E-15,11.432342E-15,11.433036E-15,11.433731E-15,11.434428E-15,11.435127E-15,11.435827E-15,11.436529E-15,11.437233E-15,11.437939E-15,11.438646E-15,11.439354E-15,11.440065E-15,11.440777E-15,11.441491E-15,11.442207E-15,11.442924E-15,11.443643E-15,11.444364E-15,11.445086E-15,11.445810E-15,11.446536E-15,11.447263E-15,11.447993E-15,11.448724E-15,11.449456E-15,11.450191E-15,11.450927E-15,11.451664E-15,11.452404E-15,11.453145E-15,11.453888E-15,11.454633E-15,11.455379E-15,11.456127E-15,11.456877E-15,11.457629E-15,11.458382E-15,11.459137E-15,11.459894E-15,11.460653E-15,11.461413E-15,11.462175E-15,11.462939E-15,11.463704E-15,11.464471E-15,11.465240E-15,11.466011E-15,11.466783E-15,11.467557E-15,11.468333E-15,11.469111E-15,11.469890E-15,11.470671E-15,11.471454E-15,11.472238E-15,11.473024E-15,11.473812E-15,11.474602E-15,11.475393E-15,11.476186E-15,11.476981E-15,11.477778E-15,11.478576E-15,11.479376E-15,11.480178E-15,11.480981E-15,11.481786E-15,11.482593E-15,11.483402E-15,11.484212E-15,11.485024E-15,11.485838E-15,11.486653E-15,11.487470E-15,11.488289E-15
564E-3,11.422576E-15,11.423256E-15,11.423938E-15,11.424622E-15,11.425307E-15,11.425994E-15,11.426683E-15,11.427373E-15,11.428065E-15,11.428759E-15,11.429454E-15,11.430151E-15,11.430850E-15,11.431551E-15,11.432253E-15,11.432956E-15,11.433662E-15,11.434369E-15,11.435078E-15,11.435789E-15,11.436501E-15,11.437215E-15,11.437930E-15,11.438648E-15,11.439367E-15,11.440087E-15,11.440810E-15,11.441534E-15,11.442260E-15,11.442987E-15,11.443717E-15,11.444448E-15,11.445181E-15,11.445915E-15,11.446651E-15,11.447389E-15,11.448129E-15,11.448870E-15,11.449613E-15,11.450358E-15,11.451104E-15,11.451852E-15,11.452602E-15,11.453354E-15,11.454108E-15,11.454863E-15,11.455620E-15,11.456378E-15,11.457139E-15,11.457901E-15,11.458664E-15,11.459430E-15,11.460197E-15,11.460966E-15,11.461737E-15,11.462509E-15,11.463284E-15,11.464060E-15,11.464837E-15,11.465617E-15,11.466398E-15,11.467181E-15,11.467965E-15,11.468752E-15,11.469540E-15,11.470330E-15,11.471121E-15,11.471914E-15,11.472709E-15,11.473506E-15,11.474304E-15,11.475105E-15,11.475906E-15,11.476710E-15,11.477515E-15,11.478322E-15,11.479131E-15,11.479942E-15,11.480754E-15,11.481568E-15,11.482383E-15
566E-3,11.416952E-15,11.417629E-15,11.418308E-15,11.418988E-15,11.419670E-15,11.420354E-15,11.421039E-15,11.421727E-15,11.422415E-15,11.423106E-15,11.423798E-15,11.424492E-15,11.425187E-15,11.425884E-15,11.426583E-15,11.427283E-15,11.427985E-15,11.428689E-15,11.429395E-15,11.430102E-15,11.430811E-15,11.431522E-15,11.432234E-15,11.432948E-15,11.433663E-15,11.434381E-15,11.435100E-15,11.435821E-15,11.436543E-15,11.437267E-15,11.437993E-15,11.438721E-15,11.439450E-15,11.440182E-15,11.440914E-15,11.441649E-15,11.442385E-15,11.443123E-15,11.443863E-15,11.444604E-15,11.445347E-15,11.446092E-15,11.446839E-15,11.447587E-15,11.448337E-15,11.449089E-15,11.449842E-15,11.450598E-15,11.451355E-15,11.452113E-15,11.452874E-15,11.453636E-15,11.454400E-15,11.455165E-15,11.455933E-15,11.456702E-15,11.457473E-15,11.458245E-15,11.459020E-15,11.459796E-15,11.460574E-15,11.461353E-15,11.462134E-15,11.462917E-15,11.463702E-15,11.464489E-15,11.465277E-15,11.466067E-15,11.466858E-15,11.467652E-15,11.468447E-15,11.469244E-15,11.470042E-15,11.470843E-15,11.471645E-15,11.472448E-15,11.473254E-15,11.474061E-15,11.474870E-15,11.475681E-15,11.476493E-15
568E-3,11.411344E-15,11.412018E-15,11.412693E-15,11.413371E-15,11.414049E-15,11.414730E-15,11.415412E-15,11.416096E-15,11.416781E-15,11.417468E-15,11.418157E-15,11.418848E-15,11.419540E-15,11.420234E-15,11.420929E-15,11.421626E-15,11.422325E-15,11.423025E-15,11.423728E-15,11.424432E-15,11.425137E-15,11.425844E-15,11.426553E-15,11.427264E-15,11.427976E-15,11.428690E-15,11.429406E-15,11.430124E-15,11.430843E-15,11.431564E-15,11.432286E-15,11.433010E-15,11.433736E-15,11.434464E-15,11.435194E-15,11.435925E-15,11.436658E-15,11.437392E-15,11.438128E-15,11.438866E-15,11.439606E-15,11.440348E-15,11.441091E-15,11.441836E-15,11.442583E-15,11.443331E-15,11.444081E-15,11.444833E-15,11.445587E-15,11.446342E-15,11.447099E-15,11.447858E-15,11.448618E-15,11.449381E-15,11.450145E-15,11.450910E-15,11.451678E-15,11.452447E-15,11.453218E-15,11.453991E-15,11.454765E-15,11.455541E-15,11.456319E-15,11.457099E-15,11.457880E-15,11.458664E-15,11.459448E-15,11.460235E-15,11.461023E-15,11.461813E-15,11.462605E-15,11.463399E-15,11.464194E-15,11.464991E-15,11.465790E-15,11.466590E-15,11.467393E-15,11.468196E-15,11.469002E-15,11.469809E-15,11.470619E-15
570E-3,11.405752E-15,11.406422E-15,11.407095E-15,11.407769E-15,11.408444E-15,11.409122E-15,11.409800E-15,11.410481E-15,11.411163E-15,11.411847E-15,11.412532E-15,11.413220E-15,11.413908E-15,11.414599E-15,11.415291E-15,11.415985E-15,11.416680E-15,11.417378E-15,11.418076E-15,11.418777E-15,11.419479E-15,11.420183E-15,11.420889E-15,11.421596E-15,11.422305E-15,11.423016E-15,11.423728E-15,11.424442E-15,11.425158E-15,11.425876E-15,11.426595E-15,11.427316E-15,11.428038E-15,11.428763E-15,11.429489E-15,11.430217E-15,11.430946E-15,11.431677E-15,11.432410E-15,11.433145E-15,11.433881E-15,11.434619E-15,11.435359E-15,11.436101E-15,11.436844E-15,11.437589E-15,11.438336E-15,11.439084E-15,11.439835E-15,11.440587E-15,11.441340E-15,11.442096E-15,11.442853E-15,11.443612E-15,11.444372E-15,11.445135E-15,11.445899E-15,11.446665E-15,11.447432E-15,11.448202E-15,11.448973E-15,11.449746E-15,11.450520E-15,11.451297E-15,11.452075E-15,11.452854E-15,11.453636E-15,11.454419E-15,11.455204E-15,11.455991E-15,11.456780E-15,11.457570E-15,11.458362E-15,11.459155E-15,11.459951E-15,11.460748E-15,11.461547E-15,11.462348E-15,11.463150E-15,11.463954E-15,11.464760E-15
572E-3,11.400176E-15,11.400843E-15,11.401512E-15,11.402183E-15,11.402855E-15,11.403529E-15,11.404205E-15,11.404882E-15,11.405561E-15,11.406241E-15,11.406923E-15,11.407607E-15,11.408293E-15,11.408980E-15,11.409669E-15,11.410359E-15,11.411052E-15,11.411746E-15,11.412441E-15,11.413138E-15,11.413837E-15,11.414538E-15,11.415240E-15,11.415944E-15,11.416650E-15,11.417357E-15,11.418066E-15,11.418777E-15,11.419489E-15,11.420204E-15,11.420919E-15,11.421637E-15,11.422356E-15,11.423077E-15,11.423800E-15,11.424524E-15,11.425251E-15,11.425978E-15,11.426708E-15,11.427439E-15,11.428172E-15,11.428907E-15,11.429644E-15,11.430382E-15,11.431122E-15,11.431863E-15,11.432607E-15,11.433352E-15,11.434099E-15,11.434847E-15,11.435598E-15,11.436350E-15,11.437103E-15,11.437859E-15,11.438616E-15,11.439375E-15,11.440136E-15,11.440899E-15,11.441663E-15,11.442429E-15,11.443196E-15,11.443966E-15,11.444737E-15,11.445510E-15,11.446285E-15,11.447061E-15,11.447839E-15,11.448619E-15,11.449401E-15,11.450184E-15,11.450970E-15,11.451757E-15,11.452545E-15,11.453336E-15,11.454128E-15,11.454922E-15,11.455717E-15,11.456514E-15,11.457314E-15,11.458114E-15,11.458917E-15
574E-3,11.394615E-15,11.395279E-15,11.395945E-15,11.396612E-15,11.397281E-15,11.397952E-15,11.398624E-15,11.399298E-15,11.399974E-15,11.400651E-15,11.401330E-15,11.402011E-15,11.402693E-15,11.403377E-15,11.404063E-15,11.404750E-15,11.405439E-15,11.406129E-15,11.406822E-15,11.407516E-15,11.408211E-15,11.408908E-15,11.409607E-15,11.410308E-15,11.411010E-15,11.411714E-15,11.412420E-15,11.413128E-15,11.413837E-15,11.414548E-15,11.415260E-15,11.415974E-15,11.416690E-15,11.417408E-15,11.418127E-15,11.418848E-15,11.419571E-15,11.420295E-15,11.421022E-15,11.421750E-15,11.422479E-15,11.423211E-15,11.423944E-15,11.424679E-15,11.425415E-15,11.426153E-15,11.426893E-15,11.427635E-15,11.428379E-15,11.429124E-15,11.429871E-15,11.430620E-15,11.431370E-15,11.432122E-15,11.432876E-15,11.433632E-15,11.434389E-15,11.435148E-15,11.435909E-15,11.436672E-15,11.437436E-15,11.438202E-15,11.438970E-15,11.439740E-15,11.440511E-15,11.441284E-15,11.442059E-15,11.442835E-15,11.443614E-15,11.444394E-15,11.445176E-15,11.445959E-15,11.446744E-15,11.447532E-15,11.448320E-15,11.449111E-15,11.449903E-15,11.450697E-15,11.451493E-15,11.452290E-15,11.453090E-15
576E-3,11.389070E-15,11.389731E-15,11.390393E-15,11.391058E-15,11.391723E-15,11.392391E-15,11.393060E-15,11.393731E-15,11.394403E-15,11.395077E-15,11.395753E-15,11.396430E-15,11.397109E-15,11.397790E-15,11.398472E-15,11.399156E-15,11.399842E-15,11.400529E-15,11.401218E-15,11.401909E-15,11.402601E-15,11.403295E-15,11.403990E-15,11.404688E-15,11.405387E-15,11.406088E-15,11.406790E-15,11.407494E-15,11.408200E-15,11.408907E-15,11.409616E-15,11.410327E-15,11.411040E-15,11.411754E-15,11.412470E-15,11.413188E-15,11.413907E-15,11.414628E-15,11.415351E-15,11.416076E-15,11.416802E-15,11.417530E-15,11.418260E-15,11.418991E-15,11.419725E-15,11.420459E-15,11.421196E-15,11.421934E-15,11.422675E-15,11.423416E-15,11.424160E-15,11.424905E-15,11.425652E-15,11.426401E-15,11.427152E-15,11.427904E-15,11.428658E-15,11.429414E-15,11.430171E-15,11.430930E-15,11.431691E-15,11.432454E-15,11.433219E-15,11.433985E-15,11.434753E-15,11.435523E-15,11.436294E-15,11.437067E-15,11.437842E-15,11.438619E-15,11.439397E-15,11.440178E-15,11.440960E-15,11.441743E-15,11.442529E-15,11.443316E-15,11.444105E-15,11.444896E-15,11.445688E-15,11.446482E-15,11.447278E-15
578E-3,11.383540E-15,11.384198E-15,11.384858E-15,11.385519E-15,11.386181E-15,11.386845E-15,11.387511E-15,11.388179E-15,11.388848E-15,11.389519E-15,11.390191E-15,11.390865E-15,11.391541E-15,11.392218E-15,11.392897E-15,11.393578E-15,11.394260E-15,11.394944E-15,11.395630E-15,11.396317E-15,11.397006E-15,11.397697E-15,11.398389E-15,11.399083E-15,11.399779E-15,11.400476E-15,11.401176E-15,11.401876E-15,11.402579E-15,11.403283E-15,11.403989E-15,11.404696E-15,11.405405E-15,11.406116E-15,11.406829E-15,11.407543E-15,11.408260E-15,11.408977E-15,11.409697E-15,11.410418E-15,11.411141E-15,11.411866E-15,11.412592E-15,11.413320E-15,11.414050E-15,11.414781E-15,11.415515E-15,11.416250E-15,11.416986E-15,11.417725E-15,11.418465E-15,11.419207E-15,11.419951E-15,11.420696E-15,11.421443E-15,11.422192E-15,11.422943E-15,11.423695E-15,11.424449E-15,11.425205E-15,11.425963E-15,11.426722E-15,11.427483E-15,11.428246E-15,11.429011E-15,11.429777E-15,11.430545E-15,11.431315E-15,11.432087E-15,11.432860E-15,11.433635E-15,11.434412E-15,11.435190E-15,11.435971E-15,11.436753E-15,11.437537E-15,11.438322E-15,11.439110E-15,11.439899E-15,11.440690E-15,11.441482E-15
580E-3,11.378026E-15,11.378681E-15,11.379337E-15,11.379995E-15,11.380654E-15,11.381315E-15,11.381978E-15,11.382642E-15,11.383308E-15,11.383976E-15,11.384645E-15,11.385316E-15,11.385988E-15,11.386662E-15,11.387338E-15,11.388016E-15,11.388695E-15,11.389375E-15,11.390058E-15,11.390742E-15,11.391427E-15,11.392115E-15,11.392804E-15,11.393495E-15,11.394187E-15,11.394881E-15,11.395577E-15,11.396274E-15,11.396973E-15,11.397674E-15,11.398377E-15,11.399081E-15,11.399787E-15,11.400494E-15,11.401204E-15,11.401915E-15,11.402628E-15,11.403342E-15,11.404058E-15,11.404776E-15,11.405495E-15,11.406217E-15,11.406940E-15,11.407665E-15,11.408391E-15,11.409119E-15,11.409849E-15,11.410581E-15,11.411314E-15,11.412049E-15,11.412786E-15,11.413524E-15,11.414265E-15,11.415007E-15,11.415751E-15,11.416496E-15,11.417243E-15,11.417992E-15,11.418743E-15,11.419496E-15,11.420250E-15,11.421006E-15,11.421764E-15,11.422523E-15,11.423284E-15,11.424047E-15,11.424812E-15,11.425578E-15,11.426347E-15,11.427117E-15,11.427888E-15,11.428662E-15,11.429437E-15,11.430214E-15,11.430993E-15,11.431773E-15,11.432556E-15,11.433340E-15,11.434125E-15,11.434913E-15,11.435702E-15
582E-3,11.372528E-15,11.373179E-15,11.373832E-15,11.374487E-15,11.375143E-15,11.375801E-15,11.376460E-15,11.377122E-15,11.377784E-15,11.378449E-15,11.379114E-15,11.379782E-15,11.380451E-15,11.381122E-15,11.381795E-15,11.382469E-15,11.383145E-15,11.383822E-15,11.384501E-15,11.385182E-15,11.385864E-15,11.386548E-15,11.387234E-15,11.387922E-15,11.388611E-15,11.389301E-15,11.389994E-15,11.390688E-15,11.391384E-15,11.392081E-15,11.392781E-15,11.393481E-15,11.394184E-15,11.394888E-15,11.395594E-15,11.396302E-15,11.397011E-15,11.397722E-15,11.398435E-15,11.399150E-15,11.399866E-15,11.400584E-15,11.401303E-15,11.402025E-15,11.402748E-15,11.403473E-15,11.404199E-15,11.404927E-15,11.405657E-15,11.406389E-15,11.407123E-15,11.407858E-15,11.408595E-15,11.409333E-15,11.410074E-15,11.410816E-15,11.411560E-15,11.412305E-15,11.413053E-15,11.413802E-15,11.414553E-15,11.415305E-15,11.416060E-15,11.416816E-15,11.417574E-15,11.418333E-15,11.419095E-15,11.419858E-15,11.420623E-15,11.421389E-15,11.422158E-15,11.422928E-15,11.423700E-15,11.424473E-15,11.425249E-15,11.426026E-15,11.426805E-15,11.427585E-15,11.428368E-15,11.429152E-15,11.429938E-15
584E-3,11.367045E-15,11.367693E-15,11.368343E-15,11.368994E-15,11.369647E-15,11.370302E-15,11.370958E-15,11.371616E-15,11.372276E-15,11.372937E-15,11.373599E-15,11.374264E-15,11.374930E-15,11.375597E-15,11.376267E-15,11.376938E-15,11.377610E-15,11.378284E-15,11.378960E-15,11.379638E-15,11.380317E-15,11.380998E-15,11.381680E-15,11.382364E-15,11.383050E-15,11.383737E-15,11.384427E-15,11.385117E-15,11.385810E-15,11.386504E-15,11.387200E-15,11.387898E-15,11.388597E-15,11.389298E-15,11.390000E-15,11.390705E-15,11.391411E-15,11.392119E-15,11.392828E-15,11.393539E-15,11.394252E-15,11.394967E-15,11.395683E-15,11.396401E-15,11.397121E-15,11.397842E-15,11.398565E-15,11.399290E-15,11.400017E-15,11.400745E-15,11.401475E-15,11.402207E-15,11.402940E-15,11.403676E-15,11.404413E-15,11.405152E-15,11.405892E-15,11.406634E-15,11.407378E-15,11.408124E-15,11.408871E-15,11.409621E-15,11.410372E-15,11.411124E-15,11.411879E-15,11.412635E-15,11.413393E-15,11.414153E-15,11.414914E-15,11.415678E-15,11.416443E-15,11.417209E-15,11.417978E-15,11.418748E-15,11.419520E-15,11.420294E-15,11.421069E-15,11.421847E-15,11.422626E-15,11.423407E-15,11.424189E-15
