Vds ,gds@Vgs 0.35 ,gds@Vgs 0.351 ,gds@Vgs 0.352 ,gds@Vgs 0.353 ,gds@Vgs 0.354 ,gds@Vgs 0.355 ,gds@Vgs 0.356 ,gds@Vgs 0.357 ,gds@Vgs 0.358 ,gds@Vgs 0.359 ,gds@Vgs 0.36 ,gds@Vgs 0.361 ,gds@Vgs 0.362 ,gds@Vgs 0.363 ,gds@Vgs 0.364 ,gds@Vgs 0.365 ,gds@Vgs 0.366 ,gds@Vgs 0.367 ,gds@Vgs 0.368 ,gds@Vgs 0.369 ,gds@Vgs 0.37 ,gds@Vgs 0.371 ,gds@Vgs 0.372 ,gds@Vgs 0.373 ,gds@Vgs 0.374 ,gds@Vgs 0.375 ,gds@Vgs 0.376 ,gds@Vgs 0.377 ,gds@Vgs 0.378 ,gds@Vgs 0.379 ,gds@Vgs 0.38 ,gds@Vgs 0.381 ,gds@Vgs 0.382 ,gds@Vgs 0.383 ,gds@Vgs 0.384 ,gds@Vgs 0.385 ,gds@Vgs 0.386 ,gds@Vgs 0.387 ,gds@Vgs 0.388 ,gds@Vgs 0.389 ,gds@Vgs 0.39 ,gds@Vgs 0.391 ,gds@Vgs 0.392 ,gds@Vgs 0.393 ,gds@Vgs 0.394 ,gds@Vgs 0.395 ,gds@Vgs 0.396 ,gds@Vgs 0.397 ,gds@Vgs 0.398 ,gds@Vgs 0.399 ,gds@Vgs 0.4 
158E-3,420.70999E-9,434.32432E-9,448.37531E-9,462.87690E-9,477.84350E-9,493.28998E-9,509.23168E-9,525.68444E-9,542.66463E-9,560.18913E-9,578.27537E-9,596.94135E-9,616.20564E-9,636.08742E-9,656.60650E-9,677.78331E-9,699.63897E-9,722.19524E-9,745.47462E-9,769.50034E-9,794.29635E-9,819.88739E-9,846.29901E-9,873.55757E-9,901.69027E-9,930.72521E-9,960.69137E-9,991.61868E-9,1.0235380E-6,1.0564812E-6,1.0904812E-6,1.1255719E-6,1.1617883E-6,1.1991666E-6,1.2377440E-6,1.2775590E-6,1.3186513E-6,1.3610617E-6,1.4048325E-6,1.4500072E-6,1.4966306E-6,1.5447492E-6,1.5944105E-6,1.6456639E-6,1.6985600E-6,1.7531511E-6,1.8094911E-6,1.8676355E-6,1.9276416E-6,1.9895683E-6,2.0534764E-6
160E-3,403.35197E-9,416.34509E-9,429.75236E-9,443.58695E-9,457.86241E-9,472.59274E-9,487.79242E-9,503.47634E-9,519.65992E-9,536.35904E-9,553.59012E-9,571.37010E-9,589.71646E-9,608.64726E-9,628.18111E-9,648.33727E-9,669.13558E-9,690.59654E-9,712.74132E-9,735.59174E-9,759.17037E-9,783.50046E-9,808.60605E-9,834.51194E-9,861.24371E-9,888.82779E-9,917.29144E-9,946.66282E-9,976.97095E-9,1.0082458E-6,1.0405184E-6,1.0738205E-6,1.1081852E-6,1.1436464E-6,1.1802391E-6,1.2179997E-6,1.2569653E-6,1.2971745E-6,1.3386670E-6,1.3814837E-6,1.4256669E-6,1.4712602E-6,1.5183085E-6,1.5668580E-6,1.6169566E-6,1.6686534E-6,1.7219993E-6,1.7770464E-6,1.8338487E-6,1.8924617E-6,1.9529426E-6
162E-3,387.20798E-9,399.62301E-9,412.43127E-9,425.64513E-9,439.27740E-9,453.34127E-9,467.85036E-9,482.81872E-9,498.26087E-9,514.19178E-9,530.62690E-9,547.58219E-9,565.07411E-9,583.11967E-9,601.73639E-9,620.94240E-9,640.75639E-9,661.19765E-9,682.28609E-9,704.04227E-9,726.48742E-9,749.64344E-9,773.53293E-9,798.17924E-9,823.60644E-9,849.83941E-9,876.90380E-9,904.82609E-9,933.63361E-9,963.35458E-9,994.01809E-9,1.0256542E-6,1.0582939E-6,1.0919691E-6,1.1267129E-6,1.1625594E-6,1.1995435E-6,1.2377016E-6,1.2770711E-6,1.3176904E-6,1.3595995E-6,1.4028391E-6,1.4474518E-6,1.4934810E-6,1.5409717E-6,1.5899702E-6,1.6405245E-6,1.6926836E-6,1.7464984E-6,1.8020211E-6,1.8593058E-6
164E-3,372.18368E-9,384.06047E-9,396.31097E-9,408.94688E-9,421.98025E-9,435.42352E-9,449.28955E-9,463.59158E-9,478.34329E-9,493.55880E-9,509.25267E-9,525.43993E-9,542.13611E-9,559.35720E-9,577.11975E-9,595.44080E-9,614.33797E-9,633.82943E-9,653.93393E-9,674.67083E-9,696.06012E-9,718.12242E-9,740.87902E-9,764.35189E-9,788.56370E-9,813.53787E-9,839.29855E-9,865.87066E-9,893.27995E-9,921.55296E-9,950.71709E-9,980.80062E-9,1.0118327E-6,1.0438435E-6,1.0768641E-6,1.1109264E-6,1.1460637E-6,1.1823099E-6,1.2197003E-6,1.2582711E-6,1.2980599E-6,1.3391052E-6,1.3814468E-6,1.4251259E-6,1.4701847E-6,1.5166669E-6,1.5646176E-6,1.6140830E-6,1.6651111E-6,1.7177511E-6,1.7720539E-6
166E-3,358.19239E-9,369.56775E-9,381.29864E-9,393.39608E-9,405.87147E-9,418.73655E-9,432.00343E-9,445.68462E-9,459.79303E-9,474.34195E-9,489.34513E-9,504.81675E-9,520.77142E-9,537.22426E-9,554.19082E-9,571.68720E-9,589.72999E-9,608.33630E-9,627.52382E-9,647.31078E-9,667.71602E-9,688.75895E-9,710.45964E-9,732.83878E-9,755.91773E-9,779.71853E-9,804.26395E-9,829.57746E-9,855.68329E-9,882.60645E-9,910.37275E-9,939.00881E-9,968.54211E-9,999.00102E-9,1.0304148E-6,1.0628136E-6,1.0962286E-6,1.1306919E-6,1.1662366E-6,1.2028970E-6,1.2407083E-6,1.2797069E-6,1.3199302E-6,1.3614171E-6,1.4042073E-6,1.4483420E-6,1.4938636E-6,1.5408157E-6,1.5892436E-6,1.6391936E-6,1.6907136E-6
168E-3,345.15452E-9,356.06246E-9,367.30896E-9,378.90444E-9,390.85967E-9,403.18573E-9,415.89407E-9,428.99648E-9,442.50513E-9,456.43261E-9,470.79186E-9,485.59626E-9,500.85960E-9,516.59614E-9,532.82055E-9,549.54801E-9,566.79416E-9,584.57514E-9,602.90762E-9,621.80880E-9,641.29641E-9,661.38878E-9,682.10481E-9,703.46399E-9,725.48647E-9,748.19301E-9,771.60506E-9,795.74473E-9,820.63487E-9,846.29904E-9,872.76155E-9,900.04748E-9,928.18274E-9,957.19403E-9,987.10892E-9,1.0179558E-6,1.0497641E-6,1.0825641E-6,1.1163869E-6,1.1512648E-6,1.1872310E-6,1.2243198E-6,1.2625666E-6,1.3020077E-6,1.3426807E-6,1.3846246E-6,1.4278791E-6,1.4724855E-6,1.5184863E-6,1.5659252E-6,1.6148475E-6
170E-3,332.99693E-9,343.46888E-9,354.26356E-9,365.39084E-9,376.86088E-9,388.68415E-9,400.87146E-9,413.43397E-9,426.38317E-9,439.73093E-9,453.48949E-9,467.67146E-9,482.28988E-9,497.35819E-9,512.89025E-9,528.90037E-9,545.40331E-9,562.41431E-9,579.94907E-9,598.02383E-9,616.65531E-9,635.86080E-9,655.65810E-9,676.06563E-9,697.10235E-9,718.78785E-9,741.14236E-9,764.18671E-9,787.94245E-9,812.43177E-9,837.67760E-9,863.70360E-9,890.53415E-9,918.19445E-9,946.71047E-9,976.10901E-9,1.0064177E-6,1.0376652E-6,1.0698808E-6,1.1030948E-6,1.1373388E-6,1.1726448E-6,1.2090463E-6,1.2465776E-6,1.2852741E-6,1.3251724E-6,1.3663102E-6,1.4087262E-6,1.4524607E-6,1.4975547E-6,1.5440510E-6
172E-3,321.65245E-9,331.71747E-9,342.09046E-9,352.78074E-9,363.79791E-9,375.15190E-9,386.85291E-9,398.91148E-9,411.33849E-9,424.14514E-9,437.34300E-9,450.94400E-9,464.96043E-9,479.40499E-9,494.29078E-9,509.63129E-9,525.44047E-9,541.73270E-9,558.52280E-9,575.82609E-9,593.65837E-9,612.03593E-9,630.97558E-9,650.49468E-9,670.61113E-9,691.34342E-9,712.71060E-9,734.73236E-9,757.42898E-9,780.82142E-9,804.93129E-9,829.78090E-9,855.39326E-9,881.79211E-9,909.00195E-9,937.04805E-9,965.95650E-9,995.75419E-9,1.0264689E-6,1.0581292E-6,1.0907647E-6,1.1244057E-6,1.1590839E-6,1.1948314E-6,1.2316818E-6,1.2696695E-6,1.3088301E-6,1.3492001E-6,1.3908174E-6,1.4337209E-6,1.4779507E-6
174E-3,311.05936E-9,320.74434E-9,330.72349E-9,341.00564E-9,351.59987E-9,362.51556E-9,373.76238E-9,385.35030E-9,397.28960E-9,409.59088E-9,422.26507E-9,435.32343E-9,448.77761E-9,462.63960E-9,476.92176E-9,491.63685E-9,506.79805E-9,522.41893E-9,538.51350E-9,555.09622E-9,572.18199E-9,589.78622E-9,607.92476E-9,626.61401E-9,645.87086E-9,665.71275E-9,686.15767E-9,707.22419E-9,728.93147E-9,751.29926E-9,774.34797E-9,798.09864E-9,822.57298E-9,847.79338E-9,873.78296E-9,900.56557E-9,928.16580E-9,956.60903E-9,985.92144E-9,1.0161300E-6,1.0472627E-6,1.0793481E-6,1.1124159E-6,1.1464968E-6,1.1816221E-6,1.2178244E-6,1.2551373E-6,1.2935952E-6,1.3332339E-6,1.3740901E-6,1.4162016E-6
176E-3,301.16094E-9,310.49076E-9,320.10186E-9,330.00259E-9,340.20156E-9,350.70765E-9,361.53001E-9,372.67809E-9,384.16160E-9,395.99057E-9,408.17536E-9,420.72661E-9,433.65533E-9,446.97286E-9,460.69089E-9,474.82149E-9,489.37709E-9,504.37054E-9,519.81508E-9,535.72435E-9,552.11246E-9,568.99393E-9,586.38375E-9,604.29741E-9,622.75086E-9,641.76056E-9,661.34351E-9,681.51724E-9,702.29982E-9,723.70993E-9,745.76681E-9,768.49032E-9,791.90096E-9,816.01988E-9,840.86888E-9,866.47046E-9,892.84786E-9,920.02501E-9,948.02662E-9,976.87819E-9,1.0066060E-6,1.0372371E-6,1.0687996E-6,1.1013223E-6,1.1348349E-6,1.1693680E-6,1.2049534E-6,1.2416237E-6,1.2794125E-6,1.3183544E-6,1.3584852E-6
178E-3,291.90506E-9,300.90277E-9,310.16968E-9,319.71373E-9,329.54308E-9,339.66613E-9,350.09157E-9,360.82832E-9,371.88560E-9,383.27291E-9,395.00003E-9,407.07705E-9,419.51439E-9,432.32277E-9,445.51326E-9,459.09727E-9,473.08656E-9,487.49327E-9,502.32993E-9,517.60943E-9,533.34511E-9,549.55069E-9,566.24035E-9,583.42871E-9,601.13084E-9,619.36232E-9,638.13918E-9,657.47799E-9,677.39583E-9,697.91032E-9,719.03965E-9,740.80258E-9,763.21846E-9,786.30725E-9,810.08956E-9,834.58664E-9,859.82040E-9,885.81346E-9,912.58914E-9,940.17152E-9,968.58540E-9,997.85640E-9,1.0280109E-6,1.0590762E-6,1.0910803E-6,1.1240522E-6,1.1580218E-6,1.1930198E-6,1.2290781E-6,1.2662294E-6,1.3045073E-6
180E-3,283.24383E-9,291.93075E-9,300.87559E-9,310.08587E-9,319.56934E-9,329.33397E-9,339.38797E-9,349.73983E-9,360.39827E-9,371.37229E-9,382.67116E-9,394.30443E-9,406.28196E-9,418.61392E-9,431.31077E-9,444.38332E-9,457.84269E-9,471.70038E-9,485.96823E-9,500.65845E-9,515.78363E-9,531.35678E-9,547.39128E-9,563.90096E-9,580.90009E-9,598.40336E-9,616.42596E-9,634.98352E-9,654.09220E-9,673.76866E-9,694.03006E-9,714.89415E-9,736.37921E-9,758.50409E-9,781.28827E-9,804.75181E-9,828.91543E-9,853.80048E-9,879.42900E-9,905.82372E-9,933.00808E-9,961.00627E-9,989.84323E-9,1.0195447E-6,1.0501371E-6,1.0816480E-6,1.1141054E-6,1.1475385E-6,1.1819773E-6,1.2174527E-6,1.2539965E-6
182E-3,275.13319E-9,283.52909E-9,292.17234E-9,301.07009E-9,310.22969E-9,319.65869E-9,329.36491E-9,339.35637E-9,349.64135E-9,360.22838E-9,371.12626E-9,382.34403E-9,393.89103E-9,405.77690E-9,418.01155E-9,430.60520E-9,443.56841E-9,456.91205E-9,470.64732E-9,484.78579E-9,499.33937E-9,514.32037E-9,529.74146E-9,545.61572E-9,561.95663E-9,578.77811E-9,596.09451E-9,613.92062E-9,632.27172E-9,651.16354E-9,670.61235E-9,690.63490E-9,711.24846E-9,732.47088E-9,754.32054E-9,776.81643E-9,799.97811E-9,823.82577E-9,848.38024E-9,873.66299E-9,899.69619E-9,926.50268E-9,954.10603E-9,982.53054E-9,1.0118013E-6,1.0419441E-6,1.0729857E-6,1.1049535E-6,1.1378759E-6,1.1717820E-6,1.2067021E-6
184E-3,267.53262E-9,275.65583E-9,284.01649E-9,292.62140E-9,301.47752E-9,310.59205E-9,319.97239E-9,329.62617E-9,339.56123E-9,349.78567E-9,360.30783E-9,371.13630E-9,382.27993E-9,393.74784E-9,405.54944E-9,417.69442E-9,430.19276E-9,443.05478E-9,456.29109E-9,469.91263E-9,483.93070E-9,498.35694E-9,513.20335E-9,528.48230E-9,544.20657E-9,560.38932E-9,577.04413E-9,594.18499E-9,611.82637E-9,629.98315E-9,648.67071E-9,667.90488E-9,687.70203E-9,708.07902E-9,729.05324E-9,750.64264E-9,772.86572E-9,795.74157E-9,819.28988E-9,843.53096E-9,868.48575E-9,894.17587E-9,920.62358E-9,947.85188E-9,975.88444E-9,1.0047457E-6,1.0344609E-6,1.0650560E-6,1.0965578E-6,1.1289938E-6,1.1623927E-6
186E-3,260.40486E-9,268.27237E-9,276.36806E-9,284.69838E-9,293.26997E-9,302.08964E-9,311.16444E-9,320.50160E-9,330.10858E-9,339.99307E-9,350.16297E-9,360.62644E-9,371.39189E-9,382.46795E-9,393.86355E-9,405.58789E-9,417.65042E-9,430.06093E-9,442.82947E-9,455.96641E-9,469.48245E-9,483.38863E-9,497.69630E-9,512.41720E-9,527.56341E-9,543.14741E-9,559.18204E-9,575.68056E-9,592.65666E-9,610.12442E-9,628.09840E-9,646.59360E-9,665.62548E-9,685.21001E-9,705.36364E-9,726.10335E-9,747.44666E-9,769.41160E-9,792.01683E-9,815.28153E-9,839.22553E-9,863.86926E-9,889.23380E-9,915.34087E-9,942.21288E-9,969.87295E-9,998.34491E-9,1.0276533E-6,1.0578236E-6,1.0888817E-6,1.1208547E-6
188E-3,253.71559E-9,261.34319E-9,269.19026E-9,277.26295E-9,285.56756E-9,294.11058E-9,302.89871E-9,311.93881E-9,321.23798E-9,330.80352E-9,340.64295E-9,350.76399E-9,361.17463E-9,371.88308E-9,382.89781E-9,394.22753E-9,405.88123E-9,417.86817E-9,430.19790E-9,442.88026E-9,455.92537E-9,469.34371E-9,483.14604E-9,497.34347E-9,511.94747E-9,526.96983E-9,542.42275E-9,558.31878E-9,574.67087E-9,591.49238E-9,608.79707E-9,626.59916E-9,644.91329E-9,663.75457E-9,683.13858E-9,703.08139E-9,723.59958E-9,744.71022E-9,766.43096E-9,788.77998E-9,811.77601E-9,835.43841E-9,859.78710E-9,884.84266E-9,910.62629E-9,937.15985E-9,964.46589E-9,992.56767E-9,1.0214892E-6,1.0512551E-6,1.0818909E-6
190E-3,247.43325E-9,254.83558E-9,262.44922E-9,270.28002E-9,278.33396E-9,286.61724E-9,295.13622E-9,303.89743E-9,312.90762E-9,322.17372E-9,331.70289E-9,341.50246E-9,351.58002E-9,361.94338E-9,372.60056E-9,383.55984E-9,394.82976E-9,406.41911E-9,418.33693E-9,430.59258E-9,443.19566E-9,456.15609E-9,469.48409E-9,483.19020E-9,497.28527E-9,511.78051E-9,526.68746E-9,542.01801E-9,557.78446E-9,573.99944E-9,590.67601E-9,607.82763E-9,625.46817E-9,643.61194E-9,662.27370E-9,681.46867E-9,701.21254E-9,721.52151E-9,742.41225E-9,763.90199E-9,786.00848E-9,808.75002E-9,832.14549E-9,856.21436E-9,880.97670E-9,906.45321E-9,932.66525E-9,959.63480E-9,987.38457E-9,1.0159379E-6,1.0453190E-6
192E-3,241.52876E-9,248.71943E-9,256.11374E-9,263.71726E-9,271.53570E-9,279.57495E-9,287.84105E-9,296.34025E-9,305.07895E-9,314.06376E-9,323.30145E-9,332.79903E-9,342.56370E-9,352.60288E-9,362.92419E-9,373.53551E-9,384.44493E-9,395.66081E-9,407.19175E-9,419.04660E-9,431.23449E-9,443.76484E-9,456.64735E-9,469.89200E-9,483.50911E-9,497.50929E-9,511.90349E-9,526.70300E-9,541.91946E-9,557.56486E-9,573.65158E-9,590.19236E-9,607.20037E-9,624.68917E-9,642.67273E-9,661.16548E-9,680.18230E-9,699.73851E-9,719.84993E-9,740.53286E-9,761.80413E-9,783.68107E-9,806.18156E-9,829.32404E-9,853.12753E-9,877.61162E-9,902.79653E-9,928.70310E-9,955.35282E-9,982.76784E-9,1.0109710E-6
194E-3,235.97531E-9,242.96697E-9,250.15507E-9,257.54491E-9,265.14193E-9,272.95175E-9,280.98013E-9,289.23301E-9,297.71648E-9,306.43683E-9,315.40053E-9,324.61423E-9,334.08477E-9,343.81922E-9,353.82483E-9,364.10907E-9,374.67966E-9,385.54451E-9,396.71180E-9,408.18996E-9,419.98764E-9,432.11379E-9,444.57761E-9,457.38860E-9,470.55653E-9,484.09147E-9,498.00383E-9,512.30431E-9,527.00396E-9,542.11414E-9,557.64660E-9,573.61343E-9,590.02710E-9,606.90048E-9,624.24683E-9,642.07981E-9,660.41352E-9,679.26251E-9,698.64175E-9,718.56670E-9,739.05331E-9,760.11799E-9,781.77771E-9,804.04992E-9,826.95265E-9,850.50446E-9,874.72451E-9,899.63255E-9,925.24892E-9,951.59462E-9,978.69129E-9
196E-3,230.74821E-9,237.55264E-9,244.54672E-9,251.73552E-9,259.12423E-9,266.71820E-9,274.52293E-9,282.54408E-9,290.78745E-9,299.25904E-9,307.96500E-9,316.91166E-9,326.10554E-9,335.55335E-9,345.26201E-9,355.23861E-9,365.49050E-9,376.02521E-9,386.85050E-9,397.97438E-9,409.40508E-9,421.15111E-9,433.22120E-9,445.62436E-9,458.36990E-9,471.46737E-9,484.92664E-9,498.75789E-9,512.97158E-9,527.57852E-9,542.58985E-9,558.01704E-9,573.87194E-9,590.16673E-9,606.91400E-9,624.12671E-9,641.81824E-9,660.00237E-9,678.69332E-9,697.90574E-9,717.65475E-9,737.95592E-9,758.82531E-9,780.27950E-9,802.33556E-9,825.01109E-9,848.32425E-9,872.29376E-9,896.93891E-9,922.27959E-9,948.33631E-9
198E-3,225.82469E-9,232.45283E-9,239.26424E-9,246.26377E-9,253.45637E-9,260.84714E-9,268.44133E-9,276.24433E-9,284.26168E-9,292.49910E-9,300.96244E-9,309.65774E-9,318.59120E-9,327.76923E-9,337.19839E-9,346.88546E-9,356.83740E-9,367.06139E-9,377.56482E-9,388.35529E-9,399.44065E-9,410.82896E-9,422.52855E-9,434.54796E-9,446.89604E-9,459.58188E-9,472.61484E-9,486.00459E-9,499.76107E-9,513.89455E-9,528.41559E-9,543.33510E-9,558.66431E-9,574.41480E-9,590.59851E-9,607.22775E-9,624.31520E-9,641.87394E-9,659.91747E-9,678.45968E-9,697.51491E-9,717.09795E-9,737.22402E-9,757.90885E-9,779.16862E-9,801.02003E-9,823.48031E-9,846.56719E-9,870.29898E-9,894.69454E-9,919.77331E-9
200E-3,221.18374E-9,227.64579E-9,234.28510E-9,241.10631E-9,248.11415E-9,255.31349E-9,262.70935E-9,270.30685E-9,278.11130E-9,286.12813E-9,294.36294E-9,302.82148E-9,311.50967E-9,320.43360E-9,329.59952E-9,339.01390E-9,348.68336E-9,358.61474E-9,368.81506E-9,379.29157E-9,390.05173E-9,401.10321E-9,412.45392E-9,424.11200E-9,436.08586E-9,448.38412E-9,461.01571E-9,473.98980E-9,487.31584E-9,501.00359E-9,515.06309E-9,529.50468E-9,544.33905E-9,559.57718E-9,575.23042E-9,591.31045E-9,607.82932E-9,624.79944E-9,642.23363E-9,660.14507E-9,678.54737E-9,697.45457E-9,716.88111E-9,736.84191E-9,757.35235E-9,778.42825E-9,800.08597E-9,822.34233E-9,845.21469E-9,868.72095E-9,892.87956E-9
202E-3,216.80597E-9,223.11142E-9,229.58849E-9,236.24159E-9,243.07526E-9,250.09414E-9,257.30302E-9,264.70682E-9,272.31058E-9,280.11949E-9,288.13890E-9,296.37429E-9,304.83130E-9,313.51575E-9,322.43359E-9,331.59098E-9,340.99423E-9,350.64986E-9,360.56456E-9,370.74523E-9,381.19895E-9,391.93305E-9,402.95505E-9,414.27270E-9,425.89397E-9,437.82711E-9,450.08056E-9,462.66308E-9,475.58364E-9,488.85150E-9,502.47623E-9,516.46766E-9,530.83592E-9,545.59147E-9,560.74509E-9,576.30786E-9,592.29124E-9,608.70701E-9,625.56735E-9,642.88478E-9,660.67223E-9,678.94300E-9,697.71084E-9,716.98990E-9,736.79477E-9,757.14048E-9,778.04255E-9,799.51696E-9,821.58018E-9,844.24920E-9,867.54152E-9
204E-3,212.67348E-9,218.83119E-9,225.15519E-9,231.64970E-9,238.31905E-9,245.16770E-9,252.20022E-9,259.42129E-9,266.83575E-9,274.44856E-9,282.26481E-9,290.28973E-9,298.52872E-9,306.98731E-9,315.67119E-9,324.58623E-9,333.73846E-9,343.13406E-9,352.77944E-9,362.68115E-9,372.84596E-9,383.28082E-9,393.99290E-9,404.98959E-9,416.27848E-9,427.86739E-9,439.76440E-9,451.97779E-9,464.51613E-9,477.38823E-9,490.60317E-9,504.17030E-9,518.09926E-9,532.40000E-9,547.08275E-9,562.15806E-9,577.63680E-9,593.53020E-9,609.84980E-9,626.60750E-9,643.81559E-9,661.48673E-9,679.63394E-9,698.27068E-9,717.41080E-9,737.06860E-9,757.25879E-9,777.99656E-9,799.29754E-9,821.17787E-9,843.65417E-9
206E-3,208.76971E-9,214.78794E-9,220.96744E-9,227.31224E-9,233.82648E-9,240.51444E-9,247.38048E-9,254.42908E-9,261.66487E-9,269.09259E-9,276.71709E-9,284.54338E-9,292.57661E-9,300.82206E-9,309.28516E-9,317.97151E-9,326.88686E-9,336.03712E-9,345.42838E-9,355.06690E-9,364.95911E-9,375.11167E-9,385.53138E-9,396.22528E-9,407.20062E-9,418.46483E-9,430.02560E-9,441.89083E-9,454.06866E-9,466.56748E-9,479.39592E-9,492.56290E-9,506.07758E-9,519.94941E-9,534.18813E-9,548.80378E-9,563.80669E-9,579.20753E-9,595.01727E-9,611.24725E-9,627.90912E-9,645.01492E-9,662.57704E-9,680.60826E-9,699.12174E-9,718.13106E-9,737.65022E-9,757.69363E-9,778.27615E-9,799.41311E-9,821.12029E-9
208E-3,205.07938E-9,210.96585E-9,217.00883E-9,223.21220E-9,229.57993E-9,236.11610E-9,242.82489E-9,249.71060E-9,256.77764E-9,264.03053E-9,271.47395E-9,279.11266E-9,286.95157E-9,294.99575E-9,303.25038E-9,311.72079E-9,320.41248E-9,329.33109E-9,338.48243E-9,347.87246E-9,357.50733E-9,367.39337E-9,377.53709E-9,387.94518E-9,398.62453E-9,409.58226E-9,420.82568E-9,432.36230E-9,444.19989E-9,456.34642E-9,468.81013E-9,481.59949E-9,494.72323E-9,508.19034E-9,522.01009E-9,536.19203E-9,550.74599E-9,565.68211E-9,581.01085E-9,596.74296E-9,612.88955E-9,629.46205E-9,646.47225E-9,663.93230E-9,681.85471E-9,700.25239E-9,719.13864E-9,738.52717E-9,758.43211E-9,778.86801E-9,799.84988E-9
210E-3,201.58834E-9,207.35025E-9,213.26419E-9,219.33387E-9,225.56311E-9,231.95580E-9,238.51597E-9,245.24771E-9,252.15526E-9,259.24295E-9,266.51522E-9,273.97667E-9,281.63197E-9,289.48596E-9,297.54360E-9,305.80999E-9,314.29036E-9,322.99011E-9,331.91478E-9,341.07007E-9,350.46184E-9,360.09612E-9,369.97913E-9,380.11725E-9,390.51706E-9,401.18532E-9,412.12901E-9,423.35529E-9,434.87156E-9,446.68543E-9,458.80472E-9,471.23752E-9,483.99212E-9,497.07711E-9,510.50129E-9,524.27375E-9,538.40387E-9,552.90129E-9,567.77595E-9,583.03811E-9,598.69831E-9,614.76743E-9,631.25670E-9,648.17766E-9,665.54223E-9,683.36267E-9,701.65164E-9,720.42218E-9,739.68771E-9,759.46208E-9,779.75956E-9
212E-3,198.28352E-9,203.92759E-9,209.71946E-9,215.66269E-9,221.76093E-9,228.01792E-9,234.43752E-9,241.02365E-9,247.78037E-9,254.71182E-9,261.82226E-9,269.11608E-9,276.59776E-9,284.27193E-9,292.14332E-9,300.21680E-9,308.49739E-9,316.99024E-9,325.70063E-9,334.63401E-9,343.79599E-9,353.19231E-9,362.82890E-9,372.71186E-9,382.84747E-9,393.24216E-9,403.90260E-9,414.83563E-9,426.04827E-9,437.54779E-9,449.34166E-9,461.43756E-9,473.84342E-9,486.56738E-9,499.61786E-9,513.00352E-9,526.73326E-9,540.81628E-9,555.26205E-9,570.08031E-9,585.28112E-9,600.87484E-9,616.87214E-9,633.28401E-9,650.12178E-9,667.39714E-9,685.12213E-9,703.30913E-9,721.97094E-9,741.12072E-9,760.77205E-9
214E-3,195.15279E-9,200.68532E-9,206.36165E-9,212.18518E-9,218.15944E-9,224.28800E-9,230.57455E-9,237.02288E-9,243.63686E-9,250.42047E-9,257.37778E-9,264.51299E-9,271.83040E-9,279.33442E-9,287.02960E-9,294.92059E-9,303.01218E-9,311.30930E-9,319.81700E-9,328.54049E-9,337.48511E-9,346.65637E-9,356.05991E-9,365.70156E-9,375.58730E-9,385.72331E-9,396.11591E-9,406.77163E-9,417.69719E-9,428.89951E-9,440.38571E-9,452.16311E-9,464.23927E-9,476.62196E-9,489.31919E-9,502.33922E-9,515.69053E-9,529.38188E-9,543.42229E-9,557.82104E-9,572.58772E-9,587.73218E-9,603.26458E-9,619.19540E-9,635.53542E-9,652.29577E-9,669.48789E-9,687.12360E-9,705.21506E-9,723.77480E-9,742.81574E-9
216E-3,192.18493E-9,197.61181E-9,203.17870E-9,208.88887E-9,214.74569E-9,220.75262E-9,226.91319E-9,233.23102E-9,239.70984E-9,246.35345E-9,253.16576E-9,260.15080E-9,267.31268E-9,274.65562E-9,282.18398E-9,289.90222E-9,297.81490E-9,305.92676E-9,314.24261E-9,322.76743E-9,331.50634E-9,340.46459E-9,349.64759E-9,359.06088E-9,368.71020E-9,378.60142E-9,388.74060E-9,399.13396E-9,409.78791E-9,420.70906E-9,431.90419E-9,443.38031E-9,455.14460E-9,467.20449E-9,479.56761E-9,492.24182E-9,505.23523E-9,518.55617E-9,532.21325E-9,546.21530E-9,560.57147E-9,575.29113E-9,590.38398E-9,605.85998E-9,621.72942E-9,638.00287E-9,654.69126E-9,671.80583E-9,689.35815E-9,707.36017E-9,725.82418E-9
218E-3,189.36955E-9,194.69629E-9,200.15944E-9,205.76217E-9,211.50771E-9,217.39937E-9,223.44055E-9,229.63473E-9,235.98547E-9,242.49643E-9,249.17137E-9,256.01413E-9,263.02867E-9,270.21902E-9,277.58936E-9,285.14395E-9,292.88718E-9,300.82355E-9,308.95770E-9,317.29438E-9,325.83848E-9,334.59502E-9,343.56917E-9,352.76624E-9,362.19170E-9,371.85116E-9,381.75040E-9,391.89538E-9,402.29222E-9,412.94720E-9,423.86683E-9,435.05776E-9,446.52688E-9,458.28125E-9,470.32816E-9,482.67512E-9,495.32984E-9,508.30028E-9,521.59463E-9,535.22135E-9,549.18911E-9,563.50688E-9,578.18388E-9,593.22963E-9,608.65390E-9,624.46680E-9,640.67872E-9,657.30037E-9,674.34278E-9,691.81733E-9,709.73573E-9
