dc (V),id@Vgs 0.25  (A),id@Vgs 0.251  (A),id@Vgs 0.252  (A),id@Vgs 0.253  (A),id@Vgs 0.254  (A),id@Vgs 0.255  (A),id@Vgs 0.256  (A),id@Vgs 0.257  (A),id@Vgs 0.258  (A),id@Vgs 0.259  (A),id@Vgs 0.26  (A),id@Vgs 0.261  (A),id@Vgs 0.262  (A),id@Vgs 0.263  (A),id@Vgs 0.264  (A),id@Vgs 0.265  (A),id@Vgs 0.266  (A),id@Vgs 0.267  (A),id@Vgs 0.268  (A),id@Vgs 0.269  (A),id@Vgs 0.27  (A),id@Vgs 0.271  (A),id@Vgs 0.272  (A),id@Vgs 0.273  (A),id@Vgs 0.274  (A),id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A),id@Vgs 0.326  (A),id@Vgs 0.327  (A),id@Vgs 0.328  (A),id@Vgs 0.329  (A),id@Vgs 0.33  (A)
434E-3,12.409786E-6,12.801595E-6,13.205204E-6,13.620938E-6,14.049125E-6,14.490104E-6,14.944217E-6,15.411817E-6,15.893261E-6,16.388917E-6,16.899158E-6,17.424364E-6,17.964925E-6,18.521235E-6,19.093700E-6,19.682730E-6,20.288743E-6,20.912168E-6,21.553436E-6,22.212991E-6,22.891282E-6,23.588766E-6,24.305907E-6,25.043178E-6,25.801059E-6,26.580036E-6,27.380605E-6,28.203269E-6,29.048536E-6,29.916923E-6,30.808956E-6,31.725165E-6,32.666090E-6,33.632275E-6,34.624273E-6,35.642645E-6,36.687955E-6,37.760776E-6,38.861688E-6,39.991277E-6,41.150134E-6,42.338858E-6,43.558052E-6,44.808326E-6,46.090297E-6,47.404584E-6,48.751814E-6,50.132620E-6,51.547638E-6,52.997510E-6,54.482882E-6,56.004405E-6,57.562735E-6,59.158531E-6,60.792457E-6,62.465179E-6,64.177371E-6,65.929704E-6,67.722859E-6,69.557515E-6,71.434356E-6,73.354070E-6,75.317344E-6,77.324870E-6,79.377343E-6,81.475456E-6,83.619909E-6,85.811398E-6,88.050625E-6,90.338291E-6,92.675098E-6,95.061750E-6,97.498950E-6,99.987402E-6,102.52781E-6,105.12088E-6,107.76732E-6,110.46783E-6,113.22311E-6,116.03387E-6,118.90081E-6
436E-3,12.428923E-6,12.821313E-6,13.225520E-6,13.641868E-6,14.070687E-6,14.512314E-6,14.967094E-6,15.435378E-6,15.917526E-6,16.413904E-6,16.924887E-6,17.450854E-6,17.992197E-6,18.549310E-6,19.122598E-6,19.712473E-6,20.319354E-6,20.943667E-6,21.585848E-6,22.246339E-6,22.925589E-6,23.624056E-6,24.342206E-6,25.080510E-6,25.839449E-6,26.619510E-6,27.421190E-6,28.244991E-6,29.091423E-6,29.961003E-6,30.854257E-6,31.771715E-6,32.713918E-6,33.681411E-6,34.674747E-6,35.694486E-6,36.741194E-6,37.815445E-6,38.917819E-6,40.048901E-6,41.209284E-6,42.399566E-6,43.620352E-6,44.872252E-6,46.155882E-6,47.471863E-6,48.820822E-6,50.203392E-6,51.620209E-6,53.071916E-6,54.559160E-6,56.082591E-6,57.642866E-6,59.240644E-6,60.876590E-6,62.551370E-6,64.265657E-6,66.020126E-6,67.815454E-6,69.652322E-6,71.531416E-6,73.453421E-6,75.419027E-6,77.428925E-6,79.483809E-6,81.584376E-6,83.731322E-6,85.925346E-6,88.167150E-6,90.457433E-6,92.796900E-6,95.186253E-6,97.626197E-6,100.11743E-6,102.66067E-6,105.25661E-6,107.90597E-6,110.60943E-6,113.36771E-6,116.18152E-6,119.05154E-6
438E-3,12.448074E-6,12.841046E-6,13.245851E-6,13.662813E-6,14.092264E-6,14.534540E-6,14.989986E-6,15.458956E-6,15.941808E-6,16.438908E-6,16.950633E-6,17.477363E-6,18.019487E-6,18.577403E-6,19.151515E-6,19.742236E-6,20.349984E-6,20.975188E-6,21.618282E-6,22.279708E-6,22.959918E-6,23.659369E-6,24.378527E-6,25.117864E-6,25.877862E-6,26.659009E-6,27.461800E-6,28.286739E-6,29.134336E-6,30.005109E-6,30.899583E-6,31.818292E-6,32.761773E-6,33.730574E-6,34.725248E-6,35.746355E-6,36.794463E-6,37.870144E-6,38.973979E-6,40.106555E-6,41.268464E-6,42.460306E-6,43.682684E-6,44.936209E-6,46.221499E-6,47.539174E-6,48.889862E-6,50.274196E-6,51.692813E-6,53.146356E-6,54.635471E-6,56.160810E-6,57.723030E-6,59.322791E-6,60.960757E-6,62.637595E-6,64.353979E-6,66.110582E-6,67.908083E-6,69.747165E-6,71.628510E-6,73.552807E-6,75.520744E-6,77.533014E-6,79.590311E-6,81.693330E-6,83.842770E-6,86.039329E-6,88.283708E-6,90.576609E-6,92.918735E-6,95.310789E-6,97.753476E-6,100.24750E-6,102.79357E-6,105.39238E-6,108.04464E-6,110.75106E-6,113.51234E-6,116.32919E-6,119.20230E-6
440E-3,12.467239E-6,12.860792E-6,13.266196E-6,13.683773E-6,14.113856E-6,14.556781E-6,15.012895E-6,15.482550E-6,15.966106E-6,16.463930E-6,16.976397E-6,17.503889E-6,18.046796E-6,18.605516E-6,19.180452E-6,19.772019E-6,20.380635E-6,21.006729E-6,21.650736E-6,22.313099E-6,22.994269E-6,23.694704E-6,24.414871E-6,25.155242E-6,25.916299E-6,26.698531E-6,27.502434E-6,28.328511E-6,29.177274E-6,30.049241E-6,30.944937E-6,31.864895E-6,32.809655E-6,33.779765E-6,34.775777E-6,35.798253E-6,36.847760E-6,37.924872E-6,39.030170E-6,40.164240E-6,41.327675E-6,42.521076E-6,43.745046E-6,45.000198E-6,46.287148E-6,47.606518E-6,48.958935E-6,50.345033E-6,51.765450E-6,53.220829E-6,54.711816E-6,56.239064E-6,57.803230E-6,59.404973E-6,61.044959E-6,62.723856E-6,64.442335E-6,66.201074E-6,68.000749E-6,69.842043E-6,71.725640E-6,73.652228E-6,75.622497E-6,77.637139E-6,79.696847E-6,81.802319E-6,83.954252E-6,86.153346E-6,88.400301E-6,90.695819E-6,93.040604E-6,95.435359E-6,97.880788E-6,100.37760E-6,102.92649E-6,105.52817E-6,108.18335E-6,110.89272E-6,113.65700E-6,116.47689E-6,119.35308E-6
442E-3,12.486418E-6,12.880554E-6,13.286556E-6,13.704749E-6,14.135463E-6,14.579039E-6,15.035820E-6,15.506161E-6,15.990421E-6,16.488969E-6,17.002179E-6,17.530433E-6,18.074124E-6,18.633647E-6,19.209408E-6,19.801821E-6,20.411306E-6,21.038290E-6,21.683211E-6,22.346511E-6,23.028642E-6,23.730062E-6,24.451237E-6,25.192643E-6,25.954760E-6,26.738078E-6,27.543093E-6,28.370309E-6,29.220238E-6,30.093399E-6,30.990317E-6,31.911525E-6,32.857565E-6,33.828984E-6,34.826335E-6,35.850180E-6,36.901087E-6,37.979630E-6,39.086390E-6,40.221955E-6,41.386917E-6,42.581878E-6,43.807441E-6,45.064219E-6,46.352829E-6,47.673894E-6,49.028041E-6,50.415904E-6,51.838122E-6,53.295336E-6,54.788196E-6,56.317353E-6,57.883464E-6,59.487190E-6,61.129197E-6,62.810152E-6,64.530728E-6,66.291601E-6,68.093450E-6,69.936956E-6,71.822806E-6,73.751686E-6,75.724286E-6,77.741299E-6,79.803420E-6,81.911344E-6,84.065771E-6,86.267399E-6,88.516929E-6,90.815064E-6,93.162508E-6,95.559963E-6,98.008134E-6,100.50773E-6,103.05945E-6,105.66400E-6,108.32209E-6,111.03442E-6,113.80169E-6,116.62462E-6,119.50390E-6
444E-3,12.505611E-6,12.900329E-6,13.306930E-6,13.725739E-6,14.157087E-6,14.601312E-6,15.058762E-6,15.529788E-6,16.014754E-6,16.514025E-6,17.027978E-6,17.556996E-6,18.101470E-6,18.661797E-6,19.238384E-6,19.831644E-6,20.441997E-6,21.069873E-6,21.715708E-6,22.379945E-6,23.063037E-6,23.765442E-6,24.487628E-6,25.230068E-6,25.993246E-6,26.777649E-6,27.583777E-6,28.412133E-6,29.263228E-6,30.137583E-6,31.035723E-6,31.958183E-6,32.905503E-6,33.878231E-6,34.876922E-6,35.902136E-6,36.954443E-6,38.034418E-6,39.142641E-6,40.279701E-6,41.446191E-6,42.642711E-6,43.869868E-6,45.128273E-6,46.418544E-6,47.741304E-6,49.097181E-6,50.486809E-6,51.910827E-6,53.369878E-6,54.864610E-6,56.395676E-6,57.963733E-6,59.569443E-6,61.213470E-6,62.896484E-6,64.619156E-6,66.382164E-6,68.186187E-6,70.031907E-6,71.920008E-6,73.851180E-6,75.826112E-6,77.845496E-6,79.910029E-6,82.020406E-6,84.177325E-6,86.381487E-6,88.633593E-6,90.934345E-6,93.284447E-6,95.684602E-6,98.135515E-6,100.63789E-6,103.19244E-6,105.79986E-6,108.46086E-6,111.17614E-6,113.94641E-6,116.77238E-6,119.65474E-6
446E-3,12.524818E-6,12.920120E-6,13.327320E-6,13.746745E-6,14.178725E-6,14.623601E-6,15.081719E-6,15.553433E-6,16.039103E-6,16.539099E-6,17.053796E-6,17.583578E-6,18.128835E-6,18.689967E-6,19.267380E-6,19.861487E-6,20.472709E-6,21.101477E-6,21.748226E-6,22.413401E-6,23.097454E-6,23.800845E-6,24.524041E-6,25.267517E-6,26.031755E-6,26.817246E-6,27.624486E-6,28.453982E-6,29.306244E-6,30.181794E-6,31.081157E-6,32.004869E-6,32.953469E-6,33.927507E-6,34.927537E-6,35.954122E-6,37.007830E-6,38.089236E-6,39.198923E-6,40.337478E-6,41.505495E-6,42.703576E-6,43.932327E-6,45.192360E-6,46.484292E-6,47.808747E-6,49.166355E-6,50.557749E-6,51.983567E-6,53.444455E-6,54.941060E-6,56.474035E-6,58.044039E-6,59.651732E-6,61.297780E-6,62.982852E-6,64.707622E-6,66.472765E-6,68.278962E-6,70.126894E-6,72.017248E-6,73.950711E-6,75.927974E-6,77.949731E-6,80.016675E-6,82.129504E-6,84.288917E-6,86.495613E-6,88.750294E-6,91.053662E-6,93.406422E-6,95.809277E-6,98.262932E-6,100.76809E-6,103.32546E-6,105.93575E-6,108.59966E-6,111.31790E-6,114.09117E-6,116.92017E-6,119.80561E-6
448E-3,12.544039E-6,12.939924E-6,13.347725E-6,13.767766E-6,14.200380E-6,14.645907E-6,15.104694E-6,15.577094E-6,16.063470E-6,16.564191E-6,17.079632E-6,17.610178E-6,18.156220E-6,18.718157E-6,19.296395E-6,19.891350E-6,20.503442E-6,21.133102E-6,21.780766E-6,22.446880E-6,23.131895E-6,23.836272E-6,24.560478E-6,25.304990E-6,26.070289E-6,26.856867E-6,27.665221E-6,28.495857E-6,29.349287E-6,30.226032E-6,31.126619E-6,32.051582E-6,33.001463E-6,33.976811E-6,34.978182E-6,36.006137E-6,37.061246E-6,38.144085E-6,39.255236E-6,40.395286E-6,41.564832E-6,42.764474E-6,43.994819E-6,45.256479E-6,46.550073E-6,47.876225E-6,49.235563E-6,50.628723E-6,52.056342E-6,53.519067E-6,55.017545E-6,56.552430E-6,58.124380E-6,59.734057E-6,61.382126E-6,63.069257E-6,64.796124E-6,66.563403E-6,68.371773E-6,70.221919E-6,72.114525E-6,74.050280E-6,76.029875E-6,78.054003E-6,80.123359E-6,82.238640E-6,84.400546E-6,86.609776E-6,88.867032E-6,91.173016E-6,93.528433E-6,95.933988E-6,98.390384E-6,100.89833E-6,103.45852E-6,106.07168E-6,108.73850E-6,111.45969E-6,114.23595E-6,117.06800E-6,119.95652E-6
450E-3,12.563275E-6,12.959744E-6,13.368144E-6,13.788802E-6,14.222050E-6,14.668229E-6,15.127685E-6,15.600773E-6,16.087855E-6,16.589300E-6,17.105486E-6,17.636797E-6,18.183623E-6,18.746366E-6,19.325431E-6,19.921234E-6,20.534196E-6,21.164749E-6,21.813328E-6,22.480380E-6,23.166358E-6,23.871721E-6,24.596939E-6,25.342487E-6,26.108848E-6,26.896513E-6,27.705982E-6,28.537758E-6,29.392356E-6,30.270297E-6,31.172108E-6,32.098323E-6,33.049486E-6,34.026145E-6,35.028856E-6,36.058182E-6,37.114693E-6,38.198965E-6,39.311580E-6,40.453127E-6,41.624201E-6,42.825405E-6,44.057344E-6,45.320633E-6,46.615889E-6,47.943737E-6,49.304806E-6,50.699732E-6,52.129153E-6,53.593715E-6,55.094067E-6,56.630862E-6,58.204759E-6,59.816419E-6,61.466510E-6,63.155700E-6,64.884664E-6,66.654078E-6,68.464623E-6,70.316982E-6,72.211840E-6,74.149887E-6,76.131814E-6,78.158313E-6,80.230081E-6,82.347815E-6,84.512213E-6,86.723977E-6,88.983807E-6,91.292408E-6,93.650483E-6,96.058736E-6,98.517873E-6,101.02860E-6,103.59162E-6,106.20764E-6,108.87737E-6,111.60152E-6,114.38078E-6,117.21585E-6,120.10746E-6
452E-3,12.582526E-6,12.979579E-6,13.388579E-6,13.809855E-6,14.243737E-6,14.690567E-6,15.150693E-6,15.624468E-6,16.112257E-6,16.614428E-6,17.131359E-6,17.663434E-6,18.211046E-6,18.774595E-6,19.354487E-6,19.951138E-6,20.564971E-6,21.196417E-6,21.845912E-6,22.513903E-6,23.200844E-6,23.907194E-6,24.633424E-6,25.380008E-6,26.147432E-6,26.936185E-6,27.746768E-6,28.579686E-6,29.435453E-6,30.314589E-6,31.217624E-6,32.145093E-6,33.097538E-6,34.075508E-6,35.079560E-6,36.110258E-6,37.168171E-6,38.253876E-6,39.367956E-6,40.510999E-6,41.683603E-6,42.886368E-6,44.119903E-6,45.384820E-6,46.681738E-6,48.011283E-6,49.374084E-6,50.770776E-6,52.201999E-6,53.668399E-6,55.170625E-6,56.709330E-6,58.285174E-6,59.898819E-6,61.550931E-6,63.242181E-6,64.973242E-6,66.744792E-6,68.557512E-6,70.412084E-6,72.309195E-6,74.249533E-6,76.233792E-6,78.262663E-6,80.336842E-6,82.457028E-6,84.623919E-6,86.838216E-6,89.100621E-6,91.411838E-6,93.772570E-6,96.183522E-6,98.645400E-6,101.15891E-6,103.72476E-6,106.34365E-6,109.01628E-6,111.74338E-6,114.52563E-6,117.36375E-6,120.25843E-6
454E-3,12.601790E-6,12.999428E-6,13.409030E-6,13.830922E-6,14.265439E-6,14.712922E-6,15.173717E-6,15.648181E-6,16.136677E-6,16.639574E-6,17.157250E-6,17.690091E-6,18.238488E-6,18.802843E-6,19.383563E-6,19.981063E-6,20.595768E-6,21.228106E-6,21.878518E-6,22.547449E-6,23.235353E-6,23.942691E-6,24.669933E-6,25.417554E-6,26.186041E-6,26.975883E-6,27.787580E-6,28.621640E-6,29.478576E-6,30.358909E-6,31.263169E-6,32.191891E-6,33.145618E-6,34.124900E-6,35.130294E-6,36.162364E-6,37.221680E-6,38.308818E-6,39.424363E-6,40.568904E-6,41.743038E-6,42.947365E-6,44.182495E-6,45.449041E-6,46.747622E-6,48.078864E-6,49.443397E-6,50.841856E-6,52.274882E-6,53.743120E-6,55.247219E-6,56.787836E-6,58.365627E-6,59.981256E-6,61.635390E-6,63.328700E-6,65.061859E-6,66.835545E-6,68.650439E-6,70.507224E-6,72.406588E-6,74.349219E-6,76.335809E-6,78.367051E-6,80.443643E-6,82.566281E-6,84.735664E-6,86.952495E-6,89.217475E-6,91.531307E-6,93.894696E-6,96.308347E-6,98.772965E-6,101.28926E-6,103.85793E-6,106.47968E-6,109.15523E-6,111.88528E-6,114.67052E-6,117.51167E-6,120.40944E-6
456E-3,12.621070E-6,13.019292E-6,13.429496E-6,13.852006E-6,14.287158E-6,14.735293E-6,15.196759E-6,15.671912E-6,16.161115E-6,16.664738E-6,17.183160E-6,17.716767E-6,18.265950E-6,18.831112E-6,19.412660E-6,20.011010E-6,20.626585E-6,21.259818E-6,21.911147E-6,22.581018E-6,23.269885E-6,23.978212E-6,24.706466E-6,25.455125E-6,26.224675E-6,27.015606E-6,27.828419E-6,28.663621E-6,29.521726E-6,30.403257E-6,31.308742E-6,32.238718E-6,33.193728E-6,34.174323E-6,35.181059E-6,36.214501E-6,37.275220E-6,38.363792E-6,39.480803E-6,40.626842E-6,41.802505E-6,43.008396E-6,44.245121E-6,45.513297E-6,46.813542E-6,48.146481E-6,49.512746E-6,50.912973E-6,52.347801E-6,53.817877E-6,55.323852E-6,56.866379E-6,58.446118E-6,60.063732E-6,61.719888E-6,63.415257E-6,65.150514E-6,66.926337E-6,68.743405E-6,70.602405E-6,72.504021E-6,74.448944E-6,76.437866E-6,78.471480E-6,80.550483E-6,82.675573E-6,84.847450E-6,87.066814E-6,89.334368E-6,91.650816E-6,94.016862E-6,96.433211E-6,98.900569E-6,101.41964E-6,103.99114E-6,106.61576E-6,109.29422E-6,112.02721E-6,114.81545E-6,117.65964E-6,120.56048E-6
458E-3,12.640364E-6,13.039172E-6,13.449977E-6,13.873106E-6,14.308893E-6,14.757681E-6,15.219818E-6,15.695660E-6,16.185570E-6,16.689921E-6,17.209089E-6,17.743462E-6,18.293432E-6,18.859401E-6,19.441777E-6,20.040977E-6,20.657425E-6,21.291552E-6,21.943798E-6,22.614609E-6,23.304441E-6,24.013756E-6,24.743024E-6,25.492721E-6,26.263334E-6,27.055355E-6,27.869284E-6,28.705629E-6,29.564904E-6,30.447633E-6,31.354344E-6,32.285574E-6,33.241868E-6,34.223775E-6,35.231854E-6,36.266669E-6,37.328791E-6,38.418799E-6,39.537276E-6,40.684813E-6,41.862006E-6,43.069460E-6,44.307782E-6,45.577587E-6,46.879496E-6,48.214134E-6,49.582131E-6,50.984125E-6,52.420757E-6,53.892672E-6,55.400521E-6,56.944960E-6,58.526647E-6,60.146246E-6,61.804425E-6,63.501854E-6,65.239209E-6,67.017168E-6,68.836412E-6,70.697625E-6,72.601494E-6,74.548710E-6,76.539963E-6,78.575950E-6,80.657365E-6,82.784907E-6,84.959276E-6,87.181173E-6,89.451302E-6,91.770365E-6,94.139068E-6,96.558115E-6,99.028213E-6,101.55007E-6,104.12439E-6,106.75187E-6,109.43324E-6,112.16918E-6,114.96042E-6,117.80764E-6,120.71156E-6
460E-3,12.659673E-6,13.059067E-6,13.470474E-6,13.894221E-6,14.330645E-6,14.780086E-6,15.242894E-6,15.719425E-6,16.210044E-6,16.715122E-6,17.235037E-6,17.770176E-6,18.320933E-6,18.887710E-6,19.470915E-6,20.070965E-6,20.688286E-6,21.323308E-6,21.976471E-6,22.648224E-6,23.339021E-6,24.049325E-6,24.779606E-6,25.530342E-6,26.302019E-6,27.095130E-6,27.910176E-6,28.747664E-6,29.608110E-6,30.492037E-6,31.399974E-6,32.332459E-6,33.290037E-6,34.273257E-6,35.282679E-6,36.318868E-6,37.382394E-6,38.473837E-6,39.593781E-6,40.742816E-6,41.921541E-6,43.130558E-6,44.370477E-6,45.641913E-6,46.945486E-6,48.281822E-6,49.651553E-6,51.055315E-6,52.493750E-6,53.967505E-6,55.477229E-6,57.023579E-6,58.607214E-6,60.228799E-6,61.889001E-6,63.588491E-6,65.327944E-6,67.108040E-6,68.929459E-6,70.792886E-6,72.699008E-6,74.648516E-6,76.642102E-6,78.680460E-6,80.764287E-6,82.894281E-6,85.071143E-6,87.295574E-6,89.568277E-6,91.889955E-6,94.261315E-6,96.683060E-6,99.155898E-6,101.68053E-6,104.25768E-6,106.88803E-6,109.57230E-6,112.31119E-6,115.10542E-6,117.95568E-6,120.86267E-6
462E-3,12.678997E-6,13.078977E-6,13.490986E-6,13.915353E-6,14.352413E-6,14.802508E-6,15.265987E-6,15.743209E-6,16.234536E-6,16.740341E-6,17.261004E-6,17.796910E-6,18.348455E-6,18.916039E-6,19.500074E-6,20.100975E-6,20.719168E-6,21.355086E-6,22.009168E-6,22.681862E-6,23.373624E-6,24.084918E-6,24.816213E-6,25.567988E-6,26.340730E-6,27.134932E-6,27.951094E-6,28.789726E-6,29.651343E-6,30.536469E-6,31.445633E-6,32.379374E-6,33.338236E-6,34.322770E-6,35.333536E-6,36.371098E-6,37.436029E-6,38.528908E-6,39.650319E-6,40.800854E-6,41.981110E-6,43.191691E-6,44.433208E-6,45.706274E-6,47.011512E-6,48.349547E-6,49.721011E-6,51.126542E-6,52.566781E-6,54.042375E-6,55.553975E-6,57.102237E-6,58.687821E-6,60.311392E-6,61.973616E-6,63.675167E-6,65.416720E-6,67.198952E-6,69.022547E-6,70.888188E-6,72.796564E-6,74.748364E-6,76.744282E-6,78.785012E-6,80.871251E-6,83.003697E-6,85.183052E-6,87.410016E-6,89.685293E-6,92.009587E-6,94.383603E-6,96.808046E-6,99.283623E-6,101.81104E-6,104.39100E-6,107.02422E-6,109.71140E-6,112.45324E-6,115.25046E-6,118.10375E-6,121.01382E-6
464E-3,12.698336E-6,13.098903E-6,13.511515E-6,13.936501E-6,14.374197E-6,14.824946E-6,15.289098E-6,15.767010E-6,16.259046E-6,16.765580E-6,17.286990E-6,17.823664E-6,18.375996E-6,18.944390E-6,19.529254E-6,20.131007E-6,20.750073E-6,21.386887E-6,22.041887E-6,22.715524E-6,23.408252E-6,24.120535E-6,24.852845E-6,25.605660E-6,26.379467E-6,27.174760E-6,27.992040E-6,28.831816E-6,29.694605E-6,30.580930E-6,31.491322E-6,32.426318E-6,33.386465E-6,34.372314E-6,35.384424E-6,36.423360E-6,37.489697E-6,38.584011E-6,39.706890E-6,40.858925E-6,42.040713E-6,43.252859E-6,44.495973E-6,45.770671E-6,47.077573E-6,48.417308E-6,49.790507E-6,51.197806E-6,52.639850E-6,54.117284E-6,55.630760E-6,57.180934E-6,58.768468E-6,60.394024E-6,62.058272E-6,63.761884E-6,65.505536E-6,67.289905E-6,69.115676E-6,70.983531E-6,72.894161E-6,74.848254E-6,76.846504E-6,78.889606E-6,80.978257E-6,83.113156E-6,85.295003E-6,87.524501E-6,89.802352E-6,92.129261E-6,94.505933E-6,96.933074E-6,99.411390E-6,101.94159E-6,104.52438E-6,107.16046E-6,109.85054E-6,112.59534E-6,115.39554E-6,118.25187E-6,121.16502E-6
466E-3,12.717691E-6,13.118844E-6,13.532059E-6,13.957665E-6,14.395999E-6,14.847402E-6,15.312226E-6,15.790829E-6,16.283575E-6,16.790837E-6,17.312995E-6,17.850437E-6,18.403558E-6,18.972760E-6,19.558455E-6,20.161060E-6,20.781000E-6,21.418710E-6,22.074630E-6,22.749209E-6,23.442903E-6,24.156177E-6,24.889502E-6,25.643357E-6,26.418230E-6,27.214615E-6,28.033013E-6,28.873934E-6,29.737895E-6,30.625420E-6,31.537039E-6,32.473292E-6,33.434724E-6,34.421888E-6,35.435343E-6,36.475655E-6,37.543397E-6,38.639148E-6,39.763495E-6,40.917030E-6,42.100350E-6,43.314062E-6,44.558774E-6,45.835104E-6,47.143672E-6,48.485106E-6,49.860039E-6,51.269109E-6,52.712957E-6,54.192231E-6,55.707584E-6,57.259671E-6,58.849154E-6,60.476697E-6,62.142969E-6,63.848642E-6,65.594393E-6,67.380900E-6,69.208846E-6,71.078917E-6,72.991800E-6,74.948186E-6,76.948769E-6,78.994243E-6,81.085306E-6,83.222657E-6,85.406997E-6,87.639028E-6,89.919453E-6,92.248978E-6,94.628306E-6,97.058145E-6,99.539200E-6,102.07218E-6,104.65779E-6,107.29674E-6,109.98973E-6,112.73747E-6,115.54067E-6,118.40002E-6,121.31625E-6
468E-3,12.737060E-6,13.138800E-6,13.552619E-6,13.978846E-6,14.417817E-6,14.869875E-6,15.335372E-6,15.814666E-6,16.308122E-6,16.816113E-6,17.339020E-6,17.877230E-6,18.431140E-6,19.001152E-6,19.587677E-6,20.191134E-6,20.811949E-6,21.450556E-6,22.107395E-6,22.782918E-6,23.477579E-6,24.191844E-6,24.926184E-6,25.681081E-6,26.457020E-6,27.254496E-6,28.074013E-6,28.916080E-6,29.781213E-6,30.669938E-6,31.582786E-6,32.520296E-6,33.483015E-6,34.471494E-6,35.486294E-6,36.527981E-6,37.597129E-6,38.694318E-6,39.820134E-6,40.975169E-6,42.160023E-6,43.375300E-6,44.621611E-6,45.899573E-6,47.209807E-6,48.552942E-6,49.929610E-6,51.340449E-6,52.786102E-6,54.267218E-6,55.784447E-6,57.338448E-6,58.929880E-6,60.559410E-6,62.227706E-6,63.935441E-6,65.683292E-6,67.471937E-6,69.302059E-6,71.174345E-6,73.089482E-6,75.048161E-6,77.051076E-6,79.098923E-6,81.192398E-6,83.332202E-6,85.519035E-6,87.753599E-6,90.036598E-6,92.368738E-6,94.750722E-6,97.183258E-6,99.667052E-6,102.20281E-6,104.79124E-6,107.43305E-6,110.12895E-6,112.87964E-6,115.68583E-6,118.54822E-6,121.46752E-6
470E-3,12.756445E-6,13.158772E-6,13.573195E-6,14.000043E-6,14.439652E-6,14.892366E-6,15.358536E-6,15.838522E-6,16.332688E-6,16.841408E-6,17.365064E-6,17.904043E-6,18.458742E-6,19.029564E-6,19.616921E-6,20.221231E-6,20.842921E-6,21.482425E-6,22.140185E-6,22.816650E-6,23.512279E-6,24.227535E-6,24.962892E-6,25.718830E-6,26.495836E-6,27.294405E-6,28.115041E-6,28.958253E-6,29.824560E-6,30.714486E-6,31.628563E-6,32.567331E-6,33.531336E-6,34.521131E-6,35.537276E-6,36.580340E-6,37.650895E-6,38.749521E-6,39.876806E-6,41.033343E-6,42.219730E-6,43.436573E-6,44.684484E-6,45.964078E-6,47.275979E-6,48.620815E-6,49.999218E-6,51.411828E-6,52.859287E-6,54.342243E-6,55.861350E-6,57.417264E-6,59.010647E-6,60.642165E-6,62.312485E-6,64.022282E-6,65.772233E-6,67.563016E-6,69.395315E-6,71.269815E-6,73.187206E-6,75.148179E-6,77.153427E-6,79.203646E-6,81.299534E-6,83.441790E-6,85.631116E-6,87.868214E-6,90.153787E-6,92.488542E-6,94.873182E-6,97.308416E-6,99.794949E-6,102.33349E-6,104.92474E-6,107.56942E-6,110.26822E-6,113.02186E-6,115.83103E-6,118.69646E-6,121.61883E-6
