time (s),VT("/out") -  VDC("/out") (V)
2.9180E-6,-8.7731215E-3
2.9185E-6,-8.8521734E-3
2.9190E-6,-8.9217571E-3
2.9195E-6,-8.9818701E-3
2.9200E-6,-9.0324157E-3
2.9205E-6,-9.0733560E-3
2.9210E-6,-9.1046404E-3
2.9215E-6,-9.1262392E-3
2.9220E-6,-9.1381280E-3
2.9225E-6,-9.1402950E-3
2.9230E-6,-9.1327375E-3
2.9235E-6,-9.1154636E-3
2.9240E-6,-9.0884916E-3
2.9245E-6,-9.0518501E-3
2.9250E-6,-9.0055777E-3
2.9255E-6,-8.9497234E-3
2.9260E-6,-8.8843462E-3
2.9265E-6,-8.8095154E-3
2.9270E-6,-8.7253100E-3
2.9275E-6,-8.6318190E-3
2.9280E-6,-8.5291414E-3
2.9285E-6,-8.4173857E-3
2.9290E-6,-8.2966701E-3
2.9295E-6,-8.1671222E-3
2.9300E-6,-8.0288791E-3
2.9305E-6,-7.8820869E-3
2.9310E-6,-7.7269009E-3
2.9315E-6,-7.5634852E-3
2.9320E-6,-7.3920125E-3
2.9325E-6,-7.2136310E-3
2.9330E-6,-7.0274774E-3
2.9335E-6,-6.8330682E-3
2.9340E-6,-6.6317536E-3
2.9345E-6,-6.4232138E-3
2.9350E-6,-6.2085979E-3
2.9355E-6,-5.9873465E-3
2.9360E-6,-5.7592373E-3
2.9365E-6,-5.5252358E-3
2.9370E-6,-5.2852525E-3
2.9375E-6,-5.0405851E-3
2.9380E-6,-4.7905516E-3
2.9385E-6,-4.5347711E-3
2.9390E-6,-4.2744809E-3
2.9395E-6,-4.0102162E-3
2.9400E-6,-3.7418133E-3
2.9405E-6,-3.4689093E-3
2.9410E-6,-3.1925703E-3
2.9415E-6,-2.9094389E-3
2.9420E-6,-2.6261024E-3
2.9425E-6,-2.3431937E-3
2.9430E-6,-2.0563200E-3
2.9435E-6,-1.7691141E-3
2.9440E-6,-1.4787252E-3
2.9445E-6,-1.1855083E-3
2.9450E-6,-891.62122E-6
2.9455E-6,-597.41273E-6
2.9460E-6,-302.76998E-6
2.9465E-6,-7.1130930E-6
2.9470E-6,288.22939E-6
2.9475E-6,583.41705E-6
2.9480E-6,876.56101E-6
2.9485E-6,1.1687845E-3
2.9490E-6,1.4608002E-3
2.9495E-6,1.7507944E-3
2.9500E-6,2.0382752E-3
2.9505E-6,2.3234334E-3
2.9510E-6,2.6068160E-3
2.9515E-6,2.8871302E-3
2.9520E-6,3.1645407E-3
2.9525E-6,3.4373021E-3
2.9530E-6,3.7064566E-3
2.9535E-6,3.9726429E-3
2.9540E-6,4.2342004E-3
2.9545E-6,4.4907488E-3
2.9550E-6,4.7424246E-3
2.9555E-6,4.9896798E-3
2.9560E-6,5.2314064E-3
2.9565E-6,5.4677414E-3
2.9570E-6,5.6982528E-3
2.9575E-6,5.9214904E-3
2.9580E-6,6.1385470E-3
2.9585E-6,6.3502041E-3
2.9590E-6,6.5546811E-3
2.9595E-6,6.7524836E-3
2.9600E-6,6.9423657E-3
2.9605E-6,7.1250147E-3
2.9610E-6,7.3006961E-3
2.9615E-6,7.4684514E-3
2.9620E-6,7.6284615E-3
2.9625E-6,7.7803912E-3
2.9630E-6,7.9241566E-3
2.9635E-6,8.0595702E-3
2.9640E-6,8.1865053E-3
2.9645E-6,8.3048199E-3
2.9650E-6,8.4143925E-3
2.9655E-6,8.5135870E-3
2.9660E-6,8.6041395E-3
2.9665E-6,8.6870712E-3
2.9670E-6,8.7602177E-3
2.9675E-6,8.8244642E-3
2.9680E-6,8.8792965E-3
2.9685E-6,8.9248635E-3
2.9690E-6,8.9610212E-3
2.9695E-6,8.9877758E-3
2.9700E-6,9.0050783E-3
2.9705E-6,9.0129200E-3
2.9710E-6,9.0112882E-3
2.9715E-6,9.0001866E-3
2.9720E-6,8.9796262E-3
2.9725E-6,8.9496289E-3
2.9730E-6,8.9102265E-3
2.9735E-6,8.8614605E-3
2.9740E-6,8.8033826E-3
2.9745E-6,8.7360542E-3
2.9750E-6,8.6595464E-3
2.9755E-6,8.5739403E-3
2.9760E-6,8.4793262E-3
2.9765E-6,8.3758043E-3
2.9770E-6,8.2634840E-3
2.9775E-6,8.1424842E-3
2.9780E-6,8.0129327E-3
2.9785E-6,7.8749665E-3
2.9790E-6,7.7287316E-3
2.9795E-6,7.5743827E-3
2.9800E-6,7.4115166E-3
2.9805E-6,7.2407986E-3
2.9810E-6,7.0629342E-3
2.9815E-6,6.8774278E-3
2.9820E-6,6.6847925E-3
2.9825E-6,6.4850852E-3
2.9830E-6,6.2780574E-3
2.9835E-6,6.0642825E-3
2.9840E-6,5.8445389E-3
2.9845E-6,5.6184538E-3
2.9850E-6,5.3865469E-3
2.9855E-6,5.1489333E-3
2.9860E-6,4.9059247E-3
2.9865E-6,4.6565800E-3
2.9870E-6,4.4021955E-3
2.9875E-6,4.1441410E-3
2.9880E-6,3.8812710E-3
2.9885E-6,3.6141026E-3
2.9890E-6,3.3428218E-3
2.9895E-6,3.0683268E-3
2.9900E-6,2.7904522E-3
2.9905E-6,2.5097033E-3
2.9910E-6,2.2254707E-3
2.9915E-6,1.9386799E-3
2.9920E-6,1.6504370E-3
2.9925E-6,1.3601760E-3
2.9930E-6,1.0680834E-3
2.9935E-6,774.56534E-6
2.9940E-6,480.59906E-6
2.9945E-6,185.95315E-6
2.9950E-6,-108.80901E-6
2.9955E-6,-404.39566E-6
2.9960E-6,-699.77523E-6
2.9965E-6,-993.73916E-6
2.9970E-6,-1.2869657E-3
2.9975E-6,-1.5792163E-3
2.9980E-6,-1.8701010E-3
2.9985E-6,-2.1586208E-3
2.9990E-6,-2.4450340E-3
2.9995E-6,-2.7287761E-3
3.0000E-6,-3.0104975E-3
3.0005E-6,-3.2892316E-3
3.0010E-6,-3.5638501E-3
3.0015E-6,-3.8349838E-3
3.0020E-6,-4.1023541E-3
3.0025E-6,-4.3656425E-3
3.0030E-6,-4.6239757E-3
3.0035E-6,-4.8775545E-3
3.0040E-6,-5.1258903E-3
3.0045E-6,-5.3694364E-3
3.0050E-6,-5.6074441E-3
3.0055E-6,-5.8390242E-3
3.0060E-6,-6.0646243E-3
3.0065E-6,-6.2836838E-3
3.0070E-6,-6.4965801E-3
3.0075E-6,-6.7026969E-3
3.0080E-6,-6.9013356E-3
3.0085E-6,-7.0928048E-3
3.0090E-6,-7.2766607E-3
3.0095E-6,-7.4528211E-3
3.0100E-6,-7.6210476E-3
3.0105E-6,-7.7811864E-3
3.0110E-6,-7.9338517E-3
3.0115E-6,-8.0781204E-3
3.0120E-6,-8.2130383E-3
3.0125E-6,-8.3395696E-3
3.0130E-6,-8.4570652E-3
3.0135E-6,-8.5656408E-3
3.0140E-6,-8.6650698E-3
3.0145E-6,-8.7552992E-3
3.0150E-6,-8.8362093E-3
3.0155E-6,-8.9077258E-3
3.0160E-6,-8.9697678E-3
3.0165E-6,-9.0222722E-3
3.0170E-6,-9.0651823E-3
3.0175E-6,-9.0984533E-3
3.0180E-6,-9.1220497E-3
3.0185E-6,-9.1359466E-3
3.0190E-6,-9.1401295E-3
3.0195E-6,-9.1345937E-3
3.0200E-6,-9.1193453E-3
3.0205E-6,-9.0944003E-3
3.0210E-6,-9.0597850E-3
3.0215E-6,-9.0155362E-3
3.0220E-6,-8.9617006E-3
3.0225E-6,-8.8983351E-3
3.0230E-6,-8.8255067E-3
3.0235E-6,-8.7432924E-3
3.0240E-6,-8.6517793E-3
3.0245E-6,-8.5510640E-3
3.0250E-6,-8.4412531E-3
3.0255E-6,-8.3224626E-3
3.0260E-6,-8.1948183E-3
3.0265E-6,-8.0584550E-3
3.0270E-6,-7.9135171E-3
3.0275E-6,-7.7601577E-3
3.0280E-6,-7.5985390E-3
3.0285E-6,-7.4288320E-3
3.0290E-6,-7.2102927E-3
3.0295E-6,-7.0045109E-3
3.0300E-6,-6.8252893E-3
3.0305E-6,-6.6231034E-3
3.0310E-6,-6.4551396E-3
3.0315E-6,-6.2597156E-3
3.0320E-6,-6.0308846E-3
3.0325E-6,-5.8080873E-3
3.0330E-6,-5.5733227E-3
3.0335E-6,-5.3158257E-3
3.0340E-6,-5.0623108E-3
3.0345E-6,-4.8207135E-3
3.0350E-6,-4.5660083E-3
3.0355E-6,-4.3283805E-3
3.0360E-6,-4.0428893E-3
3.0365E-6,-3.7879347E-3
3.0370E-6,-3.5128217E-3
3.0375E-6,-3.2484995E-3
3.0380E-6,-2.9729672E-3
3.0385E-6,-2.6894854E-3
3.0390E-6,-2.4053803E-3
3.0395E-6,-2.1185454E-3
3.0400E-6,-1.8300043E-3
3.0405E-6,-1.5387005E-3
3.0410E-6,-1.2461485E-3
3.0415E-6,-952.98363E-6
3.0420E-6,-659.06521E-6
3.0425E-6,-363.83701E-6
3.0430E-6,-68.508218E-6
3.0435E-6,226.55590E-6
3.0440E-6,521.09560E-6
3.0445E-6,815.54189E-6
3.0450E-6,1.1089132E-3
3.0455E-6,1.4003120E-3
3.0460E-6,1.6901149E-3
3.0465E-6,1.9787931E-3
3.0470E-6,2.2650733E-3
3.0475E-6,2.5491021E-3
3.0480E-6,2.8290847E-3
3.0485E-6,3.1060956E-3
3.0490E-6,3.3808058E-3
3.0495E-6,3.6514933E-3
3.0500E-6,3.9177480E-3
3.0505E-6,4.1797219E-3
3.0510E-6,4.4378988E-3
3.0515E-6,4.6911116E-3
3.0520E-6,4.9395073E-3
3.0525E-6,5.1816006E-3
3.0530E-6,5.4182666E-3
3.0535E-6,5.6500119E-3
3.0540E-6,5.8754388E-3
3.0545E-6,6.0948435E-3
3.0550E-6,6.3069100E-3
3.0555E-6,6.5123895E-3
3.0560E-6,6.7116505E-3
3.0565E-6,6.9035513E-3
3.0570E-6,7.0883207E-3
3.0575E-6,7.2655630E-3
3.0580E-6,7.4351837E-3
3.0585E-6,7.5969604E-3
3.0590E-6,7.7494355E-3
3.0595E-6,7.8939343E-3
3.0600E-6,8.0312857E-3
3.0605E-6,8.1596591E-3
3.0610E-6,8.2797000E-3
3.0615E-6,8.3909194E-3
3.0620E-6,8.4933675E-3
3.0625E-6,8.5868581E-3
3.0630E-6,8.6713284E-3
3.0635E-6,8.7466725E-3
3.0640E-6,8.8128183E-3
3.0645E-6,8.8688828E-3
3.0650E-6,8.9158218E-3
3.0655E-6,8.9541604E-3
3.0660E-6,8.9827399E-3
3.0665E-6,9.0020482E-3
3.0670E-6,9.0118249E-3
3.0675E-6,9.0121709E-3
3.0680E-6,9.0030341E-3
3.0685E-6,8.9844483E-3
3.0690E-6,8.9564219E-3
3.0695E-6,8.9189898E-3
3.0700E-6,8.8721891E-3
3.0705E-6,8.8160705E-3
3.0710E-6,8.7506927E-3
3.0715E-6,8.6761252E-3
3.0720E-6,8.5924467E-3
3.0725E-6,8.4997456E-3
3.0730E-6,8.3981202E-3
3.0735E-6,8.2876777E-3
3.0740E-6,8.1685350E-3
3.0745E-6,8.0408181E-3
3.0750E-6,7.9046621E-3
3.0755E-6,7.7602109E-3
3.0760E-6,7.6076173E-3
3.0765E-6,7.4460808E-3
3.0770E-6,7.2767124E-3
3.0775E-6,7.1005445E-3
3.0780E-6,6.9165171E-3
3.0785E-6,6.7254025E-3
3.0790E-6,6.5271350E-3
3.0795E-6,6.3215306E-3
3.0800E-6,6.1091264E-3
3.0805E-6,5.8907025E-3
3.0810E-6,5.6658906E-3
3.0815E-6,5.4352063E-3
3.0820E-6,5.1987647E-3
3.0825E-6,4.9568756E-3
3.0830E-6,4.7086102E-3
3.0835E-6,4.4552509E-3
3.0840E-6,4.1981546E-3
3.0845E-6,3.9361913E-3
3.0850E-6,3.6698729E-3
3.0855E-6,3.3993856E-3
3.0860E-6,3.1256218E-3
3.0865E-6,2.8484194E-3
3.0870E-6,2.5682811E-3
3.0875E-6,2.2846018E-3
3.0880E-6,1.9983025E-3
3.0885E-6,1.7104852E-3
3.0890E-6,1.4205879E-3
3.0895E-6,1.1287960E-3
3.0900E-6,835.51535E-6
3.0905E-6,541.72084E-6
3.0910E-6,247.18274E-6
3.0915E-6,-47.536556E-6
3.0920E-6,-343.14460E-6
3.0925E-6,-638.61046E-6
3.0930E-6,-932.72586E-6
3.0935E-6,-1.2261682E-3
3.0940E-6,-1.5187002E-3
3.0945E-6,-1.8099307E-3
3.0950E-6,-2.0988595E-3
3.0955E-6,-2.3857455E-3
3.0960E-6,-2.6700230E-3
3.0965E-6,-2.9523457E-3
3.0970E-6,-3.2317436E-3
3.0975E-6,-3.5070845E-3
3.0980E-6,-3.7790021E-3
3.0985E-6,-4.0472183E-3
3.0990E-6,-4.3114127E-3
3.0995E-6,-4.5707074E-3
3.1000E-6,-4.8253055E-3
3.1005E-6,-5.0747157E-3
3.1010E-6,-5.3193969E-3
3.1015E-6,-5.5585943E-3
3.1020E-6,-5.7914116E-3
3.1025E-6,-6.0183019E-3
3.1030E-6,-6.2387001E-3
3.1035E-6,-6.4529900E-3
3.1040E-6,-6.6605481E-3
3.1045E-6,-6.8606684E-3
3.1050E-6,-7.0536648E-3
3.1055E-6,-7.2390888E-3
3.1060E-6,-7.4168579E-3
3.1065E-6,-7.5867314E-3
3.1070E-6,-7.7485541E-3
3.1075E-6,-7.9029547E-3
3.1080E-6,-8.0489921E-3
3.1085E-6,-8.1856951E-3
3.1090E-6,-8.3140476E-3
3.1095E-6,-8.4333887E-3
3.1100E-6,-8.5438366E-3
3.1105E-6,-8.6451608E-3
3.1110E-6,-8.7373070E-3
3.1115E-6,-8.8201532E-3
3.1120E-6,-8.8936233E-3
3.1125E-6,-8.9576342E-3
3.1130E-6,-9.0121207E-3
3.1135E-6,-9.0570240E-3
3.1140E-6,-9.0922972E-3
3.1145E-6,-9.1179028E-3
3.1150E-6,-9.1338137E-3
3.1155E-6,-9.1400131E-3
3.1160E-6,-9.1364945E-3
3.1165E-6,-9.1232615E-3
3.1170E-6,-9.1003282E-3
3.1175E-6,-9.0677189E-3
3.1180E-6,-9.0254679E-3
3.1185E-6,-8.9736200E-3
3.1190E-6,-8.9122301E-3
3.1195E-6,-8.8413629E-3
3.1200E-6,-8.7610936E-3
3.1205E-6,-8.6715069E-3
3.1210E-6,-8.5726975E-3
3.1215E-6,-8.4647701E-3
3.1220E-6,-8.3478387E-3
3.1225E-6,-8.2220269E-3
3.1230E-6,-8.0874679E-3
3.1235E-6,-7.9443038E-3
3.1240E-6,-7.7926862E-3
3.1245E-6,-7.6327752E-3
3.1250E-6,-7.4647402E-3
3.1255E-6,-7.2464910E-3
3.1260E-6,-7.0415549E-3
3.1265E-6,-6.8642295E-3
3.1270E-6,-6.6633938E-3
3.1275E-6,-6.4981915E-3
3.1280E-6,-6.3048024E-3
3.1285E-6,-6.0770191E-3
3.1290E-6,-5.8556573E-3
3.1295E-6,-5.6220741E-3
3.1300E-6,-5.3647734E-3
3.1305E-6,-5.1118493E-3
3.1310E-6,-4.8716560E-3
3.1315E-6,-4.6178997E-3
3.1320E-6,-4.3823529E-3
3.1325E-6,-4.0964348E-3
3.1330E-6,-3.8430348E-3
3.1335E-6,-3.5684732E-3
3.1340E-6,-3.3057285E-3
3.1345E-6,-3.0311688E-3
3.1350E-6,-2.7481491E-3
3.1355E-6,-2.4646523E-3
3.1360E-6,-2.1782641E-3
3.1365E-6,-1.8901503E-3
3.1370E-6,-1.5991908E-3
3.1375E-6,-1.3069279E-3
3.1380E-6,-1.0139390E-3
3.1385E-6,-720.20875E-6
3.1390E-6,-425.16975E-6
3.1395E-6,-129.93497E-6
3.1400E-6,165.26735E-6
3.1405E-6,459.99259E-6
3.1410E-6,754.56865E-6
3.1415E-6,1.0481901E-3
3.1420E-6,1.3398764E-3
3.1425E-6,1.6300423E-3
3.1430E-6,1.9191420E-3
3.1435E-6,2.2059088E-3
3.1440E-6,2.4904857E-3
3.1445E-6,2.7710748E-3
3.1450E-6,3.0487526E-3
3.1455E-6,3.3241931E-3
3.1460E-6,3.5956692E-3
3.1465E-6,3.8627679E-3
3.1470E-6,4.1256428E-3
3.1475E-6,4.3847803E-3
3.1480E-6,4.6390083E-3
3.1485E-6,4.8884745E-3
3.1490E-6,5.1316842E-3
3.1495E-6,5.3695185E-3
3.1500E-6,5.6024889E-3
3.1505E-6,5.8291881E-3
3.1510E-6,6.0499149E-3
3.1515E-6,6.2633414E-3
3.1520E-6,6.4702263E-3
3.1525E-6,6.6709434E-3
3.1530E-6,6.8643398E-3
3.1535E-6,7.0506472E-3
3.1540E-6,7.2294663E-3
3.1545E-6,7.4007018E-3
3.1550E-6,7.5641292E-3
3.1555E-6,7.7182683E-3
3.1560E-6,7.8644655E-3
3.1565E-6,8.0035641E-3
3.1570E-6,8.1337052E-3
3.1575E-6,8.2555448E-3
3.1580E-6,8.3685862E-3
3.1585E-6,8.4728804E-3
3.1590E-6,8.5682380E-3
3.1595E-6,8.6545948E-3
3.1600E-6,8.7318425E-3
3.1605E-6,8.7999073E-3
3.1610E-6,8.8587136E-3
3.1615E-6,8.9072999E-3
3.1620E-6,8.9467521E-3
3.1625E-6,8.9776699E-3
3.1630E-6,8.9987588E-3
3.1635E-6,9.0105812E-3
3.1640E-6,9.0128537E-3
3.1645E-6,9.0056994E-3
3.1650E-6,8.9890678E-3
3.1655E-6,8.9630033E-3
3.1660E-6,8.9275210E-3
3.1665E-6,8.8826643E-3
3.1670E-6,8.8284779E-3
3.1675E-6,8.7650204E-3
3.1680E-6,8.6923582E-3
3.1685E-6,8.6105685E-3
3.1690E-6,8.5197376E-3
3.1695E-6,8.4199617E-3
3.1700E-6,8.3113462E-3
3.1705E-6,8.1940061E-3
3.1710E-6,8.0680653E-3
3.1715E-6,7.9336571E-3
3.1720E-6,7.7909236E-3
3.1725E-6,7.6400157E-3
3.1730E-6,7.4810931E-3
3.1735E-6,7.3130990E-3
3.1740E-6,7.1374445E-3
3.1745E-6,6.9553850E-3
3.1750E-6,6.7655024E-3
3.1755E-6,6.5687442E-3
3.1760E-6,6.3649724E-3
3.1765E-6,6.1540087E-3
3.1770E-6,5.9364107E-3
3.1775E-6,5.7130058E-3
3.1780E-6,5.4833844E-3
3.1785E-6,5.2480886E-3
3.1790E-6,5.0072286E-3
3.1795E-6,4.7611234E-3
3.1800E-6,4.5087968E-3
3.1805E-6,4.2515844E-3
3.1810E-6,3.9908915E-3
3.1815E-6,3.7255295E-3
3.1820E-6,3.4560303E-3
3.1825E-6,3.1825787E-3
3.1830E-6,2.9060895E-3
3.1835E-6,2.6263877E-3
3.1840E-6,2.3439859E-3
3.1845E-6,2.0582631E-3
3.1850E-6,1.7701567E-3
3.1855E-6,1.4807847E-3
3.1860E-6,1.1895694E-3
3.1865E-6,896.70058E-6
3.1870E-6,602.58535E-6
3.1875E-6,308.20679E-6
3.1880E-6,13.329149E-6
3.1885E-6,-282.02361E-6
3.1890E-6,-577.35734E-6
3.1895E-6,-871.70574E-6
3.1900E-6,-1.1653062E-3
3.1905E-6,-1.4581270E-3
3.1910E-6,-1.7496804E-3
3.1915E-6,-2.0390095E-3
3.1920E-6,-2.3263529E-3
3.1925E-6,-2.6116584E-3
3.1930E-6,-2.8944630E-3
3.1935E-6,-3.1738455E-3
3.1940E-6,-3.4500302E-3
3.1945E-6,-3.7224834E-3
3.1950E-6,-3.9917859E-3
3.1955E-6,-4.2570445E-3
3.1960E-6,-4.5172096E-3
3.1965E-6,-4.7728520E-3
3.1970E-6,-5.0236853E-3
3.1975E-6,-5.2694308E-3
3.1980E-6,-5.5092990E-3
3.1985E-6,-5.7434506E-3
3.1990E-6,-5.9714453E-3
3.1995E-6,-6.1931317E-3
3.2000E-6,-6.4082335E-3
3.2005E-6,-6.6175662E-3
3.2010E-6,-6.8199608E-3
3.2015E-6,-7.0141923E-3
3.2020E-6,-7.2013939E-3
3.2025E-6,-7.3807450E-3
3.2030E-6,-7.5523457E-3
3.2035E-6,-7.7163035E-3
3.2040E-6,-7.8721685E-3
3.2045E-6,-8.0192767E-3
3.2050E-6,-8.1580321E-3
3.2055E-6,-8.2880275E-3
3.2060E-6,-8.4092466E-3
3.2065E-6,-8.5215050E-3
3.2070E-6,-8.6247100E-3
3.2075E-6,-8.7187404E-3
3.2080E-6,-8.8035024E-3
3.2085E-6,-8.8789038E-3
3.2090E-6,-8.9448659E-3
3.2095E-6,-9.0013186E-3
3.2100E-6,-9.0482023E-3
3.2105E-6,-9.0854674E-3
3.2110E-6,-9.1130745E-3
3.2115E-6,-9.1309944E-3
3.2120E-6,-9.1392081E-3
3.2125E-6,-9.1377070E-3
3.2130E-6,-9.1264926E-3
3.2135E-6,-9.1055769E-3
3.2140E-6,-9.0749819E-3
3.2145E-6,-9.0347400E-3
3.2150E-6,-8.9848937E-3
3.2155E-6,-8.9254957E-3
3.2160E-6,-8.8566089E-3
3.2165E-6,-8.7783062E-3
3.2170E-6,-8.6906702E-3
3.2175E-6,-8.5937937E-3
3.2180E-6,-8.4877791E-3
3.2185E-6,-8.3727386E-3
3.2190E-6,-8.2487938E-3
3.2195E-6,-8.1160757E-3
3.2200E-6,-7.9747248E-3
3.2205E-6,-7.8248904E-3
3.2210E-6,-7.6667311E-3
3.2215E-6,-7.5004140E-3
3.2220E-6,-7.3261151E-3
3.2225E-6,-7.1440187E-3
3.2230E-6,-6.9543173E-3
3.2235E-6,-6.7212175E-3
3.2240E-6,-6.4993689E-3
3.2245E-6,-6.3006847E-3
3.2250E-6,-6.0814115E-3
3.2255E-6,-5.8621666E-3
3.2260E-6,-5.6337293E-3
3.2265E-6,-5.4260224E-3
3.2270E-6,-5.1986768E-3
3.2275E-6,-4.9446069E-3
3.2280E-6,-4.6951447E-3
3.2285E-6,-4.4361062E-3
3.2290E-6,-4.1755288E-3
3.2295E-6,-3.9095281E-3
3.2300E-6,-3.6390603E-3
3.2305E-6,-3.3648776E-3
3.2310E-6,-3.0821705E-3
3.2315E-6,-2.7999128E-3
3.2320E-6,-2.5192744E-3
3.2325E-6,-2.2338468E-3
3.2330E-6,-1.9491651E-3
3.2335E-6,-1.6603692E-3
3.2340E-6,-1.3677570E-3
3.2345E-6,-1.0746511E-3
3.2350E-6,-780.85501E-6
3.2355E-6,-486.50920E-6
3.2360E-6,-190.92043E-6
3.2365E-6,104.53258E-6
3.2370E-6,400.03267E-6
3.2375E-6,693.67953E-6
3.2380E-6,986.60002E-6
3.2385E-6,1.2795043E-3
3.2390E-6,1.5705790E-3
3.2395E-6,1.8593252E-3
3.2400E-6,2.1459367E-3
3.2405E-6,2.4309631E-3
3.2410E-6,2.7131050E-3
3.2415E-6,2.9925273E-3
3.2420E-6,3.2674670E-3
3.2425E-6,3.5389773E-3
3.2430E-6,3.8077064E-3
3.2435E-6,4.0719752E-3
3.2440E-6,4.3313947E-3
3.2445E-6,4.5861059E-3
3.2450E-6,4.8365703E-3
3.2455E-6,5.0816624E-3
3.2460E-6,5.3215222E-3
3.2465E-6,5.5557110E-3
3.2470E-6,5.7827415E-3
3.2475E-6,6.0037361E-3
3.2480E-6,6.2195000E-3
3.2485E-6,6.4282078E-3
3.2490E-6,6.6303796E-3
3.2495E-6,6.8247297E-3
3.2500E-6,7.0119699E-3
3.2505E-6,7.1923802E-3
3.2510E-6,7.3649686E-3
3.2515E-6,7.5299242E-3
3.2520E-6,7.6869001E-3
3.2525E-6,7.8358104E-3
3.2530E-6,7.9764604E-3
3.2535E-6,8.1087187E-3
3.2540E-6,8.2324373E-3
3.2545E-6,8.3474892E-3
3.2550E-6,8.4521290E-3
3.2555E-6,8.5482062E-3
3.2560E-6,8.6368161E-3
3.2565E-6,8.7156491E-3
3.2570E-6,8.7856486E-3
3.2575E-6,8.8462649E-3
3.2580E-6,8.8976542E-3
3.2585E-6,8.9396601E-3
3.2590E-6,8.9722856E-3
3.2595E-6,8.9954741E-3
3.2600E-6,9.0092113E-3
3.2605E-6,9.0134780E-3
3.2610E-6,9.0082719E-3
3.2615E-6,8.9935974E-3
3.2620E-6,8.9694705E-3
3.2625E-6,8.9359165E-3
3.2630E-6,8.8929711E-3
3.2635E-6,8.8406795E-3
3.2640E-6,8.7790971E-3
3.2645E-6,8.7082891E-3
3.2650E-6,8.6283302E-3
3.2655E-6,8.5393051E-3
3.2660E-6,8.4413078E-3
3.2665E-6,8.3344421E-3
3.2670E-6,8.2188209E-3
3.2675E-6,8.0945665E-3
3.2680E-6,7.9618102E-3
3.2685E-6,7.8206926E-3
3.2690E-6,7.6713628E-3
3.2695E-6,7.5139786E-3
3.2700E-6,7.3487067E-3
3.2705E-6,7.1749384E-3
3.2710E-6,6.9935797E-3
3.2715E-6,6.8055281E-3
3.2720E-6,6.6100135E-3
3.2725E-6,6.4076919E-3
3.2730E-6,6.1985689E-3
3.2735E-6,5.9823710E-3
3.2740E-6,5.7597238E-3
3.2745E-6,5.5314803E-3
3.2750E-6,5.2971986E-3
3.2755E-6,5.0574434E-3
3.2760E-6,4.8123212E-3
3.2765E-6,4.5621594E-3
3.2770E-6,4.3059356E-3
3.2775E-6,4.0450374E-3
3.2780E-6,3.7809176E-3
3.2785E-6,3.5123298E-3
3.2790E-6,3.2398258E-3
3.2795E-6,2.9635889E-3
3.2800E-6,2.6845552E-3
3.2805E-6,2.4025372E-3
3.2810E-6,2.1180571E-3
3.2815E-6,1.8304787E-3
3.2820E-6,1.5407552E-3
3.2825E-6,1.2500191E-3
3.2830E-6,957.67783E-6
3.2835E-6,663.92583E-6
3.2840E-6,369.17089E-6
3.2845E-6,74.403161E-6
3.2850E-6,-220.61845E-6
3.2855E-6,-515.86721E-6
3.2860E-6,-810.84982E-6
3.2865E-6,-1.1045992E-3
3.2870E-6,-1.3973544E-3
3.2875E-6,-1.6890801E-3
3.2880E-6,-1.9792922E-3
3.2885E-6,-2.2670388E-3
3.2890E-6,-2.5525568E-3
3.2895E-6,-2.8357895E-3
3.2900E-6,-3.1162805E-3
3.2905E-6,-3.3931188E-3
3.2910E-6,-3.6665239E-3
3.2915E-6,-3.9359687E-3
3.2920E-6,-4.2020166E-3
3.2925E-6,-4.4637936E-3
3.2930E-6,-4.7202704E-3
3.2935E-6,-4.9720020E-3
3.2940E-6,-5.2187013E-3
3.2945E-6,-5.4600986E-3
3.2950E-6,-5.6954255E-3
3.2955E-6,-5.9248325E-3
3.2960E-6,-6.1478914E-3
3.2965E-6,-6.3644526E-3
3.2970E-6,-6.5742470E-3
3.2975E-6,-6.7780438E-3
3.2980E-6,-6.9747281E-3
3.2985E-6,-7.1631274E-3
3.2990E-6,-7.3443175E-3
3.2995E-6,-7.5175134E-3
3.3000E-6,-7.6828081E-3
3.3005E-6,-7.8402881E-3
3.3010E-6,-7.9895372E-3
3.3015E-6,-8.1299326E-3
3.3020E-6,-8.2618431E-3
3.3025E-6,-8.3848886E-3
3.3030E-6,-8.4990510E-3
3.3035E-6,-8.6041574E-3
3.3040E-6,-8.7001209E-3
3.3045E-6,-8.7868288E-3
3.3050E-6,-8.8641945E-3
3.3055E-6,-8.9321339E-3
3.3060E-6,-8.9905763E-3
3.3065E-6,-9.0394593E-3
3.3070E-6,-9.0787314E-3
3.3075E-6,-9.1083511E-3
3.3080E-6,-9.1288728E-3
3.3085E-6,-9.1395820E-3
3.3090E-6,-9.1398835E-3
3.3095E-6,-9.1307642E-3
3.3100E-6,-9.1117742E-3
3.3105E-6,-9.0831475E-3
3.3110E-6,-9.0448147E-3
3.3115E-6,-8.9968629E-3
3.3120E-6,-8.9393210E-3
3.3125E-6,-8.8722600E-3
3.3130E-6,-8.7957462E-3
3.3135E-6,-8.7098626E-3
3.3140E-6,-8.6146990E-3
3.3145E-6,-8.5103566E-3
3.3150E-6,-8.3969454E-3
3.3155E-6,-8.2745856E-3
3.3160E-6,-8.1434063E-3
3.3165E-6,-8.0035464E-3
3.3170E-6,-7.8551539E-3
3.3175E-6,-7.6983855E-3
