Vds ,gm@Vgs 0.35 ,gm@Vgs 0.351 ,gm@Vgs 0.352 ,gm@Vgs 0.353 ,gm@Vgs 0.354 ,gm@Vgs 0.355 ,gm@Vgs 0.356 ,gm@Vgs 0.357 ,gm@Vgs 0.358 ,gm@Vgs 0.359 ,gm@Vgs 0.36 ,gm@Vgs 0.361 ,gm@Vgs 0.362 ,gm@Vgs 0.363 ,gm@Vgs 0.364 ,gm@Vgs 0.365 ,gm@Vgs 0.366 ,gm@Vgs 0.367 ,gm@Vgs 0.368 ,gm@Vgs 0.369 ,gm@Vgs 0.37 ,gm@Vgs 0.371 ,gm@Vgs 0.372 ,gm@Vgs 0.373 ,gm@Vgs 0.374 ,gm@Vgs 0.375 ,gm@Vgs 0.376 ,gm@Vgs 0.377 ,gm@Vgs 0.378 ,gm@Vgs 0.379 ,gm@Vgs 0.38 ,gm@Vgs 0.381 ,gm@Vgs 0.382 ,gm@Vgs 0.383 ,gm@Vgs 0.384 ,gm@Vgs 0.385 ,gm@Vgs 0.386 ,gm@Vgs 0.387 ,gm@Vgs 0.388 ,gm@Vgs 0.389 ,gm@Vgs 0.39 ,gm@Vgs 0.391 ,gm@Vgs 0.392 ,gm@Vgs 0.393 ,gm@Vgs 0.394 ,gm@Vgs 0.395 ,gm@Vgs 0.396 ,gm@Vgs 0.397 ,gm@Vgs 0.398 ,gm@Vgs 0.399 ,gm@Vgs 0.4 
168E-3,58.605917E-6,60.087349E-6,61.596921E-6,63.134850E-6,64.701351E-6,66.296628E-6,67.920882E-6,69.574310E-6,71.257099E-6,72.969432E-6,74.711488E-6,76.483436E-6,78.285442E-6,80.117666E-6,81.980261E-6,83.873375E-6,85.797149E-6,87.751720E-6,89.737216E-6,91.753762E-6,93.801476E-6,95.880470E-6,97.990851E-6,100.13272E-6,102.30617E-6,104.51128E-6,106.74816E-6,109.01686E-6,111.31746E-6,113.65002E-6,116.01461E-6,118.41128E-6,120.84007E-6,123.30104E-6,125.79420E-6,128.31960E-6,130.87726E-6,133.46719E-6,136.08942E-6,138.74394E-6,141.43077E-6,144.14989E-6,146.90131E-6,149.68500E-6,152.50095E-6,155.34914E-6,158.22954E-6,161.14210E-6,164.08681E-6,167.06360E-6,170.07244E-6
170E-3,58.626968E-6,60.109051E-6,61.619294E-6,63.157915E-6,64.725129E-6,66.321140E-6,67.946153E-6,69.600361E-6,71.283955E-6,72.997118E-6,74.740028E-6,76.512858E-6,78.315773E-6,80.148934E-6,82.012495E-6,83.906605E-6,85.831406E-6,87.787035E-6,89.773622E-6,91.791294E-6,93.840168E-6,95.920359E-6,98.031973E-6,100.17511E-6,102.34987E-6,104.55634E-6,106.79461E-6,109.06475E-6,111.36683E-6,113.70093E-6,116.06710E-6,118.46540E-6,120.89587E-6,123.35856E-6,125.85351E-6,128.38075E-6,130.94031E-6,133.53221E-6,136.15645E-6,138.81306E-6,141.50204E-6,144.22338E-6,146.97709E-6,149.76314E-6,152.58153E-6,155.43222E-6,158.31521E-6,161.23044E-6,164.17790E-6,167.15753E-6,170.16930E-6
172E-3,58.647191E-6,60.129895E-6,61.640778E-6,63.180059E-6,64.747952E-6,66.344664E-6,67.970398E-6,69.625350E-6,71.309710E-6,73.023663E-6,74.767387E-6,76.541056E-6,78.344836E-6,80.178888E-6,82.043367E-6,83.938424E-6,85.864201E-6,87.820835E-6,89.808460E-6,91.827200E-6,93.877177E-6,95.958504E-6,98.071289E-6,100.21564E-6,102.39164E-6,104.59940E-6,106.83899E-6,109.11049E-6,111.41398E-6,113.74953E-6,116.11719E-6,118.51703E-6,120.94910E-6,123.41343E-6,125.91007E-6,128.43906E-6,131.00042E-6,133.59417E-6,136.22033E-6,138.87891E-6,141.56992E-6,144.29337E-6,147.04923E-6,149.83752E-6,152.65821E-6,155.51128E-6,158.39671E-6,161.31448E-6,164.26454E-6,167.24686E-6,170.26139E-6
174E-3,58.666641E-6,60.149939E-6,61.661433E-6,63.201343E-6,64.769884E-6,66.367265E-6,67.993687E-6,69.649347E-6,71.334438E-6,73.049143E-6,74.793643E-6,76.568110E-6,78.372714E-6,80.207614E-6,82.072968E-6,83.968925E-6,85.895630E-6,87.853222E-6,89.841832E-6,91.861589E-6,93.912613E-6,95.995019E-6,98.108917E-6,100.25441E-6,102.43160E-6,104.64057E-6,106.88142E-6,109.15422E-6,111.45905E-6,113.79597E-6,116.16505E-6,118.56636E-6,120.99993E-6,123.46582E-6,125.96407E-6,128.49471E-6,131.05777E-6,133.65328E-6,136.28125E-6,138.94170E-6,141.63464E-6,144.36007E-6,147.11799E-6,149.90839E-6,152.73126E-6,155.58658E-6,158.47433E-6,161.39448E-6,164.34701E-6,167.33187E-6,170.34903E-6
176E-3,58.685370E-6,60.169235E-6,61.681313E-6,63.221824E-6,64.790984E-6,66.389002E-6,68.016081E-6,69.672418E-6,71.358206E-6,73.073629E-6,74.818868E-6,76.594097E-6,78.399485E-6,80.235194E-6,82.101380E-6,83.998195E-6,85.925784E-6,87.884287E-6,89.873836E-6,91.894559E-6,93.946580E-6,96.030013E-6,98.144969E-6,100.29155E-6,102.46987E-6,104.68000E-6,106.92204E-6,109.19607E-6,111.50216E-6,113.84039E-6,116.21083E-6,118.61352E-6,121.04852E-6,123.51589E-6,126.01566E-6,128.54786E-6,131.11254E-6,133.70972E-6,136.33941E-6,139.00164E-6,141.69641E-6,144.42372E-6,147.18358E-6,149.97598E-6,152.80092E-6,155.65837E-6,158.54831E-6,161.47073E-6,164.42559E-6,167.41286E-6,170.43250E-6
178E-3,58.703424E-6,60.187831E-6,61.700467E-6,63.241554E-6,64.811306E-6,66.409933E-6,68.037640E-6,69.694623E-6,71.381076E-6,73.097184E-6,74.843129E-6,76.619085E-6,78.425221E-6,80.261701E-6,82.128682E-6,84.026315E-6,85.954746E-6,87.914116E-6,89.904559E-6,91.926204E-6,93.979173E-6,96.063583E-6,98.179547E-6,100.32717E-6,102.50655E-6,104.71778E-6,106.96096E-6,109.23616E-6,111.54346E-6,113.88293E-6,116.25464E-6,118.65866E-6,121.09502E-6,123.56379E-6,126.06500E-6,128.59870E-6,131.16491E-6,133.76367E-6,136.39500E-6,139.05890E-6,141.75540E-6,144.48451E-6,147.24621E-6,150.04051E-6,152.86740E-6,155.72687E-6,158.61890E-6,161.54346E-6,164.50053E-6,167.49008E-6,170.51207E-6
180E-3,58.720847E-6,60.205773E-6,61.718944E-6,63.260581E-6,64.830900E-6,66.430110E-6,68.058417E-6,69.716018E-6,71.403107E-6,73.119870E-6,74.866489E-6,76.643139E-6,78.449990E-6,80.287206E-6,82.154944E-6,84.053358E-6,85.982593E-6,87.942790E-6,89.934086E-6,91.956608E-6,94.010481E-6,96.095823E-6,98.212746E-6,100.36136E-6,102.54175E-6,104.75404E-6,106.99829E-6,109.27461E-6,111.58305E-6,113.92371E-6,116.29664E-6,118.70190E-6,121.13956E-6,123.60966E-6,126.11225E-6,128.64736E-6,131.21503E-6,133.81529E-6,136.44817E-6,139.11367E-6,141.81182E-6,144.54261E-6,147.30606E-6,150.10217E-6,152.93092E-6,155.79230E-6,158.68630E-6,161.61289E-6,164.57206E-6,167.56377E-6,170.58799E-6
182E-3,58.737679E-6,60.223103E-6,61.736786E-6,63.278950E-6,64.849812E-6,66.449580E-6,68.078462E-6,69.736655E-6,71.424352E-6,73.141742E-6,74.889006E-6,76.666319E-6,78.473853E-6,80.311772E-6,82.180234E-6,84.079393E-6,86.009395E-6,87.970383E-6,89.962492E-6,91.985852E-6,94.040587E-6,96.126817E-6,98.244654E-6,100.39421E-6,102.57558E-6,104.78886E-6,107.03414E-6,109.31151E-6,111.62105E-6,113.96283E-6,116.33692E-6,118.74338E-6,121.18227E-6,123.65363E-6,126.15753E-6,128.69398E-6,131.26304E-6,133.86473E-6,136.49908E-6,139.16610E-6,141.86581E-6,144.59821E-6,147.36333E-6,150.16114E-6,152.99165E-6,155.85485E-6,158.75072E-6,161.67925E-6,164.64041E-6,167.63417E-6,170.66050E-6
184E-3,58.753957E-6,60.239859E-6,61.754034E-6,63.296704E-6,64.868085E-6,66.468390E-6,68.097821E-6,69.756581E-6,71.444861E-6,73.162851E-6,74.910732E-6,76.688680E-6,78.496868E-6,80.335459E-6,82.204614E-6,84.104485E-6,86.035220E-6,87.996963E-6,89.989848E-6,92.014008E-6,94.069567E-6,96.156644E-6,98.275354E-6,100.42580E-6,102.60810E-6,104.82233E-6,107.06860E-6,109.34698E-6,111.65756E-6,114.00041E-6,116.37560E-6,118.78320E-6,121.22326E-6,123.69583E-6,126.20097E-6,128.73870E-6,131.30908E-6,133.91213E-6,136.54787E-6,139.21633E-6,141.91753E-6,144.65147E-6,147.41816E-6,150.21760E-6,153.04978E-6,155.91471E-6,158.81236E-6,161.74272E-6,164.70576E-6,167.70147E-6,170.72981E-6
186E-3,58.769717E-6,60.256078E-6,61.770725E-6,63.313880E-6,64.885761E-6,66.486579E-6,68.116539E-6,69.775841E-6,71.464680E-6,73.183245E-6,74.931717E-6,76.710274E-6,78.519087E-6,80.358323E-6,82.228139E-6,84.128692E-6,86.060129E-6,88.022593E-6,90.016221E-6,92.041145E-6,94.097490E-6,96.185378E-6,98.304921E-6,100.45623E-6,102.63941E-6,104.85455E-6,107.10175E-6,109.38110E-6,111.69267E-6,114.03654E-6,116.41279E-6,118.82147E-6,121.26264E-6,123.73636E-6,126.24268E-6,128.78164E-6,131.35327E-6,133.95761E-6,136.59468E-6,139.26452E-6,141.96713E-6,144.70252E-6,147.47071E-6,150.27170E-6,153.10547E-6,155.97204E-6,158.87138E-6,161.80348E-6,164.76832E-6,167.76588E-6,170.79612E-6
188E-3,58.784990E-6,60.271792E-6,61.786893E-6,63.330515E-6,64.902875E-6,66.504186E-6,68.134653E-6,69.794477E-6,71.483853E-6,73.202968E-6,74.952008E-6,76.731148E-6,78.540561E-6,80.380413E-6,82.250864E-6,84.152070E-6,86.084178E-6,88.047333E-6,90.041672E-6,92.067327E-6,94.124425E-6,96.213086E-6,98.333426E-6,100.48555E-6,102.66957E-6,104.88559E-6,107.13368E-6,109.41395E-6,111.72647E-6,114.07131E-6,116.44856E-6,118.85827E-6,121.30051E-6,123.77533E-6,126.28278E-6,128.82289E-6,131.39572E-6,134.00129E-6,136.63964E-6,139.31078E-6,142.01473E-6,144.75151E-6,147.52113E-6,150.32359E-6,153.15888E-6,156.02701E-6,158.92795E-6,161.86171E-6,164.82826E-6,167.82757E-6,170.85963E-6
190E-3,58.799806E-6,60.287033E-6,61.802571E-6,63.346641E-6,64.919463E-6,66.521248E-6,68.152202E-6,69.812527E-6,71.502418E-6,73.222063E-6,74.971646E-6,76.751346E-6,78.561335E-6,80.401779E-6,82.272838E-6,84.174669E-6,86.107421E-6,88.071237E-6,90.066257E-6,92.092612E-6,94.150430E-6,96.239832E-6,98.360934E-6,100.51385E-6,102.69867E-6,104.91552E-6,107.16446E-6,109.44561E-6,111.75903E-6,114.10481E-6,116.48302E-6,118.89372E-6,121.33697E-6,123.81283E-6,126.32135E-6,128.86258E-6,131.43655E-6,134.04330E-6,136.68285E-6,139.35523E-6,142.06047E-6,144.79857E-6,147.56955E-6,150.37340E-6,153.21014E-6,156.07975E-6,158.98223E-6,161.91756E-6,164.88573E-6,167.88672E-6,170.92049E-6
192E-3,58.814193E-6,60.301830E-6,61.817787E-6,63.362290E-6,64.935556E-6,66.537797E-6,68.169220E-6,69.830027E-6,71.520412E-6,73.240566E-6,74.990673E-6,76.770910E-6,78.581451E-6,80.422463E-6,82.294106E-6,84.196538E-6,86.129906E-6,88.094357E-6,90.090029E-6,92.117055E-6,94.175563E-6,96.265675E-6,98.387506E-6,100.54117E-6,102.72677E-6,104.94440E-6,107.19417E-6,109.47616E-6,111.79044E-6,114.13711E-6,116.51624E-6,118.92788E-6,121.37210E-6,123.84896E-6,126.35851E-6,128.90079E-6,131.47585E-6,134.08372E-6,136.72442E-6,139.39800E-6,142.10445E-6,144.84381E-6,147.61609E-6,150.42128E-6,153.25939E-6,156.13041E-6,159.03435E-6,161.97118E-6,164.94090E-6,167.94348E-6,170.97889E-6
194E-3,58.828177E-6,60.316208E-6,61.832571E-6,63.377490E-6,64.951184E-6,66.553864E-6,68.185739E-6,69.847009E-6,71.537871E-6,73.258515E-6,75.009124E-6,76.789878E-6,78.600950E-6,80.442508E-6,82.314712E-6,84.217719E-6,86.151681E-6,88.116740E-6,90.113038E-6,92.140708E-6,94.199877E-6,96.290669E-6,98.413200E-6,100.56758E-6,102.75392E-6,104.97232E-6,107.22287E-6,109.50566E-6,111.82077E-6,114.16829E-6,116.54829E-6,118.96083E-6,121.40598E-6,123.88379E-6,126.39432E-6,128.93762E-6,131.51371E-6,134.12265E-6,136.76446E-6,139.43916E-6,142.14679E-6,144.88735E-6,147.66086E-6,150.46732E-6,153.30674E-6,156.17912E-6,159.08444E-6,162.02271E-6,164.99389E-6,167.99799E-6,171.03496E-6
196E-3,58.841781E-6,60.330194E-6,61.846948E-6,63.392269E-6,64.966375E-6,66.569479E-6,68.201788E-6,69.863505E-6,71.554826E-6,73.275941E-6,75.027034E-6,76.808286E-6,78.619868E-6,80.461950E-6,82.334694E-6,84.238255E-6,86.172786E-6,88.138430E-6,90.135329E-6,92.163616E-6,94.223420E-6,96.314865E-6,98.438067E-6,100.59314E-6,102.78019E-6,104.99931E-6,107.25061E-6,109.53417E-6,111.85008E-6,114.19841E-6,116.57925E-6,118.99265E-6,121.43869E-6,123.91742E-6,126.42888E-6,128.97314E-6,131.55023E-6,134.16019E-6,136.80305E-6,139.47884E-6,142.18758E-6,144.92928E-6,147.70397E-6,150.51165E-6,153.35232E-6,156.22598E-6,159.13263E-6,162.07226E-6,165.04485E-6,168.05039E-6,171.08885E-6
198E-3,58.855029E-6,60.343809E-6,61.860941E-6,63.406650E-6,64.981154E-6,66.584667E-6,68.217396E-6,69.879544E-6,71.571307E-6,73.292875E-6,75.044435E-6,76.826166E-6,78.638240E-6,80.480827E-6,82.354089E-6,84.258184E-6,86.193261E-6,88.159468E-6,90.156945E-6,92.185825E-6,94.246239E-6,96.338310E-6,98.462156E-6,100.61789E-6,102.80562E-6,105.02544E-6,107.27746E-6,109.56176E-6,111.87842E-6,114.22754E-6,116.60918E-6,119.02341E-6,121.47029E-6,123.94989E-6,126.46226E-6,129.00744E-6,131.58548E-6,134.19642E-6,136.84028E-6,139.51711E-6,142.22691E-6,144.96971E-6,147.74553E-6,150.55436E-6,153.39623E-6,156.27112E-6,159.17903E-6,162.11996E-6,165.09389E-6,168.10081E-6,171.14069E-6
200E-3,58.867940E-6,60.357076E-6,61.874574E-6,63.420657E-6,64.995546E-6,66.599453E-6,68.232587E-6,69.895151E-6,71.587341E-6,73.309347E-6,75.061357E-6,76.843549E-6,78.656097E-6,80.499171E-6,82.372933E-6,84.277540E-6,86.213145E-6,88.179893E-6,90.177925E-6,92.207376E-6,94.268376E-6,96.361049E-6,98.485513E-6,100.64188E-6,102.83026E-6,105.05076E-6,107.30346E-6,109.58847E-6,111.90587E-6,114.25573E-6,116.63814E-6,119.05316E-6,121.50086E-6,123.98130E-6,126.49452E-6,129.04059E-6,131.61954E-6,134.23141E-6,136.87624E-6,139.55405E-6,142.26487E-6,145.00872E-6,147.78561E-6,150.59556E-6,153.43856E-6,156.31463E-6,159.22375E-6,162.16592E-6,165.14113E-6,168.14936E-6,171.19060E-6
202E-3,58.880535E-6,60.370015E-6,61.887866E-6,63.434312E-6,65.009572E-6,66.613861E-6,68.247387E-6,69.910352E-6,71.602954E-6,73.325384E-6,75.077827E-6,76.860464E-6,78.673470E-6,80.517013E-6,82.391256E-6,84.296357E-6,86.232469E-6,88.199738E-6,90.198305E-6,92.228306E-6,94.289870E-6,96.383122E-6,98.508182E-6,100.66516E-6,102.85417E-6,105.07531E-6,107.32868E-6,109.61437E-6,111.93246E-6,114.28305E-6,116.66619E-6,119.08197E-6,121.53045E-6,124.01169E-6,126.52574E-6,129.07265E-6,131.65247E-6,134.26524E-6,136.91099E-6,139.58975E-6,142.30154E-6,145.04640E-6,147.82432E-6,150.63532E-6,153.47942E-6,156.35660E-6,159.26688E-6,162.21024E-6,165.18667E-6,168.19616E-6,171.23869E-6
204E-3,58.892830E-6,60.382645E-6,61.900837E-6,63.447634E-6,65.023254E-6,66.627912E-6,68.261817E-6,69.925170E-6,71.618170E-6,73.341009E-6,75.093871E-6,76.876938E-6,78.690385E-6,80.534381E-6,82.409089E-6,84.314667E-6,86.251268E-6,88.219039E-6,90.218122E-6,92.248651E-6,94.310759E-6,96.404568E-6,98.530200E-6,100.68777E-6,102.87738E-6,105.09914E-6,107.35315E-6,109.63949E-6,111.95826E-6,114.30953E-6,116.69338E-6,119.10989E-6,121.55912E-6,124.04113E-6,126.55597E-6,129.10369E-6,131.68435E-6,134.29798E-6,136.94461E-6,139.62427E-6,142.33700E-6,145.08281E-6,147.86172E-6,150.67374E-6,153.51888E-6,156.39714E-6,159.30852E-6,162.25301E-6,165.23061E-6,168.24131E-6,171.28507E-6
206E-3,58.904844E-6,60.394982E-6,61.913506E-6,63.460643E-6,65.036611E-6,66.641627E-6,68.275897E-6,69.939627E-6,71.633012E-6,73.356246E-6,75.109514E-6,76.892996E-6,78.706870E-6,80.551302E-6,82.426459E-6,84.332497E-6,86.269571E-6,88.237826E-6,90.237405E-6,92.268445E-6,94.331076E-6,96.425423E-6,98.551606E-6,100.70974E-6,102.89993E-6,105.12229E-6,107.37691E-6,109.66388E-6,111.98329E-6,114.33523E-6,116.71977E-6,119.13697E-6,121.58692E-6,124.06967E-6,126.58527E-6,129.13377E-6,131.71523E-6,134.32968E-6,136.97716E-6,139.65769E-6,142.37132E-6,145.11805E-6,147.89790E-6,150.71089E-6,153.55703E-6,156.43632E-6,159.34875E-6,162.29433E-6,165.27305E-6,168.28489E-6,171.32984E-6
208E-3,58.916591E-6,60.407043E-6,61.925889E-6,63.473355E-6,65.049662E-6,66.655023E-6,68.289649E-6,69.953742E-6,71.647501E-6,73.371117E-6,75.124777E-6,76.908661E-6,78.722947E-6,80.567802E-6,82.443392E-6,84.349875E-6,86.287404E-6,88.256128E-6,90.256187E-6,92.287718E-6,94.350854E-6,96.445719E-6,98.572434E-6,100.73111E-6,102.92187E-6,105.14480E-6,107.40000E-6,109.68758E-6,112.00762E-6,114.36019E-6,116.74538E-6,119.16327E-6,121.61390E-6,124.09736E-6,126.61369E-6,129.16294E-6,131.74517E-6,134.36041E-6,137.00870E-6,139.69007E-6,142.40455E-6,145.15216E-6,147.93292E-6,150.74685E-6,153.59394E-6,156.47421E-6,159.38766E-6,162.33428E-6,165.31407E-6,168.32701E-6,171.37309E-6
210E-3,58.928086E-6,60.418843E-6,61.938001E-6,63.485787E-6,65.062422E-6,66.668119E-6,68.303089E-6,69.967535E-6,71.661655E-6,73.385642E-6,75.139681E-6,76.923955E-6,78.738640E-6,80.583904E-6,82.459913E-6,84.366826E-6,86.304796E-6,88.273971E-6,90.274493E-6,92.306500E-6,94.370123E-6,96.465488E-6,98.592716E-6,100.75192E-6,102.94321E-6,105.16670E-6,107.42247E-6,109.71063E-6,112.03127E-6,114.38446E-6,116.77028E-6,119.18881E-6,121.64011E-6,124.12425E-6,126.64128E-6,129.19125E-6,131.77422E-6,134.39022E-6,137.03929E-6,139.72146E-6,142.43677E-6,145.18522E-6,147.96685E-6,150.78167E-6,153.62968E-6,156.51090E-6,159.42532E-6,162.37294E-6,165.35375E-6,168.36775E-6,171.41491E-6
212E-3,58.939344E-6,60.430396E-6,61.949858E-6,63.497955E-6,65.074908E-6,66.680932E-6,68.316236E-6,69.981024E-6,71.675494E-6,73.399840E-6,75.154247E-6,76.938898E-6,78.753969E-6,80.599629E-6,82.476044E-6,84.383373E-6,86.321769E-6,88.291381E-6,90.292351E-6,92.324817E-6,94.388911E-6,96.484759E-6,98.612481E-6,100.77219E-6,102.96401E-6,105.18803E-6,107.44435E-6,109.73307E-6,112.05428E-6,114.40806E-6,116.79450E-6,119.21365E-6,121.66559E-6,124.15038E-6,126.66809E-6,129.21876E-6,131.80243E-6,134.41916E-6,137.06898E-6,139.75193E-6,142.46802E-6,145.21729E-6,147.99976E-6,150.81543E-6,153.66432E-6,156.54644E-6,159.46179E-6,162.41037E-6,165.39216E-6,168.40717E-6,171.45538E-6
214E-3,58.950376E-6,60.441717E-6,61.961473E-6,63.509872E-6,65.087135E-6,66.693475E-6,68.329103E-6,69.994224E-6,71.689034E-6,73.413728E-6,75.168493E-6,76.953509E-6,78.768954E-6,80.614998E-6,82.491806E-6,84.399538E-6,86.338346E-6,88.308381E-6,90.309785E-6,92.342695E-6,94.407244E-6,96.503559E-6,98.631760E-6,100.79196E-6,102.98428E-6,105.20881E-6,107.46567E-6,109.75493E-6,112.07670E-6,114.43105E-6,116.81807E-6,119.23782E-6,121.69038E-6,124.17581E-6,126.69416E-6,129.24549E-6,131.82985E-6,134.44729E-6,137.09783E-6,139.78151E-6,142.49837E-6,145.24842E-6,148.03168E-6,150.84818E-6,153.69792E-6,156.58091E-6,159.49715E-6,162.44665E-6,165.42939E-6,168.44536E-6,171.49456E-6
216E-3,58.961195E-6,60.452816E-6,61.972860E-6,63.521553E-6,65.099116E-6,66.705764E-6,68.341708E-6,70.007151E-6,71.702292E-6,73.427324E-6,75.182435E-6,76.967806E-6,78.783615E-6,80.630031E-6,82.507220E-6,84.415341E-6,86.354550E-6,88.324994E-6,90.326817E-6,92.360158E-6,94.425147E-6,96.521913E-6,98.650576E-6,100.81125E-6,103.00406E-6,105.22909E-6,107.48645E-6,109.77624E-6,112.09855E-6,114.45345E-6,116.84103E-6,119.26136E-6,121.71451E-6,124.20055E-6,126.71953E-6,129.27151E-6,131.85653E-6,134.47463E-6,137.12587E-6,139.81027E-6,142.52785E-6,145.27865E-6,148.06269E-6,150.87998E-6,153.73054E-6,156.61436E-6,159.53146E-6,162.48183E-6,165.46548E-6,168.48239E-6,171.53254E-6
218E-3,58.971811E-6,60.463706E-6,61.984029E-6,63.533008E-6,65.110864E-6,66.717812E-6,68.354062E-6,70.019819E-6,71.715281E-6,73.440642E-6,75.196090E-6,76.981806E-6,78.797967E-6,80.644744E-6,82.522302E-6,84.430803E-6,86.370399E-6,88.341240E-6,90.343470E-6,92.377226E-6,94.442642E-6,96.539845E-6,98.668956E-6,100.83009E-6,103.02337E-6,105.24888E-6,107.50674E-6,109.79703E-6,112.11985E-6,114.47529E-6,116.86341E-6,119.28431E-6,121.73803E-6,124.22466E-6,126.74424E-6,129.29684E-6,131.88249E-6,134.50125E-6,137.15315E-6,139.83824E-6,142.55653E-6,145.30805E-6,148.09283E-6,150.91088E-6,153.76222E-6,156.64685E-6,159.56477E-6,162.51599E-6,165.50051E-6,168.51831E-6,171.56938E-6
220E-3,58.982236E-6,60.474397E-6,61.994993E-6,63.544251E-6,65.122392E-6,66.729631E-6,68.366180E-6,70.032242E-6,71.728017E-6,73.453698E-6,75.209473E-6,76.995523E-6,78.812027E-6,80.659155E-6,82.537072E-6,84.445940E-6,86.385912E-6,88.357138E-6,90.359762E-6,92.393922E-6,94.459752E-6,96.557378E-6,98.686923E-6,100.84850E-6,103.04223E-6,105.26821E-6,107.52655E-6,109.81733E-6,112.14065E-6,114.49660E-6,116.88526E-6,119.30669E-6,121.76097E-6,124.24816E-6,126.76833E-6,129.32152E-6,131.90778E-6,134.52717E-6,137.17972E-6,139.86546E-6,142.58443E-6,145.33665E-6,148.12215E-6,150.94093E-6,153.79302E-6,156.67842E-6,159.59714E-6,162.54917E-6,165.53452E-6,168.55318E-6,171.60514E-6
222E-3,58.992479E-6,60.484900E-6,62.005762E-6,63.555291E-6,65.133710E-6,66.741234E-6,68.378074E-6,70.044433E-6,71.740512E-6,73.466504E-6,75.222597E-6,77.008973E-6,78.825810E-6,80.673279E-6,82.551545E-6,84.460769E-6,86.401107E-6,88.372707E-6,90.375713E-6,92.410265E-6,94.476495E-6,96.574532E-6,98.704497E-6,100.86651E-6,103.06068E-6,105.28711E-6,107.54590E-6,109.83716E-6,112.16097E-6,114.51742E-6,116.90658E-6,119.32853E-6,121.78335E-6,124.27109E-6,126.79182E-6,129.34558E-6,131.93244E-6,134.55244E-6,137.20560E-6,139.89199E-6,142.61161E-6,145.36450E-6,148.15068E-6,150.97017E-6,153.82299E-6,156.70913E-6,159.62861E-6,162.58143E-6,165.56759E-6,168.58707E-6,171.63988E-6
224E-3,59.002550E-6,60.495224E-6,62.016345E-6,63.566140E-6,65.144830E-6,66.752631E-6,68.389754E-6,70.056404E-6,71.752779E-6,73.479074E-6,75.235477E-6,77.022170E-6,78.839331E-6,80.687131E-6,82.565736E-6,84.475307E-6,86.416000E-6,88.387963E-6,90.391341E-6,92.426273E-6,94.492892E-6,96.591327E-6,98.721699E-6,100.88413E-6,103.07872E-6,105.30559E-6,107.56484E-6,109.85655E-6,112.18083E-6,114.53776E-6,116.92741E-6,119.34987E-6,121.80520E-6,124.29347E-6,126.81474E-6,129.36907E-6,131.95650E-6,134.57708E-6,137.23085E-6,139.91784E-6,142.63810E-6,145.39163E-6,148.17848E-6,150.99865E-6,153.85216E-6,156.73902E-6,159.65924E-6,162.61282E-6,165.59975E-6,168.62003E-6,171.67365E-6
226E-3,59.012457E-6,60.505379E-6,62.026753E-6,63.576807E-6,65.155761E-6,66.763833E-6,68.401232E-6,70.068164E-6,71.764829E-6,73.491419E-6,75.248124E-6,77.035125E-6,78.852602E-6,80.700725E-6,82.579660E-6,84.489569E-6,86.430606E-6,88.402922E-6,90.406661E-6,92.441962E-6,94.508960E-6,96.607781E-6,98.738549E-6,100.90138E-6,103.09639E-6,105.32368E-6,107.58336E-6,109.87552E-6,112.20026E-6,114.55765E-6,116.94778E-6,119.37073E-6,121.82656E-6,124.31535E-6,126.83714E-6,129.39200E-6,131.97998E-6,134.60113E-6,137.25548E-6,139.94307E-6,142.66393E-6,145.41809E-6,148.20558E-6,151.02641E-6,153.88059E-6,156.76814E-6,159.68907E-6,162.64337E-6,165.63105E-6,168.65209E-6,171.70650E-6
228E-3,59.022207E-6,60.515372E-6,62.036994E-6,63.587300E-6,65.166513E-6,66.774849E-6,68.412518E-6,70.079726E-6,71.776672E-6,73.503550E-6,75.260549E-6,77.047852E-6,78.865636E-6,80.714073E-6,82.593330E-6,84.503567E-6,86.444940E-6,88.417600E-6,90.421690E-6,92.457350E-6,94.524714E-6,96.623911E-6,98.755063E-6,100.91829E-6,103.11370E-6,105.34141E-6,107.60151E-6,109.89410E-6,112.21927E-6,114.57711E-6,116.96771E-6,119.39113E-6,121.84745E-6,124.33673E-6,126.85903E-6,129.41441E-6,132.00293E-6,134.62462E-6,137.27953E-6,139.96769E-6,142.68914E-6,145.44391E-6,148.23201E-6,151.05347E-6,153.90831E-6,156.79653E-6,159.71814E-6,162.67314E-6,165.66153E-6,168.68332E-6,171.73848E-6
230E-3,59.031810E-6,60.525211E-6,62.047075E-6,63.597629E-6,65.177095E-6,66.785689E-6,68.423621E-6,70.091099E-6,71.788320E-6,73.515479E-6,75.272765E-6,77.060361E-6,78.878445E-6,80.727189E-6,82.606758E-6,84.517315E-6,86.459016E-6,88.432009E-6,90.436441E-6,92.472451E-6,94.540172E-6,96.639734E-6,98.771260E-6,100.93487E-6,103.13067E-6,105.35877E-6,107.61928E-6,109.91229E-6,112.23789E-6,114.59618E-6,116.98722E-6,119.41110E-6,121.86788E-6,124.35764E-6,126.88044E-6,129.43633E-6,132.02536E-6,134.64758E-6,137.30303E-6,139.99175E-6,142.71377E-6,145.46912E-6,148.25782E-6,151.07989E-6,153.93535E-6,156.82421E-6,159.74648E-6,162.70216E-6,165.69125E-6,168.71375E-6,171.76964E-6
