Vds ,id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A)
506E-3,723.50124E-9,747.88265E-9,773.06136E-9,799.06114E-9,825.90633E-9,853.62178E-9,882.23291E-9,911.76567E-9,942.24655E-9,973.70259E-9,1.0061614E-6,1.0396511E-6,1.0742003E-6,1.1098383E-6,1.1465948E-6,1.1845001E-6,1.2235850E-6,1.2638807E-6,1.3054193E-6,1.3482330E-6,1.3923546E-6,1.4378177E-6,1.4846559E-6,1.5329037E-6,1.5825959E-6,1.6337678E-6,1.6864551E-6,1.7406941E-6,1.7965213E-6,1.8539739E-6,1.9130894E-6,1.9739057E-6,2.0364612E-6,2.1007944E-6,2.1669446E-6,2.2349512E-6,2.3048541E-6,2.3766933E-6,2.4505095E-6,2.5263435E-6,2.6042364E-6,2.6842298E-6,2.7663654E-6,2.8506852E-6,2.9372316E-6,3.0260472E-6,3.1171748E-6,3.2106575E-6,3.3065387E-6,3.4048619E-6,3.5056709E-6
508E-3,724.29628E-9,748.70366E-9,773.90913E-9,799.93649E-9,826.81010E-9,854.55482E-9,883.19610E-9,912.75990E-9,943.27275E-9,974.76170E-9,1.0072544E-6,1.0407789E-6,1.0753640E-6,1.1110389E-6,1.1478334E-6,1.1857777E-6,1.2249027E-6,1.2652397E-6,1.3068206E-6,1.3496779E-6,1.3938443E-6,1.4393533E-6,1.4862387E-6,1.5345350E-6,1.5842769E-6,1.6354998E-6,1.6882395E-6,1.7425322E-6,1.7984145E-6,1.8559236E-6,1.9150970E-6,1.9759727E-6,2.0385890E-6,2.1029845E-6,2.1691986E-6,2.2372705E-6,2.3072403E-6,2.3791480E-6,2.4530343E-6,2.5289400E-6,2.6069063E-6,2.6869747E-6,2.7691869E-6,2.8535852E-6,2.9402117E-6,3.0291092E-6,3.1203204E-6,3.2138886E-6,3.3098571E-6,3.4082693E-6,3.5091692E-6
510E-3,725.09165E-9,749.52501E-9,774.75725E-9,800.81221E-9,827.71424E-9,855.48824E-9,884.15968E-9,913.75454E-9,944.29936E-9,975.82123E-9,1.0083478E-6,1.0419072E-6,1.0765282E-6,1.1122400E-6,1.1490724E-6,1.1870557E-6,1.2262209E-6,1.2665991E-6,1.3082225E-6,1.3511233E-6,1.3953344E-6,1.4408894E-6,1.4878220E-6,1.5361668E-6,1.5859585E-6,1.6372324E-6,1.6900245E-6,1.7443709E-6,1.8003084E-6,1.8578740E-6,1.9171053E-6,1.9780404E-6,2.0407174E-6,2.1051753E-6,2.1714532E-6,2.2395905E-6,2.3096272E-6,2.3816035E-6,2.4555598E-6,2.5315373E-6,2.6095769E-6,2.6897203E-6,2.7720093E-6,2.8564859E-6,2.9431926E-6,3.0321720E-6,3.1234669E-6,3.2171205E-6,3.3131762E-6,3.4116775E-6,3.5126683E-6
512E-3,725.88737E-9,750.34671E-9,775.60574E-9,801.68829E-9,828.61875E-9,856.42205E-9,885.12365E-9,914.74958E-9,945.32639E-9,976.88119E-9,1.0094416E-6,1.0430359E-6,1.0776928E-6,1.1134415E-6,1.1503119E-6,1.1883343E-6,1.2275396E-6,1.2679591E-6,1.3096249E-6,1.3525692E-6,1.3968252E-6,1.4424261E-6,1.4894060E-6,1.5377992E-6,1.5876406E-6,1.6389657E-6,1.6918101E-6,1.7462103E-6,1.8022029E-6,1.8598250E-6,1.9191143E-6,1.9801087E-6,2.0428466E-6,2.1073669E-6,2.1737086E-6,2.2419113E-6,2.3120149E-6,2.3840596E-6,2.4580861E-6,2.5341353E-6,2.6122483E-6,2.6924667E-6,2.7748324E-6,2.8593875E-6,2.9461743E-6,3.0352356E-6,3.1266141E-6,3.2203532E-6,3.3164961E-6,3.4150866E-6,3.5161683E-6
514E-3,726.68342E-9,751.16876E-9,776.45458E-9,802.56474E-9,829.52364E-9,857.35624E-9,886.08802E-9,915.74503E-9,946.35384E-9,977.94158E-9,1.0105359E-6,1.0441651E-6,1.0788579E-6,1.1146435E-6,1.1515519E-6,1.1896133E-6,1.2288588E-6,1.2693196E-6,1.3110278E-6,1.3540157E-6,1.3983165E-6,1.4439634E-6,1.4909905E-6,1.5394322E-6,1.5893234E-6,1.6406995E-6,1.6935964E-6,1.7480503E-6,1.8040980E-6,1.8617767E-6,1.9211239E-6,1.9821777E-6,2.0449765E-6,2.1095591E-6,2.1759646E-6,2.2442327E-6,2.3144033E-6,2.3865166E-6,2.4606132E-6,2.5367341E-6,2.6149205E-6,2.6952139E-6,2.7776564E-6,2.8622899E-6,2.9491568E-6,3.0383000E-6,3.1297622E-6,3.2235867E-6,3.3198169E-6,3.4184964E-6,3.5196691E-6
516E-3,727.47981E-9,751.99115E-9,777.30378E-9,803.44155E-9,830.42891E-9,858.29082E-9,887.05279E-9,916.74088E-9,947.38170E-9,979.00240E-9,1.0116307E-6,1.0452947E-6,1.0800234E-6,1.1158460E-6,1.1527924E-6,1.1908929E-6,1.2301785E-6,1.2706806E-6,1.3124312E-6,1.3554628E-6,1.3998083E-6,1.4455012E-6,1.4925756E-6,1.5410658E-6,1.5910067E-6,1.6424340E-6,1.6953832E-6,1.7498909E-6,1.8059938E-6,1.8637290E-6,1.9231342E-6,1.9842474E-6,2.0471071E-6,2.1117520E-6,2.1782214E-6,2.2465549E-6,2.3167924E-6,2.3889742E-6,2.4631410E-6,2.5393336E-6,2.6175934E-6,2.6979619E-6,2.7804811E-6,2.8651930E-6,2.9521402E-6,3.0413652E-6,3.1329111E-6,3.2268211E-6,3.3231385E-6,3.4219071E-6,3.5231707E-6
518E-3,728.27653E-9,752.81390E-9,778.15333E-9,804.31874E-9,831.33456E-9,859.22579E-9,888.01796E-9,917.73715E-9,948.40998E-9,980.06364E-9,1.0127258E-6,1.0464248E-6,1.0811894E-6,1.1170490E-6,1.1540333E-6,1.1921729E-6,1.2314987E-6,1.2720421E-6,1.3138352E-6,1.3569104E-6,1.4013007E-6,1.4470396E-6,1.4941612E-6,1.5426999E-6,1.5926907E-6,1.6441690E-6,1.6971707E-6,1.7517322E-6,1.8078902E-6,1.8656820E-6,1.9251451E-6,1.9863178E-6,2.0492383E-6,2.1139456E-6,2.1804789E-6,2.2488778E-6,2.3191823E-6,2.3914327E-6,2.4656695E-6,2.5419339E-6,2.6202671E-6,2.7007107E-6,2.7833066E-6,2.8680970E-6,2.9551243E-6,3.0444312E-6,3.1360608E-6,3.2300563E-6,3.3264610E-6,3.4253187E-6,3.5266732E-6
520E-3,729.07360E-9,753.63699E-9,779.00325E-9,805.19629E-9,832.24058E-9,860.16114E-9,888.98352E-9,918.73382E-9,949.43869E-9,981.12532E-9,1.0138214E-6,1.0475554E-6,1.0823559E-6,1.1182524E-6,1.1552748E-6,1.1934535E-6,1.2328194E-6,1.2734042E-6,1.3152397E-6,1.3583585E-6,1.4027936E-6,1.4485786E-6,1.4957475E-6,1.5443347E-6,1.5943753E-6,1.6459047E-6,1.6989589E-6,1.7535741E-6,1.8097873E-6,1.8676356E-6,1.9271568E-6,1.9883888E-6,2.0513703E-6,2.1161400E-6,2.1827372E-6,2.2512015E-6,2.3215729E-6,2.3938918E-6,2.4681989E-6,2.5445350E-6,2.6229416E-6,2.7034603E-6,2.7861329E-6,2.8710017E-6,2.9581092E-6,3.0474981E-6,3.1392114E-6,3.2332923E-6,3.3297843E-6,3.4287310E-6,3.5301765E-6
522E-3,729.87102E-9,754.46044E-9,779.85352E-9,806.07421E-9,833.14699E-9,861.09689E-9,889.94949E-9,919.73091E-9,950.46782E-9,982.18743E-9,1.0149175E-6,1.0486864E-6,1.0835228E-6,1.1194563E-6,1.1565167E-6,1.1947345E-6,1.2341407E-6,1.2747667E-6,1.3166447E-6,1.3598072E-6,1.4042871E-6,1.4501181E-6,1.4973343E-6,1.5459700E-6,1.5960605E-6,1.6476410E-6,1.7007476E-6,1.7554167E-6,1.8116850E-6,1.8695899E-6,1.9291691E-6,1.9904606E-6,2.0535029E-6,2.1183350E-6,2.1849961E-6,2.2535259E-6,2.3239643E-6,2.3963517E-6,2.4707289E-6,2.5471369E-6,2.6256169E-6,2.7062106E-6,2.7889600E-6,2.8739073E-6,2.9610950E-6,3.0505658E-6,3.1423628E-6,3.2365291E-6,3.3331084E-6,3.4321443E-6,3.5336807E-6
524E-3,730.66877E-9,755.28424E-9,780.70416E-9,806.95251E-9,834.05378E-9,862.03303E-9,890.91586E-9,920.72840E-9,951.49736E-9,983.24997E-9,1.0160140E-6,1.0498178E-6,1.0846902E-6,1.1206607E-6,1.1577591E-6,1.1960160E-6,1.2354624E-6,1.2761298E-6,1.3180503E-6,1.3612564E-6,1.4057812E-6,1.4516583E-6,1.4989217E-6,1.5476060E-6,1.5977462E-6,1.6493779E-6,1.7025370E-6,1.7572599E-6,1.8135834E-6,1.8715449E-6,1.9311821E-6,1.9925330E-6,2.0556363E-6,2.1205308E-6,2.1872558E-6,2.2558510E-6,2.3263564E-6,2.3988124E-6,2.4732598E-6,2.5497395E-6,2.6282929E-6,2.7089617E-6,2.7917879E-6,2.8768137E-6,2.9640815E-6,3.0536343E-6,3.1455150E-6,3.2397668E-6,3.3364334E-6,3.4355583E-6,3.5371857E-6
526E-3,731.46686E-9,756.10839E-9,781.55516E-9,807.83117E-9,834.96095E-9,862.96956E-9,891.88263E-9,921.72631E-9,952.52733E-9,984.31295E-9,1.0171110E-6,1.0509497E-6,1.0858581E-6,1.1218656E-6,1.1590020E-6,1.1972981E-6,1.2367847E-6,1.2774935E-6,1.3194564E-6,1.3627062E-6,1.4072758E-6,1.4531989E-6,1.5005097E-6,1.5492425E-6,1.5994326E-6,1.6511155E-6,1.7043270E-6,1.7591037E-6,1.8154825E-6,1.8735006E-6,1.9331957E-6,1.9946061E-6,2.0577703E-6,2.1227272E-6,2.1895161E-6,2.2581768E-6,2.3287492E-6,2.4012739E-6,2.4757914E-6,2.5523429E-6,2.6309698E-6,2.7117137E-6,2.7946166E-6,2.8797209E-6,2.9670689E-6,3.0567036E-6,3.1486680E-6,3.2430053E-6,3.3397592E-6,3.4389733E-6,3.5406916E-6
528E-3,732.26530E-9,756.93289E-9,782.40652E-9,808.71021E-9,835.86850E-9,863.90648E-9,892.84980E-9,922.72464E-9,953.55773E-9,985.37636E-9,1.0182083E-6,1.0520821E-6,1.0870264E-6,1.1230709E-6,1.1602455E-6,1.1985806E-6,1.2381075E-6,1.2788576E-6,1.3208631E-6,1.3641565E-6,1.4087710E-6,1.4547402E-6,1.5020982E-6,1.5508797E-6,1.6011196E-6,1.6528536E-6,1.7061177E-6,1.7609482E-6,1.8173822E-6,1.8754569E-6,1.9352101E-6,1.9966800E-6,2.0599051E-6,2.1249244E-6,2.1917773E-6,2.2605034E-6,2.3311428E-6,2.4037360E-6,2.4783238E-6,2.5549471E-6,2.6336474E-6,2.7144664E-6,2.7974461E-6,2.8826289E-6,2.9700571E-6,3.0597738E-6,3.1518219E-6,3.2462447E-6,3.3430859E-6,3.4423891E-6,3.5441983E-6
530E-3,733.06409E-9,757.75774E-9,783.25825E-9,809.58962E-9,836.77643E-9,864.84380E-9,893.81738E-9,923.72338E-9,954.58855E-9,986.44020E-9,1.0193062E-6,1.0532149E-6,1.0881952E-6,1.1242767E-6,1.1614894E-6,1.1998637E-6,1.2394308E-6,1.2802223E-6,1.3222702E-6,1.3656073E-6,1.4102667E-6,1.4562820E-6,1.5036874E-6,1.5525174E-6,1.6028072E-6,1.6545924E-6,1.7079089E-6,1.7627934E-6,1.8192825E-6,1.8774139E-6,1.9372251E-6,1.9987545E-6,2.0620405E-6,2.1271223E-6,2.1940391E-6,2.2628307E-6,2.3335372E-6,2.4061990E-6,2.4808569E-6,2.5575520E-6,2.6363258E-6,2.7172199E-6,2.8002765E-6,2.8855377E-6,2.9730462E-6,3.0628448E-6,3.1549766E-6,3.2494849E-6,3.3464134E-6,3.4458057E-6,3.5477059E-6
532E-3,733.86321E-9,758.58295E-9,784.11033E-9,810.46940E-9,837.68475E-9,865.78151E-9,894.78536E-9,924.72253E-9,955.61980E-9,987.50449E-9,1.0204045E-6,1.0543482E-6,1.0893645E-6,1.1254830E-6,1.1627337E-6,1.2011472E-6,1.2407546E-6,1.2815875E-6,1.3236780E-6,1.3670588E-6,1.4117630E-6,1.4578244E-6,1.5052771E-6,1.5541558E-6,1.6044955E-6,1.6563318E-6,1.7097009E-6,1.7646391E-6,1.8211836E-6,1.8793715E-6,1.9392408E-6,2.0008297E-6,2.0641767E-6,2.1293209E-6,2.1963017E-6,2.2651588E-6,2.3359323E-6,2.4086627E-6,2.4833908E-6,2.5601578E-6,2.6390050E-6,2.7199743E-6,2.8031076E-6,2.8884473E-6,2.9760360E-6,3.0659166E-6,3.1581321E-6,3.2527260E-6,3.3497417E-6,3.4492232E-6,3.5512144E-6
534E-3,734.66269E-9,759.40852E-9,784.96279E-9,811.34956E-9,838.59345E-9,866.71961E-9,895.75375E-9,925.72210E-9,956.65147E-9,988.56921E-9,1.0215032E-6,1.0554819E-6,1.0905343E-6,1.1266898E-6,1.1639786E-6,1.2024313E-6,1.2420789E-6,1.2829532E-6,1.3250862E-6,1.3685107E-6,1.4132599E-6,1.4593674E-6,1.5068675E-6,1.5557947E-6,1.6061843E-6,1.6580719E-6,1.7114934E-6,1.7664856E-6,1.8230853E-6,1.8813299E-6,1.9412572E-6,2.0029056E-6,2.0663136E-6,2.1315203E-6,2.1985650E-6,2.2674876E-6,2.3383281E-6,2.4111272E-6,2.4859255E-6,2.5627643E-6,2.6416850E-6,2.7227294E-6,2.8059396E-6,2.8913578E-6,2.9790267E-6,3.0689893E-6,3.1612886E-6,3.2559679E-6,3.3530710E-6,3.4526416E-6,3.5547237E-6
536E-3,735.46251E-9,760.23444E-9,785.81561E-9,812.23010E-9,839.50254E-9,867.65812E-9,896.72254E-9,926.72209E-9,957.68357E-9,989.63437E-9,1.0226024E-6,1.0566161E-6,1.0917045E-6,1.1278971E-6,1.1652240E-6,1.2037159E-6,1.2434038E-6,1.2843195E-6,1.3264951E-6,1.3699633E-6,1.4147574E-6,1.4609110E-6,1.5084584E-6,1.5574343E-6,1.6078738E-6,1.6598125E-6,1.7132866E-6,1.7683327E-6,1.8249876E-6,1.8832889E-6,1.9432743E-6,2.0049822E-6,2.0684512E-6,2.1337203E-6,2.2008290E-6,2.2698171E-6,2.3407248E-6,2.4135924E-6,2.4884610E-6,2.5653716E-6,2.6443658E-6,2.7254854E-6,2.8087723E-6,2.8942691E-6,2.9820183E-6,3.0720628E-6,3.1644458E-6,3.2592107E-6,3.3564011E-6,3.4560608E-6,3.5582339E-6
538E-3,736.26268E-9,761.06072E-9,786.66880E-9,813.11101E-9,840.41202E-9,868.59702E-9,897.69174E-9,927.72249E-9,958.71611E-9,990.69997E-9,1.0237020E-6,1.0577508E-6,1.0928752E-6,1.1291049E-6,1.1664699E-6,1.2050009E-6,1.2447292E-6,1.2856862E-6,1.3279044E-6,1.3714164E-6,1.4162554E-6,1.4624552E-6,1.5100499E-6,1.5590744E-6,1.6095638E-6,1.6615538E-6,1.7150805E-6,1.7701804E-6,1.8268906E-6,1.8852486E-6,1.9452921E-6,2.0070595E-6,2.0705895E-6,2.1359211E-6,2.2030938E-6,2.2721474E-6,2.3431221E-6,2.4160585E-6,2.4909973E-6,2.5679798E-6,2.6470474E-6,2.7282421E-6,2.8116059E-6,2.8971812E-6,2.9850107E-6,3.0751372E-6,3.1676039E-6,3.2624543E-6,3.3597320E-6,3.4594809E-6,3.5617450E-6
540E-3,737.06319E-9,761.88736E-9,787.52235E-9,813.99230E-9,841.32188E-9,869.53631E-9,898.66135E-9,928.72332E-9,959.74907E-9,991.76602E-9,1.0248021E-6,1.0588859E-6,1.0940463E-6,1.1303131E-6,1.1677163E-6,1.2062865E-6,1.2460551E-6,1.2870536E-6,1.3293143E-6,1.3728700E-6,1.4177540E-6,1.4639999E-6,1.5116421E-6,1.5607152E-6,1.6112545E-6,1.6632957E-6,1.7168750E-6,1.7720288E-6,1.8287943E-6,1.8872089E-6,1.9473106E-6,2.0091376E-6,2.0727285E-6,2.1381226E-6,2.2053593E-6,2.2744785E-6,2.3455203E-6,2.4185252E-6,2.4935343E-6,2.5705887E-6,2.6497299E-6,2.7309997E-6,2.8144403E-6,2.9000942E-6,2.9880039E-6,3.0782124E-6,3.1707629E-6,3.2656988E-6,3.3630639E-6,3.4629019E-6,3.5652570E-6
542E-3,737.86406E-9,762.71435E-9,788.37627E-9,814.87397E-9,842.23214E-9,870.47601E-9,899.63137E-9,929.72456E-9,960.78246E-9,992.83250E-9,1.0259027E-6,1.0600215E-6,1.0952180E-6,1.1315218E-6,1.1689632E-6,1.2075726E-6,1.2473815E-6,1.2884214E-6,1.3307248E-6,1.3743242E-6,1.4192531E-6,1.4655452E-6,1.5132348E-6,1.5623566E-6,1.6129458E-6,1.6650383E-6,1.7186701E-6,1.7738779E-6,1.8306987E-6,1.8891700E-6,1.9493298E-6,2.0112163E-6,2.0748683E-6,2.1403249E-6,2.2076256E-6,2.2768103E-6,2.3479192E-6,2.4209928E-6,2.4960721E-6,2.5731984E-6,2.6524131E-6,2.7337581E-6,2.8172756E-6,2.9030080E-6,2.9909979E-6,3.0812884E-6,3.1739227E-6,3.2689442E-6,3.3663966E-6,3.4663238E-6,3.5687699E-6
544E-3,738.66527E-9,763.54171E-9,789.23057E-9,815.75602E-9,843.14278E-9,871.41611E-9,900.60180E-9,930.72623E-9,961.81629E-9,993.89943E-9,1.0270037E-6,1.0611575E-6,1.0963901E-6,1.1327311E-6,1.1702105E-6,1.2088592E-6,1.2487084E-6,1.2897898E-6,1.3321358E-6,1.3757790E-6,1.4207528E-6,1.4670911E-6,1.5148281E-6,1.5639986E-6,1.6146378E-6,1.6667815E-6,1.7204659E-6,1.7757276E-6,1.8326037E-6,1.8911317E-6,1.9513496E-6,2.0132957E-6,2.0770088E-6,2.1425279E-6,2.2098926E-6,2.2791429E-6,2.3503188E-6,2.4234612E-6,2.4986108E-6,2.5758089E-6,2.6550971E-6,2.7365173E-6,2.8201116E-6,2.9059226E-6,2.9939928E-6,3.0843653E-6,3.1770834E-6,3.2721904E-6,3.3697302E-6,3.4697465E-6,3.5722836E-6
546E-3,739.46684E-9,764.36942E-9,790.08523E-9,816.63845E-9,844.05381E-9,872.35660E-9,901.57264E-9,931.72832E-9,962.85054E-9,994.96680E-9,1.0281051E-6,1.0622940E-6,1.0975627E-6,1.1339408E-6,1.1714584E-6,1.2101464E-6,1.2500359E-6,1.2911588E-6,1.3335473E-6,1.3772343E-6,1.4222532E-6,1.4686376E-6,1.5164220E-6,1.5656412E-6,1.6163303E-6,1.6685253E-6,1.7222623E-6,1.7775780E-6,1.8345094E-6,1.8930942E-6,1.9533702E-6,2.0153759E-6,2.0791499E-6,2.1447316E-6,2.2121604E-6,2.2814762E-6,2.3527193E-6,2.4259303E-6,2.5011502E-6,2.5784202E-6,2.6577819E-6,2.7392773E-6,2.8229485E-6,2.9088380E-6,2.9969886E-6,3.0874431E-6,3.1802449E-6,3.2754375E-6,3.3730646E-6,3.4731702E-6,3.5757983E-6
548E-3,740.26876E-9,765.19750E-9,790.94026E-9,817.52126E-9,844.96524E-9,873.29750E-9,902.54390E-9,932.73083E-9,963.88524E-9,996.03462E-9,1.0292070E-6,1.0634310E-6,1.0987358E-6,1.1351510E-6,1.1727068E-6,1.2114340E-6,1.2513639E-6,1.2925282E-6,1.3349594E-6,1.3786902E-6,1.4237540E-6,1.4701847E-6,1.5180165E-6,1.5672844E-6,1.6180235E-6,1.6702698E-6,1.7240594E-6,1.7794290E-6,1.8364158E-6,1.8950573E-6,1.9553915E-6,2.0174567E-6,2.0812919E-6,2.1469361E-6,2.2144289E-6,2.2838103E-6,2.3551205E-6,2.4284002E-6,2.5036904E-6,2.5810323E-6,2.6604676E-6,2.7420382E-6,2.8257863E-6,2.9117543E-6,2.9999852E-6,3.0905217E-6,3.1834074E-6,3.2786855E-6,3.3764000E-6,3.4765947E-6,3.5793138E-6
550E-3,741.07102E-9,766.02593E-9,791.79567E-9,818.40445E-9,845.87705E-9,874.23880E-9,903.51557E-9,933.73376E-9,964.92036E-9,997.10288E-9,1.0303094E-6,1.0645685E-6,1.0999094E-6,1.1363617E-6,1.1739557E-6,1.2127222E-6,1.2526924E-6,1.2938983E-6,1.3363721E-6,1.3801467E-6,1.4252555E-6,1.4717323E-6,1.5196116E-6,1.5689282E-6,1.6197174E-6,1.6720149E-6,1.7258571E-6,1.7812807E-6,1.8383229E-6,1.8970211E-6,1.9574134E-6,2.0195383E-6,2.0834345E-6,2.1491412E-6,2.2166981E-6,2.2861451E-6,2.3575225E-6,2.4308709E-6,2.5062314E-6,2.5836452E-6,2.6631541E-6,2.7447999E-6,2.8286248E-6,2.9146715E-6,3.0029826E-6,3.0936012E-6,3.1865707E-6,3.2819344E-6,3.3797362E-6,3.4800201E-6,3.5828302E-6
552E-3,741.87364E-9,766.85473E-9,792.65144E-9,819.28802E-9,846.78926E-9,875.18051E-9,904.48765E-9,934.73712E-9,965.95593E-9,998.17159E-9,1.0314122E-6,1.0657064E-6,1.1010834E-6,1.1375729E-6,1.1752051E-6,1.2140108E-6,1.2540215E-6,1.2952688E-6,1.3377853E-6,1.3816037E-6,1.4267575E-6,1.4732806E-6,1.5212074E-6,1.5705726E-6,1.6214118E-6,1.6737607E-6,1.7276555E-6,1.7831331E-6,1.8402306E-6,1.8989856E-6,1.9594361E-6,2.0216206E-6,2.0855779E-6,2.1513472E-6,2.2189681E-6,2.2884807E-6,2.3599252E-6,2.4333424E-6,2.5087732E-6,2.5862589E-6,2.6658414E-6,2.7475624E-6,2.8314643E-6,2.9175895E-6,3.0059809E-6,3.0966816E-6,3.1897348E-6,3.2851841E-6,3.3830733E-6,3.4834464E-6,3.5863476E-6
554E-3,742.67662E-9,767.68390E-9,793.50759E-9,820.17198E-9,847.70186E-9,876.12262E-9,905.46014E-9,935.74091E-9,966.99192E-9,999.24075E-9,1.0325155E-6,1.0668448E-6,1.1022579E-6,1.1387845E-6,1.1764550E-6,1.2153000E-6,1.2553511E-6,1.2966399E-6,1.3391990E-6,1.3830613E-6,1.4282601E-6,1.4748295E-6,1.5228037E-6,1.5722177E-6,1.6231069E-6,1.6755071E-6,1.7294546E-6,1.7849862E-6,1.8421390E-6,1.9009508E-6,1.9614595E-6,2.0237036E-6,2.0877220E-6,2.1535539E-6,2.2212389E-6,2.2908171E-6,2.3623288E-6,2.4358146E-6,2.5113158E-6,2.5888735E-6,2.6685295E-6,2.7503257E-6,2.8343045E-6,2.9205084E-6,3.0089801E-6,3.0997628E-6,3.1928999E-6,3.2884348E-6,3.3864113E-6,3.4868736E-6,3.5898658E-6
556E-3,743.47995E-9,768.51342E-9,794.36412E-9,821.05632E-9,848.61486E-9,877.06513E-9,906.43306E-9,936.74512E-9,968.02836E-9,1.0003104E-6,1.0336192E-6,1.0679837E-6,1.1034329E-6,1.1399967E-6,1.1777054E-6,1.2165897E-6,1.2566812E-6,1.2980116E-6,1.3406134E-6,1.3845195E-6,1.4297633E-6,1.4763789E-6,1.5244006E-6,1.5738634E-6,1.6248026E-6,1.6772541E-6,1.7312543E-6,1.7868399E-6,1.8440481E-6,1.9029167E-6,1.9634836E-6,2.0257873E-6,2.0898668E-6,2.1557613E-6,2.2235104E-6,2.2931542E-6,2.3647331E-6,2.4382877E-6,2.5138592E-6,2.5914888E-6,2.6712184E-6,2.7530899E-6,2.8371456E-6,2.9234281E-6,3.0119801E-6,3.1028449E-6,3.1960658E-6,3.2916863E-6,3.3897503E-6,3.4903017E-6,3.5933849E-6
558E-3,744.28363E-9,769.34331E-9,795.22102E-9,821.94104E-9,849.52825E-9,878.00805E-9,907.40639E-9,937.74976E-9,969.06524E-9,1.0013804E-6,1.0347234E-6,1.0691230E-6,1.1046084E-6,1.1412094E-6,1.1789563E-6,1.2178800E-6,1.2580118E-6,1.2993838E-6,1.3420282E-6,1.3859782E-6,1.4312671E-6,1.4779290E-6,1.5259982E-6,1.5755097E-6,1.6264989E-6,1.6790018E-6,1.7330547E-6,1.7886943E-6,1.8459579E-6,1.9048833E-6,1.9655084E-6,2.0278718E-6,2.0920124E-6,2.1579694E-6,2.2257827E-6,2.2954921E-6,2.3671382E-6,2.4407615E-6,2.5164034E-6,2.5941050E-6,2.6739082E-6,2.7558549E-6,2.8399875E-6,2.9263486E-6,3.0149810E-6,3.1059279E-6,3.1992326E-6,3.2949387E-6,3.3930901E-6,3.4937307E-6,3.5969050E-6
560E-3,745.08767E-9,770.17357E-9,796.07829E-9,822.82616E-9,850.44204E-9,878.95138E-9,908.38013E-9,938.75483E-9,970.10256E-9,1.0024509E-6,1.0358281E-6,1.0702629E-6,1.1057844E-6,1.1424226E-6,1.1802077E-6,1.2191707E-6,1.2593430E-6,1.3007565E-6,1.3434437E-6,1.3874375E-6,1.4327715E-6,1.4794796E-6,1.5275963E-6,1.5771566E-6,1.6281959E-6,1.6807501E-6,1.7348557E-6,1.7905493E-6,1.8478684E-6,1.9068505E-6,1.9675339E-6,2.0299570E-6,2.0941587E-6,2.1601784E-6,2.2280557E-6,2.2978308E-6,2.3695440E-6,2.4432362E-6,2.5189484E-6,2.5967220E-6,2.6765988E-6,2.7586208E-6,2.8428303E-6,2.9292700E-6,3.0179828E-6,3.1090118E-6,3.2024003E-6,3.2981920E-6,3.3964308E-6,3.4971607E-6,3.6004260E-6
562E-3,745.89207E-9,771.00419E-9,796.93594E-9,823.71165E-9,851.35623E-9,879.89511E-9,909.35430E-9,939.76033E-9,971.14031E-9,1.0035219E-6,1.0369333E-6,1.0714031E-6,1.1069609E-6,1.1436362E-6,1.1814597E-6,1.2204620E-6,1.2606747E-6,1.3021298E-6,1.3448597E-6,1.3888974E-6,1.4342764E-6,1.4810308E-6,1.5291951E-6,1.5788041E-6,1.6298935E-6,1.6824991E-6,1.7366574E-6,1.7924051E-6,1.8497796E-6,1.9088185E-6,1.9695601E-6,2.0320429E-6,2.0963057E-6,2.1623880E-6,2.2303295E-6,2.3001703E-6,2.3719507E-6,2.4457116E-6,2.5214942E-6,2.5993398E-6,2.6792902E-6,2.7613875E-6,2.8456740E-6,2.9321923E-6,3.0209855E-6,3.1120965E-6,3.2055689E-6,3.3014462E-6,3.3997724E-6,3.5005915E-6,3.6039479E-6
