dc (V),cgg@Vgs 0.25 ,cgg@Vgs 0.251 ,cgg@Vgs 0.252 ,cgg@Vgs 0.253 ,cgg@Vgs 0.254 ,cgg@Vgs 0.255 ,cgg@Vgs 0.256 ,cgg@Vgs 0.257 ,cgg@Vgs 0.258 ,cgg@Vgs 0.259 ,cgg@Vgs 0.26 ,cgg@Vgs 0.261 ,cgg@Vgs 0.262 ,cgg@Vgs 0.263 ,cgg@Vgs 0.264 ,cgg@Vgs 0.265 ,cgg@Vgs 0.266 ,cgg@Vgs 0.267 ,cgg@Vgs 0.268 ,cgg@Vgs 0.269 ,cgg@Vgs 0.27 ,cgg@Vgs 0.271 ,cgg@Vgs 0.272 ,cgg@Vgs 0.273 ,cgg@Vgs 0.274 ,cgg@Vgs 0.275 ,cgg@Vgs 0.276 ,cgg@Vgs 0.277 ,cgg@Vgs 0.278 ,cgg@Vgs 0.279 ,cgg@Vgs 0.28 ,cgg@Vgs 0.281 ,cgg@Vgs 0.282 ,cgg@Vgs 0.283 ,cgg@Vgs 0.284 ,cgg@Vgs 0.285 ,cgg@Vgs 0.286 ,cgg@Vgs 0.287 ,cgg@Vgs 0.288 ,cgg@Vgs 0.289 ,cgg@Vgs 0.29 ,cgg@Vgs 0.291 ,cgg@Vgs 0.292 ,cgg@Vgs 0.293 ,cgg@Vgs 0.294 ,cgg@Vgs 0.295 ,cgg@Vgs 0.296 ,cgg@Vgs 0.297 ,cgg@Vgs 0.298 ,cgg@Vgs 0.299 ,cgg@Vgs 0.3 ,cgg@Vgs 0.301 ,cgg@Vgs 0.302 ,cgg@Vgs 0.303 ,cgg@Vgs 0.304 ,cgg@Vgs 0.305 ,cgg@Vgs 0.306 ,cgg@Vgs 0.307 ,cgg@Vgs 0.308 ,cgg@Vgs 0.309 ,cgg@Vgs 0.31 ,cgg@Vgs 0.311 ,cgg@Vgs 0.312 ,cgg@Vgs 0.313 ,cgg@Vgs 0.314 ,cgg@Vgs 0.315 ,cgg@Vgs 0.316 ,cgg@Vgs 0.317 ,cgg@Vgs 0.318 ,cgg@Vgs 0.319 ,cgg@Vgs 0.32 ,cgg@Vgs 0.321 ,cgg@Vgs 0.322 ,cgg@Vgs 0.323 ,cgg@Vgs 0.324 ,cgg@Vgs 0.325 ,cgg@Vgs 0.326 ,cgg@Vgs 0.327 ,cgg@Vgs 0.328 ,cgg@Vgs 0.329 ,cgg@Vgs 0.33 
548E-3,16.996124E-15,17.062800E-15,17.130853E-15,17.200285E-15,17.271099E-15,17.343296E-15,17.416877E-15,17.491840E-15,17.568183E-15,17.645903E-15,17.724997E-15,17.805457E-15,17.887279E-15,17.970453E-15,18.054971E-15,18.140822E-15,18.227997E-15,18.316481E-15,18.406261E-15,18.497324E-15,18.589653E-15,18.683232E-15,18.778042E-15,18.874065E-15,18.971282E-15,19.069672E-15,19.169213E-15,19.269883E-15,19.371659E-15,19.474517E-15,19.578432E-15,19.683379E-15,19.789332E-15,19.896264E-15,20.004148E-15,20.112957E-15,20.222663E-15,20.333237E-15,20.444650E-15,20.556872E-15,20.669875E-15,20.783629E-15,20.898103E-15,21.013268E-15,21.129093E-15,21.245549E-15,21.362604E-15,21.480228E-15,21.598392E-15,21.717064E-15,21.836215E-15,21.955815E-15,22.075833E-15,22.196241E-15,22.317008E-15,22.438106E-15,22.559506E-15,22.681179E-15,22.803097E-15,22.925232E-15,23.047556E-15,23.170042E-15,23.292665E-15,23.415397E-15,23.538212E-15,23.661086E-15,23.783994E-15,23.906911E-15,24.029813E-15,24.152677E-15,24.275482E-15,24.398203E-15,24.520821E-15,24.643313E-15,24.765659E-15,24.887840E-15,25.009836E-15,25.131628E-15,25.253198E-15,25.374529E-15,25.495603E-15
550E-3,16.994715E-15,17.061388E-15,17.129438E-15,17.198867E-15,17.269677E-15,17.341871E-15,17.415448E-15,17.490407E-15,17.566747E-15,17.644464E-15,17.723554E-15,17.804011E-15,17.885829E-15,17.969000E-15,18.053514E-15,18.139363E-15,18.226534E-15,18.315014E-15,18.404792E-15,18.495851E-15,18.588176E-15,18.681751E-15,18.776558E-15,18.872578E-15,18.969792E-15,19.068178E-15,19.167716E-15,19.268382E-15,19.370155E-15,19.473009E-15,19.576920E-15,19.681864E-15,19.787813E-15,19.894742E-15,20.002623E-15,20.111429E-15,20.221131E-15,20.331701E-15,20.443111E-15,20.555330E-15,20.668329E-15,20.782079E-15,20.896550E-15,21.011712E-15,21.127534E-15,21.243985E-15,21.361037E-15,21.478658E-15,21.596818E-15,21.715487E-15,21.834634E-15,21.954231E-15,22.074246E-15,22.194650E-15,22.315414E-15,22.436509E-15,22.557905E-15,22.679574E-15,22.801489E-15,22.923620E-15,23.045941E-15,23.168424E-15,23.291043E-15,23.413771E-15,23.536584E-15,23.659454E-15,23.782358E-15,23.905272E-15,24.028171E-15,24.151032E-15,24.273833E-15,24.396551E-15,24.519165E-15,24.641653E-15,24.763997E-15,24.886174E-15,25.008166E-15,25.129955E-15,25.251522E-15,25.372850E-15,25.493921E-15
552E-3,16.993313E-15,17.059983E-15,17.128029E-15,17.197454E-15,17.268262E-15,17.340452E-15,17.414026E-15,17.488982E-15,17.565318E-15,17.643032E-15,17.722118E-15,17.802572E-15,17.884387E-15,17.967554E-15,18.052065E-15,18.137910E-15,18.225077E-15,18.313555E-15,18.403328E-15,18.494384E-15,18.586706E-15,18.680278E-15,18.775081E-15,18.871098E-15,18.968308E-15,19.066691E-15,19.166225E-15,19.266888E-15,19.368657E-15,19.471508E-15,19.575416E-15,19.680356E-15,19.786302E-15,19.893227E-15,20.001105E-15,20.109907E-15,20.219606E-15,20.330173E-15,20.441578E-15,20.553794E-15,20.666790E-15,20.780537E-15,20.895004E-15,21.010162E-15,21.125981E-15,21.242429E-15,21.359477E-15,21.477095E-15,21.595251E-15,21.713916E-15,21.833061E-15,21.952653E-15,22.072665E-15,22.193066E-15,22.313826E-15,22.434917E-15,22.556310E-15,22.677976E-15,22.799887E-15,22.922015E-15,23.044332E-15,23.166812E-15,23.289428E-15,23.412153E-15,23.534961E-15,23.657828E-15,23.780729E-15,23.903639E-15,24.026535E-15,24.149392E-15,24.272190E-15,24.394905E-15,24.517515E-15,24.640001E-15,24.762340E-15,24.884514E-15,25.006504E-15,25.128289E-15,25.249853E-15,25.371177E-15,25.492244E-15
554E-3,16.991918E-15,17.058584E-15,17.126627E-15,17.196049E-15,17.266853E-15,17.339040E-15,17.412610E-15,17.487563E-15,17.563896E-15,17.641606E-15,17.720689E-15,17.801140E-15,17.882951E-15,17.966115E-15,18.050622E-15,18.136464E-15,18.223628E-15,18.312102E-15,18.401872E-15,18.492924E-15,18.585243E-15,18.678811E-15,18.773611E-15,18.869624E-15,18.966831E-15,19.065210E-15,19.164741E-15,19.265401E-15,19.367166E-15,19.470013E-15,19.573918E-15,19.678855E-15,19.784797E-15,19.891719E-15,19.999593E-15,20.108392E-15,20.218087E-15,20.328651E-15,20.440053E-15,20.552265E-15,20.665258E-15,20.779001E-15,20.893465E-15,21.008619E-15,21.124434E-15,21.240879E-15,21.357924E-15,21.475538E-15,21.593691E-15,21.712353E-15,21.831493E-15,21.951083E-15,22.071091E-15,22.191488E-15,22.312245E-15,22.433333E-15,22.554722E-15,22.676385E-15,22.798292E-15,22.920417E-15,23.042730E-15,23.165207E-15,23.287819E-15,23.410540E-15,23.533346E-15,23.656209E-15,23.779107E-15,23.902013E-15,24.024905E-15,24.147760E-15,24.270554E-15,24.393265E-15,24.515872E-15,24.638354E-15,24.760690E-15,24.882861E-15,25.004847E-15,25.126629E-15,25.248189E-15,25.369510E-15,25.490574E-15
556E-3,16.990529E-15,17.057192E-15,17.125232E-15,17.194650E-15,17.265451E-15,17.337634E-15,17.411201E-15,17.486151E-15,17.562480E-15,17.640187E-15,17.719267E-15,17.799714E-15,17.881521E-15,17.964682E-15,18.049186E-15,18.135024E-15,18.222185E-15,18.310655E-15,18.400422E-15,18.491471E-15,18.583787E-15,18.677351E-15,18.772148E-15,18.868158E-15,18.965361E-15,19.063737E-15,19.163264E-15,19.263920E-15,19.365682E-15,19.468526E-15,19.572427E-15,19.677360E-15,19.783299E-15,19.890218E-15,19.998088E-15,20.106884E-15,20.216575E-15,20.327135E-15,20.438534E-15,20.550743E-15,20.663732E-15,20.777472E-15,20.891932E-15,21.007083E-15,21.122894E-15,21.239336E-15,21.356377E-15,21.473988E-15,21.592137E-15,21.710796E-15,21.829933E-15,21.949519E-15,22.069523E-15,22.189917E-15,22.310671E-15,22.431755E-15,22.553141E-15,22.674800E-15,22.796704E-15,22.918825E-15,23.041135E-15,23.163608E-15,23.286217E-15,23.408935E-15,23.531737E-15,23.654597E-15,23.777491E-15,23.900394E-15,24.023282E-15,24.146133E-15,24.268924E-15,24.391632E-15,24.514235E-15,24.636714E-15,24.759047E-15,24.881214E-15,25.003197E-15,25.124975E-15,25.246532E-15,25.367849E-15,25.488910E-15
558E-3,16.989147E-15,17.055807E-15,17.123843E-15,17.193258E-15,17.264055E-15,17.336235E-15,17.409799E-15,17.484745E-15,17.561071E-15,17.638775E-15,17.717851E-15,17.798295E-15,17.880099E-15,17.963256E-15,18.047757E-15,18.133592E-15,18.220749E-15,18.309216E-15,18.398979E-15,18.490025E-15,18.582337E-15,18.675898E-15,18.770691E-15,18.866697E-15,18.963897E-15,19.062270E-15,19.161793E-15,19.262446E-15,19.364205E-15,19.467045E-15,19.570943E-15,19.675873E-15,19.781808E-15,19.888723E-15,19.996590E-15,20.105382E-15,20.215070E-15,20.325627E-15,20.437022E-15,20.549227E-15,20.662213E-15,20.775949E-15,20.890406E-15,21.005554E-15,21.121362E-15,21.237800E-15,21.354837E-15,21.472444E-15,21.590590E-15,21.709245E-15,21.828379E-15,21.947961E-15,22.067962E-15,22.188353E-15,22.309103E-15,22.430184E-15,22.551566E-15,22.673222E-15,22.795122E-15,22.917239E-15,23.039546E-15,23.162016E-15,23.284621E-15,23.407336E-15,23.530134E-15,23.652991E-15,23.775881E-15,23.898781E-15,24.021666E-15,24.144513E-15,24.267300E-15,24.390005E-15,24.512605E-15,24.635080E-15,24.757410E-15,24.879574E-15,25.001553E-15,25.123328E-15,25.244881E-15,25.366195E-15,25.487253E-15
560E-3,16.987771E-15,17.054428E-15,17.122460E-15,17.191872E-15,17.262666E-15,17.334843E-15,17.408403E-15,17.483346E-15,17.559669E-15,17.637369E-15,17.716442E-15,17.796882E-15,17.878683E-15,17.961837E-15,18.046334E-15,18.132166E-15,18.219319E-15,18.307783E-15,18.397543E-15,18.488585E-15,18.580894E-15,18.674452E-15,18.769241E-15,18.865244E-15,18.962440E-15,19.060809E-15,19.160330E-15,19.260979E-15,19.362734E-15,19.465571E-15,19.569465E-15,19.674392E-15,19.780324E-15,19.887235E-15,19.995099E-15,20.103887E-15,20.213572E-15,20.324125E-15,20.435517E-15,20.547719E-15,20.660701E-15,20.774433E-15,20.888887E-15,21.004031E-15,21.119835E-15,21.236270E-15,21.353304E-15,21.470908E-15,21.589050E-15,21.707702E-15,21.826832E-15,21.946411E-15,22.066408E-15,22.186795E-15,22.307542E-15,22.428619E-15,22.549998E-15,22.671650E-15,22.793547E-15,22.915661E-15,23.037964E-15,23.160430E-15,23.283032E-15,23.405743E-15,23.528538E-15,23.651391E-15,23.774278E-15,23.897174E-15,24.020056E-15,24.142900E-15,24.265684E-15,24.388385E-15,24.510982E-15,24.633453E-15,24.755779E-15,24.877940E-15,24.999915E-15,25.121687E-15,25.243237E-15,25.364547E-15,25.485601E-15
562E-3,16.986402E-15,17.053056E-15,17.121085E-15,17.190493E-15,17.261284E-15,17.333457E-15,17.407014E-15,17.481954E-15,17.558273E-15,17.635970E-15,17.715039E-15,17.795476E-15,17.877274E-15,17.960424E-15,18.044918E-15,18.130746E-15,18.217896E-15,18.306357E-15,18.396113E-15,18.487152E-15,18.579457E-15,18.673012E-15,18.767798E-15,18.863797E-15,18.960990E-15,19.059356E-15,19.158873E-15,19.259518E-15,19.361270E-15,19.464104E-15,19.567995E-15,19.672917E-15,19.778846E-15,19.885754E-15,19.993614E-15,20.102399E-15,20.212080E-15,20.322630E-15,20.434018E-15,20.546217E-15,20.659195E-15,20.772924E-15,20.887374E-15,21.002515E-15,21.118316E-15,21.234747E-15,21.351778E-15,21.469378E-15,21.587517E-15,21.706165E-15,21.825291E-15,21.944867E-15,22.064861E-15,22.185244E-15,22.305987E-15,22.427061E-15,22.548436E-15,22.670085E-15,22.791979E-15,22.914089E-15,23.036389E-15,23.158851E-15,23.281450E-15,23.404157E-15,23.526949E-15,23.649798E-15,23.772682E-15,23.895575E-15,24.018453E-15,24.141293E-15,24.264073E-15,24.386771E-15,24.509364E-15,24.631833E-15,24.754155E-15,24.876312E-15,24.998284E-15,25.120053E-15,25.241599E-15,25.362906E-15,25.483957E-15
564E-3,16.985040E-15,17.051690E-15,17.119716E-15,17.189121E-15,17.259908E-15,17.332078E-15,17.405632E-15,17.480568E-15,17.556884E-15,17.634577E-15,17.713644E-15,17.794077E-15,17.875871E-15,17.959018E-15,18.043509E-15,18.129333E-15,18.216480E-15,18.304937E-15,18.394691E-15,18.485726E-15,18.578027E-15,18.671579E-15,18.766361E-15,18.862357E-15,18.959547E-15,19.057909E-15,19.157422E-15,19.258065E-15,19.359813E-15,19.462643E-15,19.566530E-15,19.671450E-15,19.777375E-15,19.884280E-15,19.992136E-15,20.100918E-15,20.210596E-15,20.321141E-15,20.432526E-15,20.544721E-15,20.657696E-15,20.771422E-15,20.885869E-15,21.001006E-15,21.116803E-15,21.233231E-15,21.350258E-15,21.467854E-15,21.585990E-15,21.704635E-15,21.823758E-15,21.943329E-15,22.063320E-15,22.183700E-15,22.304440E-15,22.425510E-15,22.546882E-15,22.668527E-15,22.790417E-15,22.912524E-15,23.034820E-15,23.157279E-15,23.279874E-15,23.402578E-15,23.525366E-15,23.648212E-15,23.771092E-15,23.893981E-15,24.016856E-15,24.139693E-15,24.262470E-15,24.385164E-15,24.507754E-15,24.630218E-15,24.752538E-15,24.874691E-15,24.996660E-15,25.118425E-15,25.239968E-15,25.361271E-15,25.482318E-15
566E-3,16.983684E-15,17.050331E-15,17.118353E-15,17.187755E-15,17.258539E-15,17.330706E-15,17.404256E-15,17.479189E-15,17.555502E-15,17.633192E-15,17.712254E-15,17.792685E-15,17.874475E-15,17.957619E-15,18.042106E-15,18.127927E-15,18.215071E-15,18.303524E-15,18.393274E-15,18.484306E-15,18.576604E-15,18.670152E-15,18.764932E-15,18.860924E-15,18.958110E-15,19.056469E-15,19.155979E-15,19.256618E-15,19.358363E-15,19.461189E-15,19.565073E-15,19.669989E-15,19.775911E-15,19.882812E-15,19.990665E-15,20.099443E-15,20.209118E-15,20.319660E-15,20.431041E-15,20.543233E-15,20.656204E-15,20.769927E-15,20.884370E-15,20.999503E-15,21.115297E-15,21.231721E-15,21.348745E-15,21.466338E-15,21.584470E-15,21.703111E-15,21.822231E-15,21.941799E-15,22.061786E-15,22.182162E-15,22.302899E-15,22.423965E-15,22.545334E-15,22.666975E-15,22.788862E-15,22.910965E-15,23.033258E-15,23.155714E-15,23.278305E-15,23.401006E-15,23.523790E-15,23.646633E-15,23.769509E-15,23.892395E-15,24.015266E-15,24.138100E-15,24.260873E-15,24.383563E-15,24.506150E-15,24.628611E-15,24.750927E-15,24.873077E-15,24.995042E-15,25.116803E-15,25.238343E-15,25.359643E-15,25.480686E-15
568E-3,16.982334E-15,17.048978E-15,17.116997E-15,17.186396E-15,17.257176E-15,17.329340E-15,17.402887E-15,17.477816E-15,17.554126E-15,17.631812E-15,17.710872E-15,17.791299E-15,17.873086E-15,17.956226E-15,18.040710E-15,18.126528E-15,18.213668E-15,18.302118E-15,18.391865E-15,18.482893E-15,18.575188E-15,18.668732E-15,18.763508E-15,18.859498E-15,18.956680E-15,19.055035E-15,19.154542E-15,19.255177E-15,19.356919E-15,19.459742E-15,19.563623E-15,19.668535E-15,19.774453E-15,19.881351E-15,19.989201E-15,20.097975E-15,20.207646E-15,20.318185E-15,20.429563E-15,20.541751E-15,20.654719E-15,20.768438E-15,20.882877E-15,20.998008E-15,21.113798E-15,21.230218E-15,21.347239E-15,21.464828E-15,21.582957E-15,21.701594E-15,21.820710E-15,21.940275E-15,22.060259E-15,22.180632E-15,22.301364E-15,22.422428E-15,22.543792E-15,22.665431E-15,22.787313E-15,22.909413E-15,23.031703E-15,23.154155E-15,23.276743E-15,23.399440E-15,23.522221E-15,23.645060E-15,23.767933E-15,23.890815E-15,24.013683E-15,24.136513E-15,24.259282E-15,24.381969E-15,24.504552E-15,24.627010E-15,24.749322E-15,24.871469E-15,24.993430E-15,25.115188E-15,25.236724E-15,25.358021E-15,25.479061E-15
570E-3,16.980992E-15,17.047632E-15,17.115648E-15,17.185043E-15,17.255820E-15,17.327981E-15,17.401524E-15,17.476450E-15,17.552756E-15,17.630440E-15,17.709496E-15,17.789919E-15,17.871703E-15,17.954840E-15,18.039321E-15,18.125135E-15,18.212272E-15,18.300719E-15,18.390462E-15,18.481487E-15,18.573778E-15,18.667319E-15,18.762092E-15,18.858078E-15,18.955257E-15,19.053609E-15,19.153112E-15,19.253744E-15,19.355482E-15,19.458302E-15,19.562179E-15,19.667088E-15,19.773002E-15,19.879897E-15,19.987743E-15,20.096514E-15,20.206182E-15,20.316717E-15,20.428092E-15,20.540276E-15,20.653241E-15,20.766956E-15,20.881392E-15,20.996519E-15,21.112306E-15,21.228723E-15,21.345739E-15,21.463325E-15,21.581450E-15,21.700084E-15,21.819197E-15,21.938758E-15,22.058738E-15,22.179108E-15,22.299837E-15,22.420897E-15,22.542258E-15,22.663892E-15,22.785772E-15,22.907868E-15,23.030154E-15,23.152603E-15,23.275187E-15,23.397880E-15,23.520658E-15,23.643494E-15,23.766363E-15,23.889242E-15,24.012106E-15,24.134932E-15,24.257699E-15,24.380382E-15,24.502962E-15,24.625416E-15,24.747724E-15,24.869867E-15,24.991825E-15,25.113580E-15,25.235113E-15,25.356406E-15,25.477442E-15
572E-3,16.979655E-15,17.046292E-15,17.114305E-15,17.183697E-15,17.254471E-15,17.326628E-15,17.400168E-15,17.475091E-15,17.551394E-15,17.629074E-15,17.708126E-15,17.788547E-15,17.870327E-15,17.953461E-15,18.037938E-15,18.123749E-15,18.210882E-15,18.299326E-15,18.389066E-15,18.480087E-15,18.572375E-15,18.665913E-15,18.760682E-15,18.856664E-15,18.953840E-15,19.052189E-15,19.151688E-15,19.252317E-15,19.354052E-15,19.456868E-15,19.560742E-15,19.665647E-15,19.771558E-15,19.878449E-15,19.986292E-15,20.095060E-15,20.204724E-15,20.315256E-15,20.426627E-15,20.538808E-15,20.651769E-15,20.765481E-15,20.879913E-15,20.995036E-15,21.110820E-15,21.227233E-15,21.344247E-15,21.461829E-15,21.579951E-15,21.698581E-15,21.817690E-15,21.937248E-15,22.057225E-15,22.177591E-15,22.298316E-15,22.419372E-15,22.540730E-15,22.662361E-15,22.784237E-15,22.906330E-15,23.028612E-15,23.151057E-15,23.273638E-15,23.396328E-15,23.519102E-15,23.641934E-15,23.764800E-15,23.887675E-15,24.010536E-15,24.133359E-15,24.256121E-15,24.378801E-15,24.501377E-15,24.623828E-15,24.746133E-15,24.868273E-15,24.990227E-15,25.111978E-15,25.233507E-15,25.354797E-15,25.475830E-15
574E-3,16.978325E-15,17.044959E-15,17.112968E-15,17.182357E-15,17.253128E-15,17.325282E-15,17.398818E-15,17.473738E-15,17.550037E-15,17.627714E-15,17.706764E-15,17.787180E-15,17.868958E-15,17.952088E-15,18.036562E-15,18.122370E-15,18.209500E-15,18.297940E-15,18.387676E-15,18.478694E-15,18.570979E-15,18.664513E-15,18.759279E-15,18.855258E-15,18.952430E-15,19.050775E-15,19.150272E-15,19.250897E-15,19.352628E-15,19.455441E-15,19.559311E-15,19.664213E-15,19.770121E-15,19.877008E-15,19.984848E-15,20.093612E-15,20.203273E-15,20.313801E-15,20.425169E-15,20.537346E-15,20.650304E-15,20.764012E-15,20.878441E-15,20.993561E-15,21.109341E-15,21.225751E-15,21.342761E-15,21.460340E-15,21.578458E-15,21.697085E-15,21.816190E-15,21.935745E-15,22.055718E-15,22.176080E-15,22.296802E-15,22.417855E-15,22.539209E-15,22.660837E-15,22.782709E-15,22.904798E-15,23.027077E-15,23.149519E-15,23.272096E-15,23.394782E-15,23.517553E-15,23.640381E-15,23.763244E-15,23.886115E-15,24.008972E-15,24.131792E-15,24.254551E-15,24.377228E-15,24.499800E-15,24.622247E-15,24.744549E-15,24.866685E-15,24.988636E-15,25.110383E-15,25.231909E-15,25.353195E-15,25.474225E-15
576E-3,16.977002E-15,17.043632E-15,17.111638E-15,17.181024E-15,17.251791E-15,17.323942E-15,17.397475E-15,17.472391E-15,17.548688E-15,17.626361E-15,17.705407E-15,17.785821E-15,17.867595E-15,17.950722E-15,18.035192E-15,18.120997E-15,18.208123E-15,18.296560E-15,18.386293E-15,18.477308E-15,18.569589E-15,18.663120E-15,18.757882E-15,18.853858E-15,18.951027E-15,19.049369E-15,19.148861E-15,19.249483E-15,19.351211E-15,19.454021E-15,19.557887E-15,19.662786E-15,19.768690E-15,19.875574E-15,19.983410E-15,20.092171E-15,20.201828E-15,20.312353E-15,20.423717E-15,20.535891E-15,20.648846E-15,20.762550E-15,20.876976E-15,20.992092E-15,21.107869E-15,21.224275E-15,21.341281E-15,21.458857E-15,21.576972E-15,21.695595E-15,21.814697E-15,21.934248E-15,22.054218E-15,22.174576E-15,22.295295E-15,22.416344E-15,22.537695E-15,22.659319E-15,22.781188E-15,22.903274E-15,23.025549E-15,23.147987E-15,23.270560E-15,23.393243E-15,23.516010E-15,23.638835E-15,23.761694E-15,23.884562E-15,24.007416E-15,24.130232E-15,24.252987E-15,24.375660E-15,24.498229E-15,24.620673E-15,24.742971E-15,24.865103E-15,24.987051E-15,25.108795E-15,25.230317E-15,25.351599E-15,25.472626E-15
578E-3,16.975685E-15,17.042312E-15,17.110315E-15,17.179697E-15,17.250461E-15,17.322608E-15,17.396139E-15,17.471051E-15,17.547345E-15,17.625015E-15,17.704058E-15,17.784468E-15,17.866238E-15,17.949362E-15,18.033829E-15,18.119630E-15,18.206754E-15,18.295187E-15,18.384917E-15,18.475928E-15,18.568206E-15,18.661734E-15,18.756493E-15,18.852465E-15,18.949630E-15,19.047969E-15,19.147458E-15,19.248077E-15,19.349801E-15,19.452607E-15,19.556470E-15,19.661365E-15,19.767267E-15,19.874147E-15,19.981980E-15,20.090737E-15,20.200390E-15,20.310912E-15,20.422273E-15,20.534443E-15,20.647394E-15,20.761095E-15,20.875518E-15,20.990630E-15,21.106403E-15,21.222806E-15,21.339809E-15,21.457381E-15,21.575492E-15,21.694112E-15,21.813211E-15,21.932758E-15,22.052724E-15,22.173079E-15,22.293794E-15,22.414840E-15,22.536187E-15,22.657808E-15,22.779673E-15,22.901755E-15,23.024027E-15,23.146462E-15,23.269032E-15,23.391711E-15,23.514474E-15,23.637296E-15,23.760151E-15,23.883016E-15,24.005866E-15,24.128678E-15,24.251430E-15,24.374100E-15,24.496665E-15,24.619105E-15,24.741400E-15,24.863529E-15,24.985473E-15,25.107213E-15,25.228732E-15,25.350011E-15,25.471033E-15
580E-3,16.974374E-15,17.040998E-15,17.108998E-15,17.178377E-15,17.249138E-15,17.321281E-15,17.394809E-15,17.469718E-15,17.546008E-15,17.623675E-15,17.702714E-15,17.783121E-15,17.864889E-15,17.948009E-15,18.032473E-15,18.118270E-15,18.205390E-15,18.293820E-15,18.383547E-15,18.474555E-15,18.566830E-15,18.660354E-15,18.755109E-15,18.851078E-15,18.948240E-15,19.046575E-15,19.146061E-15,19.246676E-15,19.348397E-15,19.451200E-15,19.555060E-15,19.659952E-15,19.765849E-15,19.872726E-15,19.980555E-15,20.089309E-15,20.198959E-15,20.309478E-15,20.420835E-15,20.533002E-15,20.645949E-15,20.759647E-15,20.874066E-15,20.989175E-15,21.104945E-15,21.221344E-15,21.338343E-15,21.455912E-15,21.574020E-15,21.692636E-15,21.811731E-15,21.931275E-15,22.051237E-15,22.171589E-15,22.292301E-15,22.413343E-15,22.534687E-15,22.656303E-15,22.778165E-15,22.900244E-15,23.022512E-15,23.144943E-15,23.267510E-15,23.390186E-15,23.512945E-15,23.635763E-15,23.758615E-15,23.881476E-15,24.004323E-15,24.127132E-15,24.249880E-15,24.372546E-15,24.495108E-15,24.617544E-15,24.739835E-15,24.861961E-15,24.983901E-15,25.105638E-15,25.227153E-15,25.348429E-15,25.469448E-15
582E-3,16.973070E-15,17.039690E-15,17.107687E-15,17.177063E-15,17.247820E-15,17.319961E-15,17.393485E-15,17.468391E-15,17.544678E-15,17.622341E-15,17.701377E-15,17.781781E-15,17.863545E-15,17.946662E-15,18.031123E-15,18.116917E-15,18.204034E-15,18.292460E-15,18.382184E-15,18.473189E-15,18.565460E-15,18.658980E-15,18.753733E-15,18.849698E-15,18.946857E-15,19.045188E-15,19.144671E-15,19.245283E-15,19.347000E-15,19.449800E-15,19.553656E-15,19.658544E-15,19.764439E-15,19.871312E-15,19.979138E-15,20.087888E-15,20.197535E-15,20.308050E-15,20.419404E-15,20.531567E-15,20.644511E-15,20.758206E-15,20.872621E-15,20.987726E-15,21.103493E-15,21.219889E-15,21.336884E-15,21.454449E-15,21.572554E-15,21.691167E-15,21.810258E-15,21.929798E-15,22.049757E-15,22.170106E-15,22.290814E-15,22.411852E-15,22.533193E-15,22.654806E-15,22.776664E-15,22.898740E-15,23.021004E-15,23.143432E-15,23.265995E-15,23.388667E-15,23.511423E-15,23.634238E-15,23.757086E-15,23.879943E-15,24.002786E-15,24.125592E-15,24.248337E-15,24.370999E-15,24.493557E-15,24.615990E-15,24.738278E-15,24.860399E-15,24.982336E-15,25.104070E-15,25.225581E-15,25.346853E-15,25.467869E-15
584E-3,16.971772E-15,17.038389E-15,17.106383E-15,17.175755E-15,17.246510E-15,17.318647E-15,17.392168E-15,17.467071E-15,17.543354E-15,17.621014E-15,17.700047E-15,17.780447E-15,17.862208E-15,17.945322E-15,18.029779E-15,18.115570E-15,18.202684E-15,18.291107E-15,18.380827E-15,18.471828E-15,18.564096E-15,18.657614E-15,18.752363E-15,18.848325E-15,18.945480E-15,19.043808E-15,19.143288E-15,19.243896E-15,19.345610E-15,19.448406E-15,19.552259E-15,19.657144E-15,19.763035E-15,19.869905E-15,19.977727E-15,20.086474E-15,20.196118E-15,20.306629E-15,20.417979E-15,20.530139E-15,20.643080E-15,20.756771E-15,20.871182E-15,20.986285E-15,21.102047E-15,21.218440E-15,21.335432E-15,21.452994E-15,21.571094E-15,21.689704E-15,21.808792E-15,21.928329E-15,22.048284E-15,22.168629E-15,22.289333E-15,22.410369E-15,22.531705E-15,22.653315E-15,22.775170E-15,22.897242E-15,23.019503E-15,23.141927E-15,23.264486E-15,23.387155E-15,23.509908E-15,23.632719E-15,23.755563E-15,23.878417E-15,24.001257E-15,24.124058E-15,24.246800E-15,24.369459E-15,24.492013E-15,24.614443E-15,24.736727E-15,24.858845E-15,24.980778E-15,25.102508E-15,25.224016E-15,25.345284E-15,25.466296E-15
